Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-88.651,36.928,2.06903385,2.037196283,Missouri
-88.654,36.893,2.067766834,2.038777271,Missouri
-88.681,37.109,2.057177499,2.034331496,Missouri
-88.684,37.073,2.070858624,2.046163818,Missouri
-88.687,37.038,2.079813091,2.053383313,Missouri
-88.69,37.002,2.095712821,2.097539968,Missouri
-88.693,36.966,2.092125988,2.094656241,Missouri
-88.696,36.931,2.100272775,2.101560703,Missouri
-88.699,36.895,2.095279363,2.096611513,Missouri
-88.702,36.86,2.084101137,2.054085643,Missouri
-88.705,36.824,2.07717251,2.048036729,Missouri
-88.708,36.788,2.070839741,2.042058285,Missouri
-88.711,36.753,2.054776231,2.026167674,Missouri
-88.714,36.717,2.043585087,2.017363323,Missouri
-88.717,36.681,2.035069645,2.009804992,Missouri
-88.72,36.646,2.030198332,2.004923449,Missouri
-88.721,37.182,2.060937227,2.042120721,Missouri
-88.723,36.61,2.025967772,2.001661841,Missouri
-88.724,37.147,2.068675584,2.048046604,Missouri
-88.726,36.575,2.02146855,1.998847806,Missouri
-88.727,37.111,2.082400944,2.08919106,Missouri
-88.729,36.539,2.015716457,1.991727962,Missouri
-88.73,37.076,2.093278701,2.097977034,Missouri
-88.733,37.04,2.099205678,2.101804003,Missouri
-88.736,37.004,2.10919796,2.110229732,Missouri
-88.739,36.969,2.127411828,2.099089544,Missouri
-88.742,36.933,2.11537765,2.085788285,Missouri
-88.745,36.898,2.116626134,2.089446745,Missouri
-88.748,36.862,2.101413146,2.102007056,Missouri
-88.751,36.826,2.100950541,2.101277736,Missouri
-88.753,36.791,2.089205052,2.061365624,Missouri
-88.756,36.755,2.071644773,2.044934624,Missouri
-88.759,36.719,2.06740388,2.042457819,Missouri
-88.76,37.256,2.054694804,2.038159395,Missouri
-88.762,36.684,2.061276876,2.037511325,Missouri
-88.763,37.22,2.072041572,2.055069038,Missouri
-88.765,36.648,2.04859583,2.025611886,Missouri
-88.766,37.185,2.082338356,2.091991335,Missouri
-88.768,36.612,2.041801575,2.020163388,Missouri
-88.769,37.149,2.089120739,2.097140977,Missouri
-88.771,36.577,2.042853203,2.021990564,Missouri
-88.772,37.114,2.106932941,2.112002009,Missouri
-88.774,36.541,2.036495205,2.015666719,Missouri
-88.775,37.078,2.1165669,2.096205484,Missouri
-88.777,36.506,2.032613197,2.012785543,Missouri
-88.778,37.042,2.121302353,2.098355928,Missouri
-88.78,36.47,2.034285289,2.015856146,Missouri
-88.781,37.007,2.130693367,2.107088895,Missouri
-88.783,36.434,2.035658008,2.018507657,Missouri
-88.784,36.971,2.138275735,2.136524652,Missouri
-88.787,36.935,2.136688961,2.111267684,Missouri
-88.79,36.9,2.141300881,2.114102142,Missouri
-88.793,36.864,2.124506159,2.098107587,Missouri
-88.796,36.829,2.122293259,2.094941732,Missouri
-88.799,36.793,2.112474178,2.085469882,Missouri
-88.802,36.757,2.098585347,2.10128179,Missouri
-88.803,37.294,2.063727221,2.049133629,Missouri
-88.805,36.722,2.091494723,2.096395227,Missouri
-88.805,37.258,2.077017835,2.08874292,Missouri
-88.807,36.686,2.081598049,2.05904162,Missouri
-88.808,37.223,2.091541935,2.102414877,Missouri
-88.81,36.65,2.074446233,2.051634918,Missouri
-88.811,37.187,2.107338547,2.094423765,Missouri
-88.813,36.615,2.069814137,2.049796079,Missouri
-88.814,37.152,2.115453013,2.121446101,Missouri
-88.816,36.579,2.06375432,2.045396159,Missouri
-88.817,37.116,2.128042632,2.132287092,Missouri
-88.819,36.544,2.059052325,2.041172772,Missouri
-88.82,37.08,2.137603121,2.140294836,Missouri
-88.822,36.508,2.057285053,2.040035167,Missouri
-88.823,37.045,2.142659427,2.143072273,Missouri
-88.825,36.472,2.056416927,2.040975462,Missouri
-88.826,37.009,2.150057422,2.148547786,Missouri
-88.828,36.437,2.059987242,2.045700376,Missouri
-88.829,36.973,2.155995297,2.153621292,Missouri
-88.831,36.401,2.05430632,2.041276307,Missouri
-88.832,36.938,2.153938543,2.150052281,Missouri
