Longitude,Latitude,Qreq,State
-80.496,32.385,0.0,Georgia
-80.557,32.336,0.0,Georgia
-80.591,32.397,0.0,Georgia
-80.673,32.469,0.0,Georgia
-80.694,32.354,0.0,Georgia
-80.715,32.238,0.0,Georgia
-80.79,32.602,0.0,Georgia
-80.811,32.486,0.0,Georgia
-80.831,32.371,0.0,Georgia
-80.852,32.256,0.0,Georgia
-80.873,32.14,0.0,Georgia
-80.893,32.025,0.0,Georgia
-80.907,32.734,0.0,Georgia
-80.928,32.619,0.0,Georgia
-80.948,32.504,0.0,Georgia
-80.969,32.388,0.0,Georgia
-80.989,32.273,0.0,Georgia
-81.004,32.982,0.0,Georgia
-81.005,31.907,0.0,Georgia
-81.009,32.157,0.0,Georgia
-81.025,32.867,0.0,Georgia
-81.03,32.042,0.0,Georgia
-81.045,32.751,0.0,Georgia
-81.066,32.636,0.0,Georgia
-81.086,32.521,0.0,Georgia
-81.102,33.229,0.0,Georgia
-81.106,32.405,0.0,Georgia
-81.122,33.114,0.0,Georgia
-81.126,32.29,0.0,Georgia
-81.143,32.999,0.0,Georgia
-81.147,32.175,0.0,Georgia
-81.163,32.883,0.0,Georgia
-81.167,32.059,0.0,Georgia
-81.183,32.768,0.0,Georgia
-81.203,32.653,0.0,Georgia
-81.215,31.934,0.0,Georgia
-81.221,33.361,0.0,Georgia
-81.224,32.538,0.0,Georgia
-81.241,33.246,0.0,Georgia
-81.244,32.422,0.0,Georgia
-81.246,31.756,0.0,Georgia
-81.261,33.131,0.0,Georgia
-81.264,32.307,0.0,Georgia
-81.276,31.578,0.0,Georgia
-81.281,33.016,0.0,Georgia
-81.284,32.191,0.0,Georgia
-81.301,32.9,0.0,Georgia
-81.321,32.785,0.0,Georgia
-81.337,31.222,0.0,Georgia
-81.341,32.67,0.0,Georgia
-81.36,33.378,0.0,Georgia
-81.361,32.554,0.0,Georgia
-81.38,33.263,0.0,Georgia
-81.381,32.439,0.0,Georgia
-81.395,32.137,0.0,Georgia
-81.4,33.148,0.0,Georgia
-81.42,33.032,0.0,Georgia
-81.426,31.959,0.0,Georgia
-81.44,32.917,0.0,Georgia
-81.456,31.782,0.0,Georgia
-81.46,32.802,0.0,Georgia
-81.479,33.51,0.0,Georgia
-81.479,32.686,0.0,Georgia
-81.486,31.604,0.0,Georgia
-81.499,33.395,0.0,Georgia
-81.499,32.571,0.0,Georgia
-81.516,31.426,0.0,Georgia
-81.519,33.279,0.0,Georgia
-81.539,33.164,0.0,Georgia
-81.546,31.248,0.0,Georgia
-81.546,32.518,0.0,Georgia
-81.558,33.049,0.0,Georgia
-81.576,32.34,0.0,Georgia
-81.578,32.933,0.0,Georgia
-81.599,33.642,0.0,Georgia
-81.604,31.092,0.0,Georgia
-81.606,32.162,0.0,Georgia
-81.618,33.526,0.0,Georgia
-81.636,31.985,0.0,Georgia
-81.638,33.253,0.0,Georgia
-81.638,33.411,0.0,Georgia
-81.649,30.825,0.0,Georgia
-81.666,31.807,0.0,Georgia
-81.668,33.075,0.0,Georgia
-81.693,30.558,0.0,Georgia
-81.695,31.629,0.0,Georgia
-81.698,32.898,0.0,Georgia
-81.719,33.773,0.0,Georgia
-81.725,31.451,0.0,Georgia
-81.728,32.72,0.0,Georgia
-81.736,30.29,0.0,Georgia
-81.758,32.543,0.0,Georgia
-81.779,30.023,0.0,Georgia
-81.788,32.365,0.0,Georgia
-81.792,33.632,0.0,Georgia
-81.817,32.187,0.0,Georgia
-81.822,33.455,0.0,Georgia
-81.839,33.904,0.0,Georgia
-81.847,32.01,0.0,Georgia
-81.852,33.278,0.0,Georgia
-81.859,33.789,0.0,Georgia
-81.873,31.397,0.0,Georgia
-81.876,31.832,0.0,Georgia
-81.882,33.1,0.0,Georgia
-81.905,31.654,0.0,Georgia
-81.911,32.923,0.0,Georgia
-81.917,31.13,0.0,Georgia
-81.934,31.476,0.0,Georgia
-81.941,32.745,0.0,Georgia
-81.96,30.862,0.0,Georgia
-81.96,34.036,0.0,Georgia
-81.97,32.567,0.0,Georgia
-81.98,33.92,0.0,Georgia
-81.999,33.805,0.0,Georgia
-81.999,32.39,0.0,Georgia
-82.003,30.595,0.0,Georgia
-82.007,33.657,0.0,Georgia
-82.028,32.212,0.0,Georgia
-82.037,33.48,0.0,Georgia
-82.046,30.327,0.0,Georgia
-82.057,32.034,0.0,Georgia
-82.066,33.302,0.0,Georgia
-82.081,34.167,0.0,Georgia
-82.086,31.856,0.0,Georgia
