Longitude,Latitude,Qreq,State
-116.453,48.547,52.51613528,Montana
-116.393,48.37,56.77074422,Montana
-116.333,48.193,60.75195459,Montana
-116.311,48.942,46.1544695,Montana
-116.274,48.016,63.63608162,Montana
-116.262,47.837,64.68328988,Montana
-116.251,48.765,49.48927406,Montana
-116.224,47.722,65.01939461,Montana
-116.191,48.588,54.37776462,Montana
-116.186,47.607,64.52947513,Montana
-116.132,48.41,59.07297351,Montana
-116.132,47.978,65.90215144,Montana
-116.094,47.863,67.01069889,Montana
-116.073,48.233,63.4682788,Montana
-116.056,47.748,67.71186924,Montana
-116.047,48.983,46.32856716,Montana
-116.041,47.31,61.02199129,Montana
-116.018,47.633,67.89984045,Montana
-116.001,48.119,66.61386903,Montana
-115.988,48.805,50.94630819,Montana
-115.983,47.133,56.08316976,Montana
-115.981,47.518,67.02200201,Montana
-115.963,48.004,68.96283505,Montana
-115.943,47.403,65.33671525,Montana
-115.93,48.628,56.63286289,Montana
-115.926,47.889,70.62109323,Montana
-115.888,47.774,71.39585086,Montana
-115.871,48.45,62.66483064,Montana
-115.87,48.26,67.00971857,Montana
-115.851,47.659,71.61531905,Montana
-115.832,48.145,70.29535621,Montana
-115.813,47.544,70.90430527,Montana
-115.795,48.029,72.66691722,Montana
-115.776,47.429,69.18610567,Montana
-115.757,47.914,74.72787835,Montana
-115.739,47.314,66.28719111,Montana
-115.727,47.172,61.19422788,Montana
-115.726,48.845,53.2260808,Montana
-115.72,47.799,76.07185175,Montana
-115.701,48.285,70.76251875,Montana
-115.683,47.684,76.32263544,Montana
-115.67,46.996,55.13039825,Montana
-115.667,48.667,60.34927379,Montana
-115.663,48.17,74.13590783,Montana
-115.646,47.569,75.44747688,Montana
-115.626,48.055,77.01329145,Montana
-115.61,48.49,66.82670125,Montana
-115.609,47.454,73.27117232,Montana
-115.589,47.94,79.83636926,Montana
-115.572,47.34,70.77689777,Montana
-115.569,48.426,70.10365905,Montana
-115.552,47.825,81.15219198,Montana
-115.531,48.311,74.46194173,Montana
-115.515,47.71,81.73036321,Montana
-115.494,48.195,78.74116951,Montana
-115.478,47.595,81.0553224,Montana
-115.471,47.211,67.48579246,Montana
-115.463,48.884,57.25692066,Montana
-115.457,48.08,82.23876639,Montana
-115.441,47.48,78.92479498,Montana
-115.42,47.965,85.1119321,Montana
-115.415,47.035,60.37385295,Montana
-115.405,48.706,65.01344997,Montana
-115.405,47.365,75.4602124,Montana
-115.399,48.451,73.96387002,Montana
-115.383,47.85,87.35160723,Montana
-115.369,47.25,71.1998565,Montana
-115.362,48.336,79.1791235,Montana
-115.359,46.858,52.90359969,Montana
