Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-124.42,42.403,2.420932791,2.43310072,California
-124.407,42.255,2.396728706,2.405001838,California
-124.405,42.369,2.423371812,2.436510093,California
-124.391,40.458,2.8244922,2.84131797,California
-124.39,42.334,2.429825569,2.445097012,California
-124.377,40.424,2.836436433,2.85527536,California
-124.375,42.3,2.430230154,2.44569005,California
-124.373,42.413,2.426455297,2.441916085,California
-124.362,40.39,2.846094821,2.868481445,California
-124.362,42.153,2.418846606,2.429904459,California
-124.36,40.503,2.812487544,2.827101129,California
-124.36,42.266,2.422591142,2.435725882,California
-124.359,42.379,2.43110193,2.464367708,California
-124.348,40.356,2.858461524,2.885142022,California
-124.348,42.119,2.403680565,2.412028375,California
-124.346,40.469,2.820089498,2.836171846,California
-124.346,42.232,2.427511121,2.442168268,California
-124.344,40.582,2.779065259,2.796333772,California
-124.344,42.345,2.431598848,2.464718307,California
-124.333,40.322,2.873691145,2.904471009,California
-124.332,40.435,2.828077255,2.845670084,California
-124.331,42.198,2.427416199,2.441856743,California
-124.33,40.548,2.795370995,2.809089553,California
-124.329,42.311,2.432239261,2.465293704,California
-124.327,42.424,2.384506878,2.398197446,California
-124.319,40.288,2.886027876,2.92104376,California
-124.317,40.401,2.836156853,2.856040153,California
-124.316,42.164,2.413955055,2.425550918,California
-124.315,40.514,2.809904046,2.824563437,California
-124.314,42.277,2.4314766,2.448668835,California
-124.313,40.627,2.764775495,2.780774861,California
-124.312,42.39,2.388206163,2.402219858,California
-124.305,40.254,2.895414309,2.965468416,California
-124.303,40.367,2.841461375,2.863768132,California
-124.301,40.48,2.817059529,2.833119409,California
-124.301,42.13,2.378117802,2.385384414,California
-124.299,40.593,2.779646651,2.798417159,California
-124.299,42.243,2.422366495,2.4368457,California
-124.297,42.356,2.38171346,2.39564873,California
-124.29,40.22,2.909175628,2.980811563,California
-124.288,40.333,2.847338866,2.872250164,California
-124.286,40.446,2.819685268,2.83693647,California
-124.286,42.096,2.334950465,2.334011763,California
-124.284,40.559,2.793077943,2.808455815,California
-124.284,42.209,2.405163097,2.416886303,California
-124.282,40.672,2.754760052,2.771021771,California
-124.282,42.322,2.383747922,2.398365624,California
-124.28,42.435,2.31092253,2.313261522,California
-124.274,40.299,2.85606834,2.883943871,California
-124.272,40.412,2.826203914,2.844765082,California
-124.272,42.062,2.300016527,2.291663507,California
-124.27,40.525,2.805869951,2.820410119,California
-124.27,42.175,2.373183407,2.382060282,California
-124.268,40.638,2.765384327,2.783127006,California
-124.267,42.288,2.3845927,2.399616246,California
-124.265,42.401,2.311610661,2.31428582,California
-124.259,40.265,2.862773313,2.893451288,California
-124.257,40.378,2.82843041,2.848238072,California
-124.255,40.491,2.814223017,2.830522519,California
-124.255,42.141,2.333385328,2.335519874,California
-124.253,40.604,2.780530074,2.800761704,California
-124.253,42.254,2.369668569,2.380750314,California
-124.251,42.367,2.305765422,2.308389642,California
-124.245,40.231,2.871128789,2.905230497,California
-124.243,40.344,2.832032982,2.853258545,California
-124.241,40.457,2.816050066,2.833328325,California
-124.24,42.107,2.298022822,2.293115854,California
-124.239,40.57,2.790527174,2.808137386,California
-124.238,42.22,2.338856147,2.345834591,California
-124.237,40.683,2.765583083,2.784045208,California
-124.236,42.333,2.306691061,2.309752368,California
-124.234,42.446,2.248983711,2.244103012,California
-124.231,40.197,2.872229764,2.907801994,California
-124.229,40.31,2.838199249,2.861182391,California
-124.226,40.423,2.819921514,2.837995277,California
-124.225,42.073,2.269684799,2.257518294,California
-124.224,40.536,2.803133247,2.818257358,California
-124.223,42.186,2.311432165,2.312055772,California
-124.222,40.649,2.775757202,2.796944236,California
-124.221,42.299,2.30825461,2.3115446,California
-124.219,42.412,2.247900257,2.243100487,California
-124.216,40.163,2.863956961,2.899087408,California
-124.215,41.812,2.228178739,2.193365218,California
-124.214,40.276,2.842991957,2.869143134,California
-124.212,40.389,2.823973274,2.843153617,California
-124.211,42.039,2.245677059,2.228850614,California
-124.21,40.502,2.813523241,2.831032038,California
-124.208,40.615,2.788060185,2.807696227,California
-124.208,42.152,2.283653821,2.279108321,California
-124.206,40.727,2.763833956,2.781936954,California
-124.206,42.265,2.297284376,2.299518271,California
-124.204,42.378,2.24175054,2.236485447,California
-124.2,41.778,2.233696046,2.200881688,California
-124.2,40.242,2.844529622,2.873436563,California
-124.198,41.891,2.213367634,2.176949178,California
-124.198,40.355,2.821841417,2.84194219,California
-124.196,40.468,2.81444311,2.832242331,California
-124.196,42.004,2.227139958,2.205417266,California
-124.194,42.118,2.259423717,2.249736502,California
-124.193,40.581,2.793374737,2.811946846,California
-124.191,40.693,2.774839157,2.796150718,California
-124.191,42.231,2.275743967,2.273355711,California
-124.189,42.344,2.241185838,2.236195645,California
-124.186,40.208,2.846773305,2.877937413,California
-124.183,41.857,2.209525189,2.169475007,California
-124.183,40.321,2.826816913,2.848406059,California
-124.181,41.97,2.21146559,2.181015865,California
-124.181,40.434,2.814563744,2.832568372,California
-124.179,40.546,2.802245829,2.818915923,California
-124.179,42.083,2.234507721,2.220088595,California
-124.177,40.659,2.783104185,2.804162069,California
-124.177,42.197,2.255899568,2.249590756,California
-124.175,40.772,2.76206506,2.779225793,California
-124.174,42.31,2.241513679,2.236810383,California
-124.172,42.423,2.188137148,2.173394979,California
-124.171,40.174,2.844065877,2.875842742,California
-124.169,40.287,2.827267479,2.850877754,California
-124.169,41.823,2.210556522,2.169901128,California
-124.167,41.936,2.200378669,2.162191081,California
-124.167,40.4,2.817944343,2.836642726,California
-124.165,40.512,2.808752853,2.826836443,California
-124.164,42.049,2.213079253,2.191545928,California
-124.162,40.625,2.790591815,2.81051241,California
-124.162,42.162,2.235815859,2.226027242,California
-124.16,40.738,2.767933887,2.787160535,California
