Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-86.899,41.561,0.0,0.0,Illinois
-87.095,39.495,0.0,0.0,Illinois
-87.114,39.317,0.0,0.0,Illinois
-87.149,39.162,0.0,0.0,Illinois
-87.161,39.047,0.0,0.0,Illinois
-87.174,38.931,0.0,0.0,Illinois
-87.186,38.815,0.0,0.0,Illinois
-87.198,38.7,0.0,0.0,Illinois
-87.211,38.584,0.0,0.0,Illinois
-87.223,38.469,0.0,0.0,Illinois
-87.235,38.353,0.0,0.0,Illinois
-87.261,41.584,0.0,0.0,Illinois
-87.272,40.043,0.0,0.0,Illinois
-87.29,41.316,0.0,0.0,Illinois
-87.291,39.865,0.0,0.0,Illinois
-87.3,39.172,0.0,0.0,Illinois
-87.31,39.687,0.0,0.0,Illinois
-87.312,39.056,0.0,0.0,Illinois
-87.319,41.049,0.0,0.0,Illinois
-87.325,38.94,0.0,0.0,Illinois
-87.329,39.509,0.0,0.0,Illinois
-87.337,38.825,0.0,0.0,Illinois
-87.348,39.331,0.0,0.0,Illinois
-87.348,40.782,0.0,0.0,Illinois
-87.349,38.709,0.0,0.0,Illinois
-87.361,38.594,0.0,0.0,Illinois
-87.373,38.478,0.0,0.0,Illinois
-87.377,40.515,0.0,0.0,Illinois
-87.385,38.362,0.0,0.0,Illinois
-87.397,38.247,0.0,0.0,Illinois
-87.405,40.248,0.0,0.0,Illinois
-87.409,38.131,0.269073331,0.0,Illinois
-87.439,39.297,0.0,0.0,Illinois
-87.451,39.181,0.0,0.0,Illinois
-87.463,39.065,0.0,0.0,Illinois
-87.475,38.95,0.0,0.0,Illinois
-87.487,38.834,0.0,0.0,Illinois
-87.499,38.718,0.0,0.0,Illinois
-87.507,40.057,0.0,0.0,Illinois
-87.511,38.603,0.0,0.0,Illinois
-87.523,38.487,0.213277575,0.0,Illinois
-87.526,39.879,0.0,0.0,Illinois
-87.535,38.372,0.461602213,0.0,Illinois
-87.544,39.701,0.0,0.0,Illinois
-87.547,38.256,0.599121144,0.0,Illinois
-87.558,38.14,0.712194744,0.0,Illinois
-87.563,39.523,0.0,0.0,Illinois
-87.57,38.025,0.80802402,0.0,Illinois
-87.582,37.909,0.893134463,0.0,Illinois
-87.591,39.306,0.0,0.0,Illinois
-87.593,37.793,0.986932356,0.0,Illinois
-87.603,39.19,0.0,0.0,Illinois
-87.605,37.678,0.994010727,0.0,Illinois
-87.615,39.074,0.0,0.0,Illinois
-87.616,37.562,0.956922715,0.0,Illinois
-87.622,41.605,0.0,0.0,Illinois
-87.626,38.959,0.0,0.0,Illinois
-87.628,37.446,0.959611253,0.0,Illinois
-87.638,38.843,0.0,0.0,Illinois
-87.65,38.728,0.0,0.0,Illinois
-87.65,41.338,0.0,0.0,Illinois
-87.661,38.612,0.266254299,0.0,Illinois
-87.673,38.496,0.571654892,0.0,Illinois
-87.678,41.071,0.0,0.0,Illinois
-87.685,38.381,0.816364118,0.0,Illinois
-87.696,38.265,0.989638151,0.0,Illinois
-87.705,40.803,0.0,0.0,Illinois
-87.708,38.149,1.086198772,0.0,Illinois
-87.719,38.034,1.143641814,0.0,Illinois
-87.731,37.918,1.227811961,0.314948011,Illinois
-87.733,40.536,0.0,0.0,Illinois
-87.742,37.802,1.227711962,0.408454313,Illinois
-87.743,39.315,0.0,0.0,Illinois
-87.743,40.071,0.0,0.0,Illinois
-87.753,37.687,1.274956287,0.57762458,Illinois
-87.754,39.199,0.0,0.0,Illinois
-87.76,40.269,0.0,0.0,Illinois
-87.761,39.893,0.0,0.0,Illinois
-87.765,37.571,1.296468431,0.678745077,Illinois
-87.766,39.083,0.0,0.0,Illinois
-87.776,37.455,1.274935232,0.674148539,Illinois
-87.777,38.968,0.0,0.0,Illinois
-87.779,39.715,0.0,0.0,Illinois
-87.787,37.34,1.306365787,0.788674729,Illinois
-87.789,38.852,0.0,0.0,Illinois
-87.797,39.537,0.0,0.0,Illinois
-87.798,37.224,1.347540404,0.910537359,Illinois
-87.8,38.736,0.0,0.0,Illinois
-87.812,38.621,0.514836967,0.0,Illinois
-87.815,39.359,0.0,0.0,Illinois
-87.823,38.505,0.873612788,0.0,Illinois
-87.834,38.389,1.095202188,0.0,Illinois
-87.846,38.274,1.267308127,0.0,Illinois
-87.857,38.158,1.237781325,0.207394658,Illinois
-87.868,38.042,1.290742395,0.435495499,Illinois
-87.875,42.695,0.0,0.0,Illinois
-87.879,37.927,1.354911324,0.659831744,Illinois
-87.891,37.811,1.429808669,0.911144333,Illinois
-87.894,39.323,0.0,0.0,Illinois
-87.902,37.695,1.450597301,1.023816526,Illinois
-87.902,42.428,0.0,0.0,Illinois
-87.906,39.208,0.0,0.0,Illinois
-87.913,37.58,1.452124292,1.071035159,Illinois
-87.917,39.092,0.0,0.0,Illinois
-87.924,37.464,1.48125843,1.189092508,Illinois
-87.928,38.976,0.0,0.0,Illinois
-87.93,42.16,0.0,0.0,Illinois
-87.935,37.348,1.497042321,1.246852796,Illinois
-87.94,38.861,0.0,0.0,Illinois
-87.946,37.233,1.54040524,1.333285193,Illinois
-87.951,38.745,0.208138948,0.0,Illinois
-87.957,41.893,0.0,0.0,Illinois
-87.957,37.117,1.583533012,1.411353318,Illinois
-87.962,38.629,0.711902007,0.0,Illinois
-87.973,38.514,1.039036751,0.0,Illinois
-87.979,40.084,0.0,0.0,Illinois
-87.984,41.625,0.0,0.0,Illinois
-87.984,38.398,1.210441203,0.0,Illinois
-87.995,38.282,1.291905045,0.310088262,Illinois
-87.996,39.906,0.0,0.0,Illinois
-88.006,38.167,1.353841435,0.549089509,Illinois
-88.01,41.358,0.0,0.0,Illinois
-88.014,39.728,0.0,0.0,Illinois
