Longitude,Latitude,CSR,State
-111.503,44.628,0.596147943,Wyoming
-111.497,44.811,0.579207547,Wyoming
-111.494,44.592,0.560739008,Wyoming
-111.488,42.561,0.399082167,Wyoming
-111.488,44.776,0.595426937,Wyoming
-111.485,44.324,0.28664478,Wyoming
-111.48,41.607,0.29140806,Wyoming
-111.479,44.74,0.605258856,Wyoming
-111.476,43.615,0.240558812,Wyoming
-111.474,42.972,0.362639956,Wyoming
-111.472,40.9,0.228171653,Wyoming
-111.47,44.705,0.62186037,Wyoming
-111.469,42.482,0.411139524,Wyoming
-111.463,41.993,0.358032932,Wyoming
-111.462,44.669,0.618304868,Wyoming
-111.46,44.978,0.474087383,Wyoming
-111.457,44.209,0.240729303,Wyoming
-111.455,42.893,0.373144502,Wyoming
-111.453,44.634,0.595395916,Wyoming
-111.453,41.492,0.269324415,Wyoming
-111.45,42.403,0.407276411,Wyoming
-111.449,43.5,0.267804235,Wyoming
-111.447,44.925,0.499366052,Wyoming
-111.447,44.817,0.578635354,Wyoming
-111.445,41.913,0.357567892,Wyoming
-111.444,44.599,0.561583566,Wyoming
-111.444,45.189,0.377490577,Wyoming
-111.438,44.782,0.592406233,Wyoming
-111.436,42.813,0.376202123,Wyoming
-111.434,44.871,0.533638395,Wyoming
-111.431,42.324,0.406972788,Wyoming
-111.43,44.544,0.47503481,Wyoming
-111.429,44.746,0.595471293,Wyoming
-111.428,44.094,0.213325412,Wyoming
-111.426,41.378,0.254741563,Wyoming
-111.426,41.834,0.346471311,Wyoming
-111.424,45.109,0.405066777,Wyoming
-111.421,43.385,0.29902198,Wyoming
-111.42,44.711,0.616047117,Wyoming
-111.417,42.734,0.389934758,Wyoming
-111.412,42.244,0.405867779,Wyoming
-111.412,44.676,0.617686838,Wyoming
-111.404,45.029,0.43717443,Wyoming
-111.403,43.145,0.358206076,Wyoming
-111.403,44.64,0.59264345,Wyoming
-111.4,43.979,0.202680193,Wyoming
-111.399,44.537,0.463173699,Wyoming
-111.399,41.264,0.237389314,Wyoming
-111.398,42.655,0.402619558,Wyoming
-111.394,44.605,0.566316799,Wyoming
-111.393,42.165,0.403561926,Wyoming
-111.393,43.271,0.331041049,Wyoming
-111.388,44.788,0.592972874,Wyoming
-111.387,45.284,0.338596383,Wyoming
-111.384,43.065,0.381913455,Wyoming
-111.379,44.752,0.584115504,Wyoming
-111.379,42.575,0.422567357,Wyoming
-111.374,42.086,0.398843797,Wyoming
-111.373,43.864,0.210348727,Wyoming
-111.372,44.934,0.48524098,Wyoming
-111.372,41.149,0.221833787,Wyoming
-111.371,44.717,0.600775042,Wyoming
-111.368,44.606,0.551440316,Wyoming
-111.365,42.986,0.402358555,Wyoming
-111.362,44.682,0.593208241,Wyoming
-111.359,42.37,0.427008559,Wyoming
-111.359,44.881,0.527841492,Wyoming
-111.359,45.169,0.374006001,Wyoming
-111.356,42.006,0.387448259,Wyoming
-111.355,44.553,0.479521485,Wyoming
-111.353,44.646,0.567444465,Wyoming
-111.352,44.459,0.37899353,Wyoming
-111.352,41.741,0.318066151,Wyoming
-111.346,42.317,0.425639845,Wyoming
-111.346,42.906,0.407621336,Wyoming
-111.346,44.828,0.555800891,Wyoming
-111.346,41.035,0.207315363,Wyoming
-111.345,43.75,0.232215502,Wyoming
-111.337,41.927,0.371078572,Wyoming
-111.334,42.264,0.42263806,Wyoming
-111.333,44.774,0.56859436,Wyoming
-111.327,42.827,0.407437448,Wyoming
-111.325,41.627,0.282571181,Wyoming
-111.324,44.344,0.305912145,Wyoming
-111.321,42.211,0.419565677,Wyoming
-111.32,44.721,0.578757427,Wyoming
-111.319,40.92,0.201607748,Wyoming
-111.318,41.848,0.353616962,Wyoming
-111.317,43.635,0.25760973,Wyoming
-111.311,45.123,0.386910822,Wyoming
-111.309,42.159,0.415564562,Wyoming
-111.308,42.748,0.417414988,Wyoming
-111.307,44.668,0.555616305,Wyoming
-111.299,42.432,0.436834933,Wyoming
-111.298,41.512,0.258720387,Wyoming
-111.296,42.106,0.413101615,Wyoming
-111.296,44.229,0.26248356,Wyoming
-111.294,44.615,0.526727102,Wyoming
-111.294,43.158,0.387695311,Wyoming
-111.292,45.043,0.416377216,Wyoming
-111.292,40.806,0.20050197,Wyoming
-111.29,43.52,0.286627726,Wyoming
-111.289,42.668,0.434950025,Wyoming
-111.287,44.551,0.464335619,Wyoming
-111.287,42.379,0.436325288,Wyoming
-111.284,42.053,0.400230789,Wyoming
-111.284,44.89,0.505178571,Wyoming
-111.275,43.079,0.41224074,Wyoming
-111.272,44.963,0.455626005,Wyoming
-111.272,41.398,0.238586807,Wyoming
-111.271,42.589,0.448203679,Wyoming
-111.271,44.837,0.533689239,Wyoming
-111.268,44.472,0.389803757,Wyoming
-111.268,44.114,0.236274498,Wyoming
-111.267,42.099,0.407998582,Wyoming
-111.266,40.692,0.19816656,Wyoming
-111.262,43.405,0.317699436,Wyoming
-111.258,44.784,0.553164854,Wyoming
-111.256,43.0,0.445016477,Wyoming
-111.252,42.51,0.4422702,Wyoming
-111.248,42.02,0.387517171,Wyoming
-111.245,44.731,0.554859088,Wyoming
-111.245,41.283,0.224428961,Wyoming
-111.24,43.999,0.226824804,Wyoming
-111.237,42.92,0.452998494,Wyoming
-111.235,43.29,0.356653948,Wyoming
-111.233,42.43,0.424206131,Wyoming
-111.232,44.677,0.541514418,Wyoming
-111.229,41.941,0.361845904,Wyoming
-111.224,45.304,0.325221179,Wyoming
-111.219,44.624,0.510880207,Wyoming
-111.218,42.841,0.444778753,Wyoming
-111.218,41.169,0.21012199,Wyoming
-111.214,42.351,0.407970547,Wyoming
-111.213,43.884,0.237091015,Wyoming
-111.209,44.899,0.487671438,Wyoming
-111.203,43.252,0.373284356,Wyoming
-111.199,42.761,0.456858063,Wyoming
-111.197,41.761,0.318019613,Wyoming
-111.196,42.272,0.381237228,Wyoming
-111.196,44.846,0.51540275,Wyoming
-111.195,45.189,0.358032897,Wyoming
-111.192,41.055,0.196422342,Wyoming
-111.185,43.769,0.254121303,Wyoming
-111.184,43.172,0.40489845,Wyoming
-111.183,44.793,0.552563115,Wyoming
-111.181,42.682,0.474045525,Wyoming
-111.179,45.057,0.400678422,Wyoming
