Longitude,Latitude,CSR,State
-88.651,36.928,0.376678254,Missouri
-88.654,36.893,0.376877853,Missouri
-88.681,37.109,0.374217616,Missouri
-88.684,37.073,0.384162898,Missouri
-88.687,37.038,0.390986706,Missouri
-88.69,37.002,0.401547056,Missouri
-88.693,36.966,0.398666489,Missouri
-88.696,36.931,0.403755331,Missouri
-88.699,36.895,0.39928624,Missouri
-88.702,36.86,0.390671621,Missouri
-88.705,36.824,0.384869638,Missouri
-88.708,36.788,0.379570517,Missouri
-88.711,36.753,0.367790896,Missouri
-88.714,36.717,0.361062313,Missouri
-88.717,36.681,0.35599568,Missouri
-88.72,36.646,0.352826686,Missouri
-88.721,37.182,0.381123127,Missouri
-88.723,36.61,0.350115335,Missouri
-88.724,37.147,0.386825405,Missouri
-88.726,36.575,0.347579263,Missouri
-88.727,37.111,0.398002198,Missouri
-88.729,36.539,0.34360996,Missouri
-88.73,37.076,0.405079099,Missouri
-88.733,37.04,0.407881412,Missouri
-88.736,37.004,0.414868094,Missouri
-88.739,36.969,0.428329563,Missouri
-88.742,36.933,0.416382886,Missouri
-88.745,36.898,0.418634039,Missouri
-88.748,36.862,0.404897404,Missouri
-88.751,36.826,0.4037135,Missouri
-88.753,36.791,0.396992669,Missouri
-88.756,36.755,0.381736402,Missouri
-88.759,36.719,0.379191298,Missouri
-88.76,37.256,0.378029293,Missouri
-88.762,36.684,0.375151002,Missouri
-88.763,37.22,0.39398194,Missouri
-88.765,36.648,0.366292857,Missouri
-88.766,37.185,0.402599772,Missouri
-88.768,36.612,0.362357244,Missouri
-88.769,37.149,0.407316111,Missouri
-88.771,36.577,0.363517622,Missouri
-88.772,37.114,0.420996341,Missouri
-88.774,36.541,0.359356674,Missouri
-88.775,37.078,0.428323104,Missouri
-88.777,36.506,0.357206103,Missouri
-88.778,37.042,0.430264494,Missouri
-88.78,36.47,0.359019324,Missouri
-88.781,37.007,0.438404343,Missouri
-88.783,36.434,0.360634004,Missouri
-88.784,36.971,0.444262894,Missouri
-88.787,36.935,0.440785882,Missouri
-88.79,36.9,0.442732529,Missouri
-88.793,36.864,0.426794452,Missouri
-88.796,36.829,0.423400091,Missouri
-88.799,36.793,0.414930539,Missouri
-88.802,36.757,0.404978271,Missouri
-88.803,37.294,0.388834752,Missouri
-88.805,36.722,0.400725259,Missouri
-88.805,37.258,0.40136633,Missouri
-88.807,36.686,0.394008712,Missouri
-88.808,37.223,0.414580833,Missouri
-88.81,36.65,0.387569691,Missouri
-88.811,37.187,0.428769427,Missouri
-88.813,36.615,0.38545382,Missouri
-88.814,37.152,0.435300406,Missouri
-88.816,36.579,0.381685884,Missouri
-88.817,37.116,0.448273834,Missouri
-88.819,36.544,0.378188627,Missouri
-88.82,37.08,0.456555657,Missouri
-88.822,36.508,0.377475378,Missouri
-88.823,37.045,0.45838369,Missouri
-88.825,36.472,0.377816452,Missouri
-88.826,37.009,0.463153469,Missouri
-88.828,36.437,0.382019734,Missouri
-88.829,36.973,0.466852211,Missouri
-88.831,36.401,0.378289084,Missouri
-88.832,36.938,0.461183895,Missouri
-88.834,36.365,0.38551169,Missouri
-88.835,36.902,0.456828475,Missouri
-88.838,36.867,0.45806875,Missouri
-88.841,36.831,0.442986111,Missouri
-88.844,36.795,0.426838622,Missouri
-88.845,37.332,0.388152888,Missouri
-88.847,36.76,0.418626689,Missouri
-88.848,37.296,0.40782403,Missouri
-88.85,36.724,0.415585342,Missouri
-88.851,37.261,0.422855365,Missouri
-88.853,36.688,0.413357677,Missouri
-88.854,37.225,0.44572808,Missouri
-88.855,36.653,0.404331523,Missouri
-88.857,37.189,0.451991177,Missouri
-88.858,36.617,0.405713718,Missouri
-88.86,37.154,0.462587743,Missouri
-88.861,36.582,0.404027058,Missouri
-88.863,37.118,0.480107545,Missouri
-88.864,36.546,0.39965074,Missouri
-88.866,37.083,0.484121898,Missouri
-88.867,36.51,0.399733454,Missouri
-88.869,37.047,0.484389132,Missouri
-88.87,36.475,0.401432438,Missouri
-88.871,37.011,0.486993588,Missouri
-88.873,36.439,0.404565637,Missouri
-88.874,36.976,0.489623392,Missouri
-88.876,36.403,0.402709352,Missouri
-88.877,36.94,0.490311582,Missouri
-88.879,36.368,0.407764886,Missouri
-88.88,36.904,0.476805427,Missouri
-88.882,36.332,0.409699789,Missouri
-88.883,36.869,0.474843589,Missouri
-88.885,36.296,0.409997697,Missouri
-88.886,36.833,0.462899966,Missouri
-88.889,36.798,0.457265377,Missouri
-88.891,37.334,0.406968424,Missouri
-88.892,36.762,0.445407773,Missouri
-88.893,37.299,0.430025785,Missouri
-88.895,36.726,0.439775048,Missouri
-88.896,37.263,0.449215324,Missouri
-88.898,36.691,0.433321056,Missouri
-88.899,37.227,0.471182295,Missouri
-88.901,36.655,0.418818423,Missouri
-88.902,37.192,0.485702327,Missouri
-88.903,36.619,0.426668382,Missouri
-88.905,37.156,0.500643688,Missouri
-88.906,36.584,0.425695856,Missouri
-88.908,37.121,0.515442636,Missouri
-88.909,36.548,0.42298962,Missouri
-88.911,37.085,0.525840639,Missouri
-88.912,36.513,0.425140999,Missouri
-88.914,37.049,0.523012239,Missouri
-88.915,36.477,0.424776272,Missouri
-88.917,37.014,0.526821942,Missouri
-88.918,36.441,0.429130851,Missouri
-88.92,36.978,0.526300235,Missouri
-88.921,36.406,0.428060567,Missouri
-88.923,36.942,0.512004778,Missouri
-88.924,36.37,0.43471671,Missouri
-88.925,36.907,0.503490427,Missouri
-88.927,36.334,0.441490473,Missouri
-88.928,36.871,0.497974526,Missouri
-88.929,36.299,0.437368233,Missouri
-88.931,36.836,0.491530704,Missouri
-88.932,36.263,0.439746928,Missouri
-88.933,37.372,0.402272714,Missouri
-88.934,36.8,0.473740731,Missouri
-88.935,36.227,0.444971709,Missouri
-88.936,37.337,0.420728935,Missouri
-88.937,36.764,0.463724636,Missouri
-88.939,37.301,0.450111601,Missouri
-88.94,36.729,0.468544839,Missouri
-88.942,37.265,0.477585416,Missouri
-88.943,36.693,0.454036479,Missouri
-88.945,37.23,0.502718457,Missouri
-88.946,36.657,0.449573106,Missouri
-88.948,37.194,0.52665445,Missouri
-88.949,36.622,0.451691814,Missouri
-88.95,37.158,0.539007343,Missouri
-88.951,36.586,0.453873767,Missouri
-88.953,37.123,0.556505968,Missouri
-88.954,36.55,0.449558023,Missouri
-88.956,37.087,0.551655594,Missouri
-88.957,36.515,0.449618878,Missouri
-88.959,37.052,0.55667817,Missouri
-88.96,36.479,0.456437726,Missouri
-88.962,37.016,0.566217844,Missouri
-88.963,36.444,0.454927874,Missouri
-88.965,36.98,0.566713766,Missouri
-88.966,36.408,0.460042871,Missouri
-88.968,36.945,0.551307168,Missouri
-88.969,36.372,0.467063655,Missouri
-88.971,36.909,0.538159921,Missouri
-88.971,36.337,0.473869806,Missouri
-88.974,36.873,0.533510521,Missouri
-88.974,36.301,0.472847346,Missouri
-88.976,37.41,0.384391149,Missouri
-88.976,36.838,0.524420786,Missouri
-88.977,36.265,0.480974803,Missouri
-88.979,37.374,0.410821172,Missouri
-88.979,36.802,0.498601501,Missouri
-88.98,36.23,0.478505169,Missouri
-88.981,37.339,0.442483057,Missouri
-88.982,36.767,0.49455367,Missouri
-88.983,36.194,0.475135668,Missouri
-88.984,37.303,0.470999895,Missouri
-88.985,36.731,0.483433625,Missouri
-88.987,37.268,0.504637526,Missouri
-88.988,36.695,0.47724552,Missouri
-88.99,37.232,0.535602756,Missouri
-88.991,36.66,0.475889072,Missouri
-88.993,37.196,0.563639298,Missouri
-88.994,36.624,0.477757899,Missouri
-88.996,37.161,0.579406218,Missouri
-88.996,36.588,0.476922758,Missouri
-88.999,37.125,0.600058167,Missouri
-88.999,36.553,0.468017231,Missouri
-89.002,37.089,0.610115223,Missouri
-89.002,36.517,0.482598422,Missouri
-89.004,37.054,0.600595638,Missouri
-89.005,36.481,0.485447788,Missouri
-89.007,37.018,0.620167742,Missouri
-89.008,36.446,0.482981242,Missouri
-89.01,36.983,0.620760636,Missouri
-89.011,36.41,0.495373444,Missouri
-89.013,37.519,0.329149679,Missouri
-89.013,36.947,0.612158318,Missouri
-89.013,36.375,0.501195596,Missouri
-89.015,37.484,0.348327105,Missouri
-89.016,36.911,0.595005712,Missouri
-89.016,36.339,0.509512495,Missouri
-89.018,37.448,0.366365538,Missouri
-89.019,36.876,0.573692083,Missouri
-89.019,36.303,0.51550142,Missouri
-89.021,37.412,0.394343373,Missouri
