Longitude,Latitude,Qreq,State
-94.185,39.135,0.0,Kansas
-94.188,38.868,0.0,Kansas
-94.191,38.6,0.0,Kansas
-94.194,38.332,0.0,Kansas
-94.197,38.065,0.0,Kansas
-94.2,37.797,5.483567533,Kansas
-94.203,37.529,8.514844426,Kansas
-94.205,37.262,11.91215033,Kansas
-94.208,36.994,15.45216582,Kansas
-94.532,39.673,0.0,Kansas
-94.534,39.405,0.0,Kansas
-94.535,39.137,0.0,Kansas
-94.537,38.87,0.0,Kansas
-94.539,38.602,0.0,Kansas
-94.539,40.049,0.0,Kansas
-94.54,38.334,0.0,Kansas
-94.542,38.067,0.0,Kansas
-94.544,37.799,0.0,Kansas
-94.545,37.531,0.0,Kansas
-94.547,37.264,0.0,Kansas
-94.549,36.996,6.932968458,Kansas
-94.55,36.728,9.527967899,Kansas
-94.885,39.673,0.0,Kansas
-94.885,39.406,0.0,Kansas
-94.886,39.138,0.0,Kansas
-94.886,38.87,0.0,Kansas
-94.886,38.603,0.0,Kansas
-94.887,38.335,0.0,Kansas
-94.887,38.067,0.0,Kansas
-94.888,37.8,0.0,Kansas
-94.888,37.532,0.0,Kansas
-94.888,37.264,0.0,Kansas
-94.889,36.997,0.0,Kansas
-94.889,36.729,0.0,Kansas
-95.13,40.05,0.0,Kansas
-95.228,36.729,0.0,Kansas
-95.229,36.996,0.0,Kansas
-95.23,37.264,0.0,Kansas
-95.231,37.532,0.0,Kansas
-95.232,37.8,0.0,Kansas
-95.232,38.067,0.0,Kansas
-95.233,38.335,0.0,Kansas
-95.234,38.603,0.0,Kansas
-95.235,38.87,0.0,Kansas
-95.236,39.138,0.0,Kansas
-95.237,39.406,0.0,Kansas
-95.238,39.673,0.0,Kansas
-95.238,39.941,0.0,Kansas
-95.567,36.728,0.0,Kansas
-95.569,36.995,0.0,Kansas
-95.571,37.263,0.0,Kansas
-95.573,37.531,0.0,Kansas
-95.576,37.798,0.0,Kansas
-95.578,38.066,0.0,Kansas
-95.58,38.334,0.0,Kansas
-95.582,38.601,0.0,Kansas
-95.584,38.869,0.0,Kansas
-95.586,39.137,0.0,Kansas
-95.588,39.404,0.0,Kansas
-95.59,39.672,0.0,Kansas
-95.593,39.94,0.0,Kansas
-95.595,40.208,0.0,Kansas
-95.906,36.725,0.0,Kansas
-95.91,36.993,0.0,Kansas
-95.913,37.261,0.0,Kansas
-95.916,37.529,0.0,Kansas
-95.919,37.796,0.0,Kansas
-95.923,38.064,0.0,Kansas
-95.926,38.332,0.0,Kansas
-95.93,38.599,0.0,Kansas
-95.933,38.867,0.0,Kansas
-95.936,39.135,0.0,Kansas
-95.94,39.402,0.0,Kansas
-95.943,39.67,0.0,Kansas
-95.947,39.938,0.0,Kansas
-96.245,36.722,0.0,Kansas
-96.25,36.99,0.0,Kansas
-96.254,37.258,0.0,Kansas
-96.259,37.526,0.0,Kansas
-96.263,37.793,0.0,Kansas
-96.268,38.061,0.0,Kansas
-96.273,38.329,0.0,Kansas
-96.277,38.596,0.0,Kansas
-96.282,38.864,0.0,Kansas
-96.287,39.131,0.0,Kansas
-96.291,39.399,0.0,Kansas
-96.296,39.667,0.0,Kansas
-96.313,40.043,0.0,Kansas
-96.584,36.718,0.0,Kansas
-96.59,36.986,0.0,Kansas
-96.596,37.254,0.0,Kansas
-96.601,37.522,0.0,Kansas
-96.607,37.789,0.0,Kansas
-96.613,38.057,0.0,Kansas
-96.619,38.324,0.0,Kansas
-96.625,38.592,0.0,Kansas
-96.631,38.86,0.0,Kansas
-96.637,39.127,0.0,Kansas
-96.643,39.395,0.0,Kansas
-96.858,38.251,0.0,Kansas
-96.892,39.589,0.0,Kansas
-96.904,40.035,0.0,Kansas
-96.923,36.714,0.0,Kansas
-96.93,36.981,0.0,Kansas
-96.937,37.249,0.0,Kansas
-96.944,37.517,0.0,Kansas
-96.951,37.784,0.0,Kansas
-96.98,38.855,0.0,Kansas
-97.262,36.708,0.0,Kansas
-97.27,36.975,0.0,Kansas
-97.278,37.243,0.0,Kansas
-97.287,37.511,0.0,Kansas
-97.295,37.778,0.0,Kansas
-97.434,38.241,0.0,Kansas
-97.449,38.687,0.0,Kansas
-97.464,39.133,0.0,Kansas
-97.479,39.579,0.0,Kansas
-97.495,40.025,0.0,Kansas
-97.565,36.683,0.0,Kansas
-97.61,36.968,0.0,Kansas
-97.62,37.236,0.0,Kansas
-97.629,37.504,0.0,Kansas
-97.639,37.771,0.0,Kansas
-97.791,36.678,0.0,Kansas
-97.95,36.961,0.0,Kansas
-97.961,37.228,0.0,Kansas
-97.972,37.496,0.0,Kansas
-97.982,37.763,0.0,Kansas
-97.993,38.031,0.0,Kansas
-98.011,38.228,0.0,Kansas
-98.017,36.673,0.0,Kansas
-98.029,38.674,0.0,Kansas
-98.048,39.12,0.0,Kansas
-98.067,39.566,0.0,Kansas
-98.086,40.012,0.0,Kansas
-98.243,36.667,0.0,Kansas
-98.29,36.952,0.0,Kansas
-98.302,37.219,0.0,Kansas
-98.314,37.487,0.0,Kansas
-98.326,37.754,0.0,Kansas
-98.338,38.022,0.0,Kansas
-98.468,36.661,0.0,Kansas
-98.587,38.213,0.0,Kansas
-98.609,38.659,0.0,Kansas
-98.617,36.675,0.0,Kansas
-98.63,36.942,0.0,Kansas
-98.631,39.105,0.0,Kansas
-98.643,37.21,0.0,Kansas
-98.653,39.55,0.0,Kansas
-98.656,37.477,0.0,Kansas
-98.669,37.745,0.0,Kansas
-98.676,39.996,0.0,Kansas
-98.683,38.012,0.0,Kansas
-98.699,40.442,0.0,Kansas
-98.723,38.814,0.0,Kansas
-98.737,39.082,0.0,Kansas
-98.751,39.349,0.0,Kansas
-98.956,36.664,0.0,Kansas
-98.97,36.931,0.0,Kansas
-98.984,37.199,0.0,Kansas
-98.998,37.466,0.0,Kansas
-99.013,37.734,0.0,Kansas
-99.027,38.001,0.0,Kansas
-99.057,38.536,0.0,Kansas
-99.072,38.803,0.0,Kansas
-99.087,39.071,0.0,Kansas
-99.102,39.338,0.0,Kansas
-99.117,39.606,0.0,Kansas
-99.163,38.195,0.0,Kansas
-99.266,39.978,0.0,Kansas
-99.293,40.423,0.0,Kansas
-99.294,36.652,0.0,Kansas
-99.309,36.92,0.0,Kansas
-99.325,37.187,0.0,Kansas
-99.34,37.455,0.0,Kansas
-99.356,37.722,0.0,Kansas
-99.404,38.524,0.0,Kansas
-99.42,38.792,0.0,Kansas
-99.436,39.059,0.0,Kansas
-99.453,39.326,0.0,Kansas
-99.469,39.594,0.0,Kansas
-99.486,39.861,0.0,Kansas
-99.502,40.129,0.0,Kansas
-99.632,36.64,0.0,Kansas
-99.649,36.907,0.0,Kansas
-99.665,37.175,0.0,Kansas
-99.682,37.442,0.0,Kansas
-99.71,37.728,0.0,Kansas
-99.738,38.174,0.0,Kansas
-99.768,38.779,0.0,Kansas
