Longitude,Latitude,CSR,State
-70.433,43.408,0.102383403,New Hampshire
-70.548,43.551,0.103899062,New Hampshire
-70.573,44.399,0.104713674,New Hampshire
-70.581,43.918,0.106726133,New Hampshire
-70.589,43.438,0.105714403,New Hampshire
-70.615,44.286,0.105893442,New Hampshire
-70.622,43.806,0.106105237,New Hampshire
-70.63,43.325,0.106950221,New Hampshire
-70.656,44.173,0.107192358,New Hampshire
-70.663,43.693,0.105776819,New Hampshire
-70.668,45.081,0.088465743,New Hampshire
-70.671,43.213,0.109912346,New Hampshire
-70.697,44.061,0.106342584,New Hampshire
-70.704,43.58,0.10670438,New Hampshire
-70.712,43.1,0.11244579,New Hampshire
-70.718,42.62,0.105541671,New Hampshire
-70.731,44.429,0.101907523,New Hampshire
-70.732,44.907,0.090176638,New Hampshire
-70.738,43.948,0.106788689,New Hampshire
-70.745,43.467,0.10904247,New Hampshire
-70.773,44.316,0.103320275,New Hampshire
-70.779,43.835,0.107539703,New Hampshire
-70.786,43.355,0.111100735,New Hampshire
-70.796,44.733,0.093131899,New Hampshire
-70.814,44.203,0.104716593,New Hampshire
-70.82,43.722,0.109087899,New Hampshire
-70.826,43.242,0.113868696,New Hampshire
-70.833,42.762,0.116838787,New Hampshire
-70.855,44.09,0.105258411,New Hampshire
-70.86,44.559,0.096745414,New Hampshire
-70.861,43.609,0.110093464,New Hampshire
-70.867,43.129,0.117562317,New Hampshire
-70.873,42.65,0.113469165,New Hampshire
-70.896,43.977,0.106529183,New Hampshire
-70.902,43.497,0.113838925,New Hampshire
-70.907,43.017,0.11949414,New Hampshire
-70.913,42.537,0.105362825,New Hampshire
-70.914,45.126,0.086006629,New Hampshire
-70.923,44.385,0.100375337,New Hampshire
-70.931,44.345,0.101076706,New Hampshire
-70.936,43.864,0.108603902,New Hampshire
-70.942,43.384,0.116021056,New Hampshire
-70.947,42.904,0.122221575,New Hampshire
-70.972,44.232,0.103079322,New Hampshire
-70.977,43.751,0.110547098,New Hampshire
-70.978,44.952,0.087328148,New Hampshire
-70.982,43.271,0.118691371,New Hampshire
-70.987,42.791,0.123313657,New Hampshire
-71.013,44.119,0.104483801,New Hampshire
-71.018,43.639,0.113150097,New Hampshire
-71.022,43.159,0.12253695,New Hampshire
-71.027,42.679,0.120333299,New Hampshire
-71.041,44.778,0.089690253,New Hampshire
-71.053,44.006,0.105944951,New Hampshire
-71.058,43.526,0.118242761,New Hampshire
-71.062,43.046,0.126540679,New Hampshire
-71.067,42.566,0.111023959,New Hampshire
-71.094,43.893,0.109168226,New Hampshire
-71.098,43.413,0.121539077,New Hampshire
-71.102,42.933,0.130267655,New Hampshire
-71.104,44.604,0.093327147,New Hampshire
-71.107,42.454,0.100829921,New Hampshire
-71.13,44.261,0.100813007,New Hampshire
-71.134,43.781,0.112107501,New Hampshire
-71.138,43.3,0.125276105,New Hampshire
-71.142,42.82,0.131820545,New Hampshire
-71.161,45.171,0.084240914,New Hampshire
-71.167,44.43,0.0965088,New Hampshire
-71.17,44.148,0.103246971,New Hampshire
-71.174,43.668,0.116679546,New Hampshire
-71.178,43.188,0.131331665,New Hampshire
-71.182,42.708,0.126569173,New Hampshire
-71.211,44.035,0.104940487,New Hampshire
-71.214,43.555,0.121151134,New Hampshire
-71.218,43.075,0.134702231,New Hampshire
-71.221,42.595,0.116946673,New Hampshire
-71.224,44.997,0.084936306,New Hampshire
-71.229,44.256,0.100022636,New Hampshire
-71.251,43.922,0.108940274,New Hampshire
-71.254,43.442,0.126253214,New Hampshire
-71.258,42.962,0.139034203,New Hampshire
-71.261,42.482,0.104450181,New Hampshire
-71.286,44.822,0.086950425,New Hampshire
-71.291,43.809,0.112833329,New Hampshire
-71.294,43.329,0.13188028,New Hampshire
-71.297,42.849,0.139650558,New Hampshire
-71.3,42.37,0.091686531,New Hampshire
-71.328,44.177,0.100854145,New Hampshire
-71.331,43.696,0.116758505,New Hampshire
-71.334,43.216,0.138570968,New Hampshire
-71.337,42.736,0.132894953,New Hampshire
-71.349,44.648,0.089352472,New Hampshire
-71.369,44.064,0.103650881,New Hampshire
-71.371,43.584,0.123493827,New Hampshire
-71.373,43.103,0.143953408,New Hampshire
-71.376,42.624,0.121249126,New Hampshire
-71.409,43.951,0.106764084,New Hampshire
-71.411,43.471,0.129029438,New Hampshire
-71.411,44.474,0.092922943,New Hampshire
-71.413,42.991,0.14749003,New Hampshire
-71.415,42.511,0.106338755,New Hampshire
-71.421,42.258,0.081670404,New Hampshire
-71.448,43.838,0.110711936,New Hampshire
-71.45,43.358,0.136037755,New Hampshire
-71.452,42.878,0.151325501,New Hampshire
-71.47,45.041,0.08319469,New Hampshire
-71.473,44.3,0.096479302,New Hampshire
-71.488,43.725,0.115386092,New Hampshire
-71.49,43.245,0.141955572,New Hampshire
-71.491,42.765,0.138673474,New Hampshire
-71.526,44.093,0.100904059,New Hampshire
-71.528,43.612,0.121588528,New Hampshire
-71.529,43.132,0.149104457,New Hampshire
-71.53,42.652,0.124907115,New Hampshire
-71.532,44.867,0.084854191,New Hampshire
-71.534,44.126,0.100109515,New Hampshire
-71.566,43.98,0.103830796,New Hampshire
-71.567,43.499,0.127967657,New Hampshire
-71.568,43.019,0.153527673,New Hampshire
-71.569,42.539,0.106566531,New Hampshire
-71.594,44.692,0.087134739,New Hampshire
-71.606,43.867,0.107591315,New Hampshire
-71.607,43.386,0.134539419,New Hampshire
-71.607,42.906,0.152896075,New Hampshire
-71.645,43.754,0.111881186,New Hampshire
-71.646,43.273,0.143050962,New Hampshire
-71.646,42.793,0.139518094,New Hampshire
-71.655,44.518,0.090077628,New Hampshire
-71.657,42.302,0.080012441,New Hampshire
-71.685,43.641,0.117223119,New Hampshire
-71.685,43.16,0.144621965,New Hampshire
-71.685,42.681,0.123128792,New Hampshire
-71.716,44.344,0.092915392,New Hampshire
-71.724,42.568,0.104720689,New Hampshire
-71.724,43.047,0.147286836,New Hampshire
-71.724,43.528,0.121612504,New Hampshire
-71.724,44.008,0.10040814,New Hampshire
-71.763,42.935,0.143490253,New Hampshire
-71.763,43.415,0.1271728,New Hampshire
-71.763,43.895,0.10266938,New Hampshire
-71.777,44.17,0.095885026,New Hampshire
-71.778,44.91,0.08369991,New Hampshire
-71.801,42.822,0.132218284,New Hampshire
-71.802,43.302,0.132180932,New Hampshire
-71.803,43.782,0.10580926,New Hampshire
-71.835,42.519,0.092403422,New Hampshire
-71.838,43.996,0.098288494,New Hampshire
-71.839,44.736,0.085722548,New Hampshire
-71.84,42.709,0.114418002,New Hampshire
-71.841,43.189,0.131749656,New Hampshire
-71.842,43.669,0.110532795,New Hampshire
-71.878,42.596,0.098110561,New Hampshire
-71.88,43.076,0.131260548,New Hampshire
-71.881,43.556,0.112759508,New Hampshire
-71.894,42.345,0.0,New Hampshire
-71.9,44.562,0.088098905,New Hampshire
-71.918,42.963,0.125684517,New Hampshire
-71.92,43.443,0.115253501,New Hampshire
-71.957,42.85,0.115315994,New Hampshire
-71.958,43.33,0.11767614,New Hampshire
-71.96,43.81,0.100278318,New Hampshire
-71.961,44.387,0.090188247,New Hampshire
-71.995,42.737,0.101863749,New Hampshire
-71.997,43.217,0.115163592,New Hampshire
-71.999,43.697,0.102624897,New Hampshire
-72.021,44.213,0.092125099,New Hampshire
-72.024,44.954,0.084842566,New Hampshire
-72.035,43.104,0.112975213,New Hampshire
-72.038,43.584,0.103407876,New Hampshire
-72.073,42.562,0.08240361,New Hampshire
-72.074,42.991,0.107783454,New Hampshire
-72.076,43.471,0.104193589,New Hampshire
-72.081,44.039,0.092991234,New Hampshire
-72.112,42.878,0.099464892,New Hampshire
-72.115,43.357,0.103662422,New Hampshire
-72.131,42.388,0.0,New Hampshire
-72.14,43.865,0.094149092,New Hampshire
-72.145,44.605,0.087971947,New Hampshire
-72.153,43.244,0.101222166,New Hampshire
-72.191,43.131,0.098073987,New Hampshire
-72.195,42.952,0.094867758,New Hampshire
-72.2,43.691,0.094130475,New Hampshire
-72.205,44.43,0.089424525,New Hampshire
-72.253,42.778,0.083517538,New Hampshire
-72.259,43.517,0.093278013,New Hampshire
-72.265,44.256,0.090495126,New Hampshire
-72.311,42.604,0.0,New Hampshire
-72.318,43.343,0.090537777,New Hampshire
-72.324,44.082,0.09035261,New Hampshire
-72.369,42.431,0.0,New Hampshire
-72.376,43.169,0.086007729,New Hampshire
-72.383,43.907,0.089632429,New Hampshire
-72.434,42.994,0.079807863,New Hampshire
-72.442,43.733,0.088024592,New Hampshire
-72.45,44.473,0.092589592,New Hampshire
-72.492,42.82,0.0,New Hampshire
-72.5,43.559,0.085461531,New Hampshire
-72.509,44.298,0.092586566,New Hampshire
-72.55,42.647,0.0,New Hampshire
-72.559,43.385,0.081858275,New Hampshire
-72.607,42.473,0.0,New Hampshire
-72.616,43.211,0.077634998,New Hampshire
-72.626,43.949,0.089689556,New Hampshire
-72.674,43.036,0.0,New Hampshire
-72.684,43.775,0.086707445,New Hampshire
-72.731,42.862,0.0,New Hampshire
-72.742,43.601,0.083493369,New Hampshire
-72.788,42.688,0.0,New Hampshire
-72.8,43.426,0.079383008,New Hampshire
-72.845,42.514,0.0,New Hampshire
-72.857,43.252,0.0,New Hampshire
-72.914,43.078,0.0,New Hampshire
-72.971,42.904,0.0,New Hampshire
