Longitude,Latitude,Qreq,State
-70.054,41.275,0.0,Massachusetts
-70.366,41.688,0.0,Massachusetts
-70.6,41.733,0.0,Massachusetts
-70.671,43.213,36.94238616,Massachusetts
-70.712,43.1,38.8156684,Massachusetts
-70.712,42.125,5.415758002,Massachusetts
-70.718,42.62,32.48841184,Massachusetts
-70.723,41.388,0.0,Massachusetts
-70.774,41.952,0.0,Massachusetts
-70.826,43.242,40.24501966,Massachusetts
-70.833,42.762,41.86513673,Massachusetts
-70.835,41.779,0.0,Massachusetts
-70.867,43.129,43.13228216,Massachusetts
-70.873,42.65,38.96347036,Massachusetts
-70.907,43.017,44.50264281,Massachusetts
-70.913,42.537,32.27663911,Massachusetts
-70.947,42.904,46.50225472,Massachusetts
-70.948,42.17,9.632328669,Massachusetts
-70.982,43.271,44.20599689,Massachusetts
-70.987,42.791,47.28100492,Massachusetts
-71.009,41.996,0.0,Massachusetts
-71.022,43.159,47.1563163,Massachusetts
-71.027,42.679,44.83051217,Massachusetts
-71.062,43.046,50.2549328,Massachusetts
-71.067,42.566,36.9965189,Massachusetts
-71.07,41.823,0.0,Massachusetts
-71.102,42.933,53.48953312,Massachusetts
-71.107,42.454,28.42561768,Massachusetts
-71.13,41.65,0.0,Massachusetts
-71.142,42.82,54.70935198,Massachusetts
-71.178,43.188,55.02678077,Massachusetts
-71.182,42.708,49.91235524,Massachusetts
-71.184,42.214,11.95329793,Massachusetts
-71.19,41.477,0.0,Massachusetts
-71.218,43.075,57.20653363,Massachusetts
-71.221,42.595,41.88664148,Massachusetts
-71.244,42.041,0.0,Massachusetts
-71.258,42.962,60.18102968,Massachusetts
-71.261,42.482,31.53502807,Massachusetts
-71.297,42.849,60.32568559,Massachusetts
-71.3,42.37,20.90908362,Massachusetts
-71.305,41.868,0.0,Massachusetts
-71.334,43.216,60.2496395,Massachusetts
-71.337,42.736,55.42591985,Massachusetts
-71.373,43.103,63.27237198,Massachusetts
-71.376,42.624,45.44411259,Massachusetts
