Longitude,Latitude,CSR,State
-74.303,40.196,0.0,Pennsylvania
-74.354,40.021,0.0,Pennsylvania
-74.358,41.668,0.0,Pennsylvania
-74.405,39.847,0.0,Pennsylvania
-74.41,41.493,0.0,Pennsylvania
-74.461,41.319,0.0,Pennsylvania
-74.484,40.408,0.0,Pennsylvania
-74.513,41.144,0.0,Pennsylvania
-74.535,40.234,0.0,Pennsylvania
-74.564,40.97,0.078996485,Pennsylvania
-74.585,40.06,0.0,Pennsylvania
-74.594,41.706,0.0,Pennsylvania
-74.615,40.795,0.079234573,Pennsylvania
-74.636,39.885,0.0,Pennsylvania
-74.645,41.532,0.0,Pennsylvania
-74.666,40.621,0.0,Pennsylvania
-74.686,39.711,0.0,Pennsylvania
-74.697,41.357,0.0,Pennsylvania
-74.716,40.446,0.0,Pennsylvania
-74.718,41.836,0.0,Pennsylvania
-74.748,41.182,0.0,Pennsylvania
-74.767,40.272,0.0,Pennsylvania
-74.798,41.008,0.0,Pennsylvania
-74.817,40.097,0.0,Pennsylvania
-74.849,40.833,0.0,Pennsylvania
-74.866,39.923,0.0,Pennsylvania
-74.882,41.569,0.0,Pennsylvania
-74.899,40.659,0.0,Pennsylvania
-74.916,39.748,0.0,Pennsylvania
-74.932,41.395,0.0,Pennsylvania
-74.949,40.484,0.0,Pennsylvania
-74.965,39.574,0.0,Pennsylvania
-74.983,41.22,0.0,Pennsylvania
-74.998,42.155,0.0,Pennsylvania
-74.999,40.309,0.0,Pennsylvania
-75.033,41.045,0.0,Pennsylvania
-75.048,40.135,0.0,Pennsylvania
-75.074,41.893,0.0,Pennsylvania
-75.083,40.871,0.0,Pennsylvania
-75.097,39.96,0.0,Pennsylvania
-75.132,40.696,0.0,Pennsylvania
-75.146,39.786,0.0,Pennsylvania
-75.149,41.63,0.0,Pennsylvania
-75.182,40.521,0.0,Pennsylvania
-75.195,39.611,0.0,Pennsylvania
-75.218,41.257,0.0,Pennsylvania
-75.224,41.368,0.0,Pennsylvania
-75.231,40.346,0.0,Pennsylvania
-75.267,41.082,0.0,Pennsylvania
-75.28,40.172,0.0,Pennsylvania
-75.317,40.907,0.0,Pennsylvania
-75.328,39.997,0.0,Pennsylvania
-75.356,42.21,0.0,Pennsylvania
-75.366,40.733,0.0,Pennsylvania
-75.377,39.822,0.0,Pennsylvania
-75.415,40.558,0.0,Pennsylvania
-75.425,39.648,0.0,Pennsylvania
-75.43,41.948,0.0,Pennsylvania
-75.463,40.383,0.0,Pennsylvania
-75.473,39.473,0.0,Pennsylvania
-75.505,41.685,0.0,Pennsylvania
-75.512,40.208,0.0,Pennsylvania
-75.56,40.034,0.0,Pennsylvania
-75.578,41.423,0.0,Pennsylvania
-75.6,40.769,0.0,Pennsylvania
-75.608,39.859,0.0,Pennsylvania
-75.648,40.594,0.0,Pennsylvania
-75.651,41.161,0.0,Pennsylvania
-75.655,39.684,0.0,Pennsylvania
-75.696,40.419,0.0,Pennsylvania
-75.703,39.509,0.0,Pennsylvania
-75.714,42.265,0.0,Pennsylvania
-75.724,40.898,0.0,Pennsylvania
-75.744,40.244,0.0,Pennsylvania
-75.787,42.002,0.0,Pennsylvania
-75.791,40.07,0.0,Pennsylvania
-75.839,39.895,0.0,Pennsylvania
-75.86,41.74,0.0,Pennsylvania
-75.886,39.72,0.0,Pennsylvania
-75.929,40.455,0.0,Pennsylvania
-75.933,41.477,0.0,Pennsylvania
-75.933,39.545,0.0,Pennsylvania
-75.976,40.28,0.0,Pennsylvania
-75.98,39.37,0.0,Pennsylvania
-76.005,41.214,0.0,Pennsylvania
-76.023,40.105,0.0,Pennsylvania
-76.07,39.93,0.0,Pennsylvania
-76.073,42.319,0.0,Pennsylvania
-76.076,40.952,0.0,Pennsylvania
-76.117,39.755,0.0,Pennsylvania
