Longitude,Latitude,Qreq,State
-75.045,39.423,0.0,Delaware
-75.097,39.96,0.0,Delaware
-75.146,39.786,0.0,Delaware
-75.195,39.611,0.0,Delaware
-75.262,38.637,0.0,Delaware
-75.28,40.172,0.0,Delaware
-75.328,39.997,0.0,Delaware
-75.334,38.376,0.0,Delaware
-75.377,39.822,0.0,Delaware
-75.405,38.114,0.0,Delaware
-75.425,39.648,0.0,Delaware
-75.461,39.216,0.0,Delaware
-75.473,39.473,0.0,Delaware
-75.512,40.208,0.0,Delaware
-75.532,38.954,0.0,Delaware
-75.56,40.034,0.0,Delaware
-75.603,38.692,0.0,Delaware
-75.608,39.859,0.0,Delaware
-75.655,39.684,0.0,Delaware
-75.673,38.43,0.0,Delaware
-75.703,39.509,0.0,Delaware
-75.743,38.168,0.0,Delaware
-75.744,40.244,0.0,Delaware
-75.791,40.07,0.0,Delaware
-75.804,39.27,0.0,Delaware
-75.839,39.895,0.0,Delaware
-75.875,39.008,0.0,Delaware
-75.886,39.72,0.0,Delaware
-75.933,39.545,0.0,Delaware
-75.944,38.746,0.0,Delaware
-75.98,39.37,0.0,Delaware
-76.013,38.484,0.0,Delaware
-76.023,40.105,0.0,Delaware
-76.07,39.93,0.0,Delaware
-76.117,39.755,0.0,Delaware
-76.148,39.324,0.0,Delaware
-76.163,39.58,0.0,Delaware
-76.209,39.405,0.0,Delaware
