Longitude,Latitude,Qreq,State
-77.465,39.79,0.0,West Virginia
-77.53,39.527,0.0,West Virginia
-77.594,39.264,0.0,West Virginia
-77.657,39.001,0.0,West Virginia
-77.721,38.737,0.0,West Virginia
-77.813,39.839,0.0,West Virginia
-77.876,39.576,0.0,West Virginia
-77.939,39.312,0.0,West Virginia
-78.002,39.049,0.0,West Virginia
-78.064,38.785,0.0,West Virginia
-78.161,39.887,0.0,West Virginia
-78.223,39.623,0.0,West Virginia
-78.285,39.359,0.0,West Virginia
-78.346,39.096,0.0,West Virginia
-78.407,38.832,0.0,West Virginia
-78.467,38.569,0.0,West Virginia
-78.51,39.933,0.0,West Virginia
-78.57,38.473,0.0,West Virginia
-78.57,39.67,0.0,West Virginia
-78.631,39.406,0.0,West Virginia
-78.691,39.142,0.0,West Virginia
-78.751,38.878,0.0,West Virginia
-78.81,38.615,0.0,West Virginia
-78.859,39.979,0.0,West Virginia
-78.869,38.351,0.0,West Virginia
-78.918,39.715,0.0,West Virginia
-78.978,39.451,0.0,West Virginia
-79.036,39.187,0.0,West Virginia
-79.095,38.923,0.0,West Virginia
-79.153,38.66,0.0,West Virginia
-79.208,40.024,0.0,West Virginia
-79.21,38.396,0.0,West Virginia
-79.267,39.76,0.0,West Virginia
-79.267,38.132,0.0,West Virginia
-79.325,39.496,0.0,West Virginia
-79.382,39.232,0.0,West Virginia
-79.439,38.968,0.0,West Virginia
-79.496,38.703,0.0,West Virginia
-79.552,38.439,0.0,West Virginia
-79.558,40.068,0.0,West Virginia
-79.608,38.175,0.0,West Virginia
-79.615,39.803,0.0,West Virginia
-79.664,37.911,0.0,West Virginia
-79.669,37.712,0.0,West Virginia
-79.672,39.539,0.0,West Virginia
-79.728,39.275,0.0,West Virginia
-79.784,39.011,0.0,West Virginia
-79.84,38.746,0.0,West Virginia
-79.859,37.917,0.0,West Virginia
-79.895,38.482,0.0,West Virginia
-79.896,37.741,0.0,West Virginia
-79.908,40.11,0.0,West Virginia
-79.932,37.565,0.0,West Virginia
-79.95,38.218,0.0,West Virginia
-79.964,39.846,0.0,West Virginia
-79.968,37.388,0.0,West Virginia
-80.004,37.212,0.0,West Virginia
-80.02,39.582,0.0,West Virginia
-80.075,39.317,0.0,West Virginia
-80.086,37.945,0.0,West Virginia
-80.122,37.769,0.0,West Virginia
-80.13,39.053,0.0,West Virginia
-80.149,40.681,0.0,West Virginia
-80.158,37.593,0.0,West Virginia
-80.184,38.788,0.0,West Virginia
-80.193,37.416,0.0,West Virginia
-80.204,40.417,0.0,West Virginia
-80.228,37.24,0.0,West Virginia
-80.238,38.524,0.0,West Virginia
-80.259,40.152,0.0,West Virginia
-80.263,37.064,0.0,West Virginia
-80.278,38.149,0.0,West Virginia
-80.292,38.26,0.0,West Virginia
-80.313,37.973,0.0,West Virginia
-80.314,39.888,0.0,West Virginia
-80.348,37.796,0.0,West Virginia
-80.368,39.623,0.0,West Virginia
-80.384,37.62,0.0,West Virginia
-80.418,37.444,0.0,West Virginia
-80.422,39.359,0.0,West Virginia
-80.448,40.987,0.0,West Virginia
-80.453,37.267,0.0,West Virginia
-80.476,39.094,0.0,West Virginia
-80.488,37.091,0.0,West Virginia
-80.502,40.723,0.0,West Virginia
-80.505,38.176,0.0,West Virginia
-80.529,38.83,0.0,West Virginia
-80.54,38.0,0.0,West Virginia
-80.557,40.458,0.0,West Virginia
-80.575,37.824,0.0,West Virginia
-80.581,38.565,0.0,West Virginia
-80.61,37.647,0.0,West Virginia
-80.61,40.193,0.0,West Virginia
-80.644,37.471,0.0,West Virginia
-80.664,39.928,0.0,West Virginia
-80.678,37.294,0.0,West Virginia
-80.699,38.38,0.0,West Virginia
-80.712,37.118,0.0,West Virginia
