Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-120.446,39.262,2.940733991,2.722244642,Nevada
-120.441,40.313,3.031935266,2.934566894,Nevada
-120.44,39.702,3.213653356,3.016631412,Nevada
-120.437,41.43,2.200540305,1.904372012,Nevada
-120.434,40.224,3.11470997,3.027088585,Nevada
-120.434,39.481,3.185203887,3.000730165,Nevada
-120.424,39.834,3.124464355,2.915089787,Nevada
-120.422,40.952,2.416138322,2.248154868,Nevada
-120.422,40.189,3.093046404,2.995533017,Nevada
-120.422,39.65,3.233176092,3.046642668,Nevada
-120.408,40.473,2.680730108,2.428948044,Nevada
-120.406,39.151,2.858966552,2.614945749,Nevada
-120.405,40.088,3.017732309,2.86242866,Nevada
-120.403,39.599,3.242401524,3.068516325,Nevada
-120.396,39.757,3.171800658,2.943083335,Nevada
-120.395,41.318,2.226844765,1.962154327,Nevada
-120.394,39.995,3.020449204,2.82184657,Nevada
-120.389,40.233,3.088938692,3.000818241,Nevada
-120.387,40.341,2.909022606,2.773697638,Nevada
-120.385,40.158,3.077530265,2.965503254,Nevada
-120.384,39.547,3.242307251,3.06983723,Nevada
-120.382,42.164,1.907698419,1.486809457,Nevada
-120.381,40.84,2.363812937,2.108378286,Nevada
-120.377,40.01,3.015883322,2.821715799,Nevada
-120.376,40.199,3.107655859,3.015711488,Nevada
-120.368,39.679,3.22234041,3.0170432,Nevada
-120.367,40.361,2.853686952,2.68697053,Nevada
-120.366,39.495,3.255013145,3.094911535,Nevada
-120.366,39.039,2.791744597,2.512707997,Nevada
-120.364,40.164,3.091775753,2.988208922,Nevada
-120.358,39.348,3.140869048,2.936065323,Nevada
-120.354,40.275,2.995179829,2.873882571,Nevada
-120.354,41.206,2.288286663,2.063981444,Nevada
-120.35,41.766,2.528816067,2.424313001,Nevada
-120.349,39.933,3.042294643,2.855504525,Nevada
-120.347,39.444,3.236594683,3.062857043,Nevada
-120.341,42.052,1.980533198,1.549939647,Nevada
