Longitude,Latitude,CSR,State
-70.054,41.275,0.0,Massachusetts
-70.366,41.688,0.0,Massachusetts
-70.6,41.733,0.0,Massachusetts
-70.671,43.213,0.109912346,Massachusetts
-70.712,43.1,0.11244579,Massachusetts
-70.712,42.125,0.0,Massachusetts
-70.718,42.62,0.105541671,Massachusetts
-70.723,41.388,0.0,Massachusetts
-70.774,41.952,0.0,Massachusetts
-70.826,43.242,0.113868696,Massachusetts
-70.833,42.762,0.116838787,Massachusetts
-70.835,41.779,0.0,Massachusetts
-70.867,43.129,0.117562317,Massachusetts
-70.873,42.65,0.113469165,Massachusetts
-70.907,43.017,0.11949414,Massachusetts
-70.913,42.537,0.105362825,Massachusetts
-70.947,42.904,0.122221575,Massachusetts
-70.948,42.17,0.078378579,Massachusetts
-70.982,43.271,0.118691371,Massachusetts
-70.987,42.791,0.123313657,Massachusetts
-71.009,41.996,0.0,Massachusetts
-71.022,43.159,0.12253695,Massachusetts
-71.027,42.679,0.120333299,Massachusetts
-71.062,43.046,0.126540679,Massachusetts
-71.067,42.566,0.111023959,Massachusetts
-71.07,41.823,0.0,Massachusetts
-71.102,42.933,0.130267655,Massachusetts
-71.107,42.454,0.100829921,Massachusetts
-71.13,41.65,0.0,Massachusetts
-71.142,42.82,0.131820545,Massachusetts
-71.178,43.188,0.131331665,Massachusetts
-71.182,42.708,0.126569173,Massachusetts
-71.184,42.214,0.081169922,Massachusetts
-71.19,41.477,0.0,Massachusetts
-71.218,43.075,0.134702231,Massachusetts
-71.221,42.595,0.116946673,Massachusetts
-71.244,42.041,0.0,Massachusetts
-71.258,42.962,0.139034203,Massachusetts
-71.261,42.482,0.104450181,Massachusetts
-71.297,42.849,0.139650558,Massachusetts
-71.3,42.37,0.091686531,Massachusetts
-71.305,41.868,0.0,Massachusetts
-71.334,43.216,0.138570968,Massachusetts
-71.337,42.736,0.132894953,Massachusetts
-71.373,43.103,0.143953408,Massachusetts
-71.376,42.624,0.121249126,Massachusetts
