Longitude,Latitude,CSR,State
-71.658,41.565,0.0,New York
-71.716,41.392,0.0,New York
-71.892,41.608,0.0,New York
-71.95,41.435,0.0,New York
-72.008,41.261,0.0,New York
-72.127,41.651,0.0,New York
-72.185,41.477,0.0,New York
-72.242,41.304,0.0,New York
-72.356,40.957,0.0,New York
-72.419,41.52,0.0,New York
-72.476,41.346,0.0,New York
-72.644,40.825,0.0,New York
-72.654,41.562,0.0,New York
-72.71,41.388,0.0,New York
-72.8,43.426,0.0,New York
-72.857,43.252,0.0,New York
-72.877,40.866,0.0,New York
-72.878,44.569,0.0,New York
-72.914,43.078,0.0,New York
-72.916,44.455,0.0,New York
-72.924,44.936,0.0,New York
-72.927,43.817,0.0,New York
-72.945,41.429,0.0,New York
-72.953,44.342,0.0,New York
-72.962,44.823,0.078271558,New York
-72.971,42.904,0.0,New York
-72.984,43.642,0.0,New York
-72.991,44.228,0.0,New York
-73.0,44.709,0.078582001,New York
-73.0,41.255,0.0,New York
-73.027,42.729,0.0,New York
-73.037,44.596,0.077975911,New York
-73.041,43.468,0.0,New York
-73.069,41.818,0.0,New York
-73.075,44.482,0.0,New York
-73.083,42.555,0.0,New York
-73.085,44.963,0.085504371,New York
-73.098,43.293,0.0,New York
-73.11,40.907,0.0,New York
-73.112,44.368,0.0,New York
-73.122,44.85,0.086534069,New York
-73.124,41.644,0.0,New York
-73.139,42.381,0.0,New York
-73.15,44.255,0.0,New York
-73.155,43.119,0.0,New York
-73.16,44.736,0.087754883,New York
-73.164,40.733,0.0,New York
-73.17,43.858,0.0,New York
-73.179,41.47,0.0,New York
-73.187,44.141,0.0,New York
-73.195,42.207,0.0,New York
-73.197,44.622,0.086956325,New York
-73.211,42.945,0.0,New York
-73.224,44.028,0.0,New York
-73.227,43.683,0.0,New York
-73.234,41.296,0.0,New York
-73.235,44.509,0.086080306,New York
-73.245,44.99,0.096103794,New York
-73.25,42.033,0.0,New York
-73.261,43.914,0.0,New York
-73.267,42.77,0.0,New York
-73.272,44.395,0.084111197,New York
-73.283,44.876,0.098115238,New York
-73.283,43.508,0.0,New York
-73.305,41.859,0.0,New York
-73.309,44.281,0.081459492,New York
-73.32,44.762,0.097986786,New York
-73.322,42.596,0.0,New York
-73.339,43.334,0.0,New York
-73.346,44.168,0.07963906,New York
-73.357,44.649,0.096620663,New York
-73.36,41.684,0.0,New York
-73.377,42.422,0.0,New York
-73.382,44.054,0.0,New York
-73.394,44.535,0.094966796,New York
-73.395,43.159,0.0,New York
-73.397,40.774,0.0,New York
-73.415,41.51,0.0,New York
-73.419,43.941,0.0,New York
-73.431,44.421,0.092674981,New York
-73.433,42.247,0.0,New York
-73.443,44.902,0.109307916,New York
-73.451,42.985,0.0,New York
-73.456,43.827,0.0,New York
-73.468,44.308,0.089792069,New York
-73.469,41.336,0.0,New York
-73.48,44.789,0.109663471,New York
-73.487,42.073,0.0,New York
-73.492,43.713,0.0,New York
-73.505,44.194,0.087530269,New York
-73.506,42.811,0.0,New York
-73.517,44.675,0.107359778,New York
-73.523,41.162,0.0,New York
-73.525,43.549,0.0,New York
-73.541,44.08,0.084320273,New York
-73.542,41.899,0.0,New York
-73.554,44.561,0.105336144,New York
-73.561,42.636,0.0,New York
-73.577,43.967,0.081717933,New York
-73.581,43.374,0.0,New York
-73.591,44.447,0.101472364,New York
-73.596,41.725,0.0,New York
-73.604,44.929,0.122328794,New York
-73.614,43.853,0.078225309,New York
-73.616,42.462,0.0,New York
-73.619,41.229,0.0,New York
-73.627,44.334,0.098569012,New York
-73.636,43.2,0.0,New York
-73.641,44.815,0.121360783,New York
-73.65,43.739,0.0,New York
-73.65,41.55,0.0,New York
-73.654,41.116,0.0,New York
-73.664,44.22,0.095430104,New York
-73.67,42.287,0.0,New York
-73.677,44.701,0.118137958,New York
-73.683,40.64,0.0,New York
-73.686,43.626,0.0,New York
-73.689,41.003,0.0,New York
-73.691,43.025,0.0,New York
-73.7,44.106,0.093275106,New York
-73.704,41.376,0.0,New York
-73.714,44.587,0.114439154,New York
-73.722,43.512,0.0,New York
-73.725,42.113,0.0,New York
-73.736,43.993,0.089337289,New York
-73.746,42.85,0.0,New York
-73.75,44.473,0.11144646,New York
-73.765,44.955,0.132597379,New York
-73.772,41.255,0.0,New York
-73.772,43.879,0.086652888,New York
-73.778,41.939,0.0,New York
-73.787,44.36,0.1056111,New York
-73.792,40.663,0.0,New York
-73.8,42.676,0.0,New York
-73.801,44.841,0.129555037,New York
-73.806,41.142,0.0,New York
-73.808,43.765,0.081974624,New York
-73.823,44.246,0.102497705,New York
-73.823,43.414,0.0,New York
-73.832,41.764,0.0,New York
-73.838,44.727,0.125408553,New York
-73.841,41.028,0.0,New York
-73.844,43.652,0.0,New York
-73.855,42.501,0.0,New York
-73.859,44.132,0.10117707,New York
-73.874,44.613,0.119593944,New York
-73.875,40.915,0.0,New York
-73.878,43.239,0.0,New York
-73.879,43.538,0.0,New York
-73.886,41.59,0.0,New York
-73.895,44.018,0.098730468,New York
-73.908,42.327,0.0,New York
-73.909,40.802,0.0,New York
-73.91,44.499,0.11583707,New York
-73.924,41.28,0.0,New York
-73.926,44.98,0.137204441,New York
-73.93,43.905,0.097474817,New York
-73.932,43.065,0.0,New York
-73.939,41.416,0.0,New York
-73.943,40.689,0.0,New York
-73.946,44.385,0.111497435,New York
-73.959,41.167,0.0,New York
-73.962,44.866,0.133362446,New York
-73.962,42.152,0.0,New York
-73.966,43.791,0.092863544,New York
-73.977,40.575,0.0,New York
-73.982,44.272,0.109002273,New York
-73.986,42.89,0.0,New York
-73.993,41.054,0.0,New York
-73.998,44.753,0.12943398,New York
-74.002,43.677,0.084917944,New York
-74.015,41.978,0.0,New York
-74.018,44.158,0.107907064,New York
-74.02,40.331,0.0,New York
-74.027,40.941,0.0,New York
-74.034,44.639,0.12344563,New York
-74.037,43.564,0.0,New York
-74.04,42.715,0.0,New York
-74.053,44.044,0.108312295,New York
-74.061,40.827,0.0,New York
-74.069,41.804,0.0,New York
-74.07,44.525,0.118442723,New York
-74.072,40.157,0.0,New York
-74.072,43.45,0.0,New York
-74.077,41.306,0.0,New York
-74.089,43.93,0.108553504,New York
-74.094,42.541,0.0,New York
-74.095,40.714,0.0,New York
-74.106,44.411,0.116339632,New York
-74.111,41.193,0.0,New York
-74.119,43.279,0.0,New York
-74.121,41.629,0.0,New York
-74.123,44.892,0.131740285,New York
-74.124,43.816,0.105065525,New York
-74.129,40.601,0.0,New York
-74.141,44.297,0.111598373,New York
-74.145,41.079,0.0,New York
-74.147,42.366,0.0,New York
-74.159,44.778,0.128395585,New York
-74.16,43.703,0.094555468,New York
-74.173,43.104,0.0,New York
-74.174,41.455,0.0,New York
-74.177,44.183,0.112887508,New York
-74.179,40.966,0.0,New York
-74.194,44.664,0.122428181,New York
-74.195,43.589,0.083116868,New York
-74.2,42.192,0.0,New York
-74.212,44.069,0.11401059,New York
-74.213,40.853,0.0,New York
-74.226,41.28,0.0,New York
-74.226,42.929,0.0,New York
-74.23,43.475,0.0,New York
-74.23,44.55,0.120226365,New York
-74.246,40.739,0.0,New York
-74.248,43.956,0.116535007,New York
-74.252,40.37,0.0,New York
-74.253,42.017,0.0,New York
-74.266,44.436,0.116482126,New York
-74.28,42.754,0.0,New York
-74.28,40.626,0.0,New York
-74.283,43.842,0.114467571,New York
-74.284,44.917,0.12941687,New York
-74.297,41.104,0.0,New York
-74.301,44.322,0.112396077,New York
-74.303,40.196,0.0,New York
-74.305,41.842,0.0,New York
-74.313,40.513,0.0,New York
-74.318,43.728,0.10245367,New York
-74.319,44.803,0.125652987,New York
-74.331,40.991,0.0,New York
-74.333,42.58,0.0,New York
-74.336,44.208,0.111797652,New York
-74.353,43.614,0.085826258,New York
-74.355,44.689,0.120351565,New York
-74.358,41.668,0.0,New York
-74.361,43.317,0.0,New York
-74.364,40.878,0.0,New York
-74.371,44.095,0.113343578,New York
-74.386,42.405,0.0,New York
-74.388,43.5,0.0,New York
-74.39,44.575,0.116533722,New York
-74.398,40.764,0.0,New York
-74.406,43.981,0.115345328,New York
-74.41,41.493,0.0,New York
-74.414,43.142,0.0,New York
-74.422,43.387,0.0,New York
-74.425,44.461,0.113039535,New York
-74.431,40.651,0.0,New York
-74.438,42.23,0.0,New York
-74.441,43.867,0.115021021,New York
-74.445,44.943,0.123061522,New York
-74.461,44.347,0.109787733,New York
-74.461,41.319,0.0,New York
-74.467,42.968,0.0,New York
-74.476,43.753,0.101262268,New York
-74.48,44.828,0.119867805,New York
-74.484,40.408,0.0,New York
-74.49,42.055,0.0,New York
-74.496,44.234,0.107840633,New York
-74.511,43.639,0.086593906,New York
-74.513,41.144,0.0,New York
-74.515,44.714,0.117854145,New York
-74.52,42.793,0.0,New York
-74.53,44.12,0.107237696,New York
-74.535,40.234,0.0,New York
-74.542,41.881,0.0,New York
-74.545,43.525,0.0,New York
-74.55,44.6,0.112714138,New York
-74.564,40.97,0.0,New York
-74.565,44.006,0.10634296,New York
-74.572,42.618,0.0,New York
-74.58,43.412,0.0,New York
-74.585,44.486,0.10934654,New York
-74.594,41.706,0.0,New York
-74.6,43.892,0.103949967,New York
-74.603,43.356,0.0,New York
-74.606,44.968,0.118318346,New York
-74.615,40.795,0.0,New York
-74.62,44.372,0.103773572,New York
-74.624,42.443,0.0,New York
-74.634,43.778,0.09444001,New York
-74.641,42.098,0.0,New York
-74.641,44.853,0.114759648,New York
-74.645,41.532,0.0,New York
-74.655,44.258,0.100341658,New York
-74.656,43.181,0.0,New York
-74.666,40.621,0.0,New York
-74.669,43.664,0.081406534,New York
-74.676,44.739,0.11097968,New York
-74.676,42.268,0.0,New York
-74.69,44.144,0.098166913,New York
-74.697,41.357,0.0,New York
-74.703,43.55,0.0,New York
-74.708,43.006,0.0,New York
-74.711,44.625,0.106585159,New York
-74.718,41.836,0.0,New York
-74.724,44.03,0.095970817,New York
-74.746,44.511,0.101984873,New York
-74.748,41.182,0.0,New York
-74.759,43.917,0.090863719,New York
-74.76,42.831,0.0,New York
-74.767,44.992,0.11300362,New York
-74.78,44.397,0.097915351,New York
-74.793,43.803,0.083696435,New York
-74.798,41.008,0.0,New York
-74.802,44.878,0.108805236,New York
-74.812,42.656,0.0,New York
-74.815,44.283,0.093021161,New York
-74.827,43.689,0.0,New York
-74.837,44.764,0.105536074,New York
-74.845,43.394,0.0,New York
-74.849,44.169,0.08836668,New York
-74.861,43.575,0.0,New York
-74.864,42.481,0.0,New York
-74.871,44.65,0.101047322,New York
-74.882,41.569,0.0,New York
-74.883,44.055,0.084290982,New York
-74.897,43.219,0.0,New York
-74.906,44.536,0.094944507,New York
-74.917,43.941,0.07963265,New York
-74.932,41.395,0.0,New York
-74.94,44.422,0.090225278,New York
-74.949,43.043,0.0,New York
-74.952,43.827,0.0,New York
-74.963,44.903,0.102757889,New York
-74.974,44.308,0.08478676,New York
-74.983,41.22,0.0,New York
-74.985,43.713,0.0,New York
-74.998,44.788,0.099224404,New York
-74.998,42.155,0.0,New York
