Longitude,Latitude,CSR,State
-124.521,42.867,1.652182519,Oregon
-124.506,42.833,1.692768155,Oregon
-124.491,42.799,1.699851091,Oregon
-124.489,42.913,1.590942159,Oregon
-124.476,42.765,1.66538324,Oregon
-124.474,42.878,1.600831026,Oregon
-124.461,42.731,1.633786368,Oregon
-124.459,42.844,1.620079627,Oregon
-124.457,42.958,1.548054733,Oregon
-124.446,42.697,1.60727426,Oregon
-124.444,42.81,1.619882362,Oregon
-124.442,42.923,1.546158193,Oregon
-124.441,43.037,1.528932841,Oregon
-124.429,42.776,1.598685845,Oregon
-124.427,42.889,1.545954776,Oregon
-124.426,43.003,1.508994748,Oregon
-124.424,43.116,1.522715732,Oregon
-124.42,42.403,1.744613407,Oregon
-124.414,42.742,1.576956018,Oregon
-124.412,42.855,1.549257837,Oregon
-124.41,42.968,1.495686391,Oregon
-124.409,43.082,1.507449272,Oregon
-124.407,42.255,1.6931528,Oregon
-124.405,42.369,1.743484695,Oregon
-124.403,42.482,1.728955855,Oregon
-124.399,42.708,1.558811337,Oregon
-124.397,42.821,1.545856358,Oregon
-124.395,42.934,1.489271571,Oregon
-124.394,43.048,1.477873786,Oregon
-124.392,43.161,1.484788567,Oregon
-124.39,42.334,1.762048794,Oregon
-124.388,42.448,1.735887263,Oregon
-124.386,42.561,1.579714552,Oregon
-124.384,42.674,1.543034223,Oregon
-124.382,42.787,1.531203316,Oregon
-124.38,42.9,1.487383624,Oregon
-124.379,43.013,1.455778979,Oregon
-124.377,43.127,1.467738843,Oregon
-124.375,42.3,1.755471916,Oregon
-124.375,43.24,1.491874534,Oregon
-124.373,42.413,1.755477492,Oregon
-124.371,42.527,1.591693701,Oregon
-124.369,42.64,1.528723778,Oregon
-124.367,42.753,1.51331523,Oregon
-124.366,42.866,1.485453697,Oregon
-124.364,42.979,1.440887303,Oregon
-124.362,42.153,1.758212291,Oregon
-124.362,43.093,1.448479394,Oregon
-124.36,42.266,1.711698589,Oregon
-124.36,43.206,1.486312167,Oregon
-124.359,42.379,1.763178452,Oregon
-124.358,43.319,1.450858608,Oregon
-124.357,42.493,1.593538562,Oregon
-124.355,42.606,1.518934924,Oregon
