Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-124.687,48.164,2.484965464,2.487034382,Washington
-124.672,48.015,2.49259561,2.495849704,Washington
-124.671,48.13,2.489762403,2.49176857,Washington
-124.669,48.244,2.486594862,2.487032993,Washington
-124.667,48.359,2.482964751,2.481806678,Washington
-124.656,47.98,2.498018675,2.520643687,Washington
-124.654,48.095,2.495293846,2.497215709,Washington
-124.653,48.21,2.491801858,2.492234378,Washington
-124.651,48.325,2.487842963,2.486615369,Washington
-124.639,47.946,2.50351604,2.525781802,Washington
-124.638,48.06,2.501210749,2.522987426,Washington
-124.636,48.175,2.497653727,2.498135148,Washington
-124.634,48.29,2.493496131,2.492135884,Washington
-124.623,47.911,2.509476107,2.531444798,Washington
-124.622,48.026,2.50655764,2.528063038,Washington
-124.62,48.141,2.503322807,2.503973173,Washington
-124.618,48.255,2.49901074,2.497838367,Washington
-124.605,47.991,2.512725145,2.533757195,Washington
-124.603,48.106,2.509568419,2.530005567,Washington
-124.602,48.221,2.504920324,2.503928904,Washington
-124.6,48.336,2.500014988,2.497693085,Washington
-124.589,47.957,2.518431379,2.538854288,Washington
-124.587,48.072,2.515331573,2.535204649,Washington
-124.585,48.186,2.511355656,2.530572291,Washington
-124.584,48.301,2.506361542,2.525291659,Washington
-124.573,47.922,2.524700415,2.544701125,Washington
-124.571,48.037,2.521294468,2.5407624,Washington
-124.569,48.152,2.517163265,2.53591758,Washington
-124.567,48.267,2.512502574,2.530702092,Washington
-124.556,47.888,2.531087604,2.550534336,Washington
-124.555,48.003,2.527366289,2.546348201,Washington
-124.553,48.117,2.523279957,2.541541281,Washington
-124.551,48.232,2.518534658,2.536112646,Washington
-124.549,48.347,2.513567358,2.531242336,Washington
-124.54,47.853,2.537732824,2.556541874,Washington
-124.538,47.968,2.533773025,2.55211641,Washington
-124.537,48.083,2.529804056,2.547505846,Washington
-124.535,48.197,2.52554861,2.542407683,Washington
-124.533,48.312,2.520170334,2.537186227,Washington
-124.522,47.933,2.541197828,2.55897483,Washington
-124.52,48.048,2.537096404,2.554099138,Washington
-124.518,48.163,2.532662222,2.548855082,Washington
-124.516,48.278,2.527429911,2.543652294,Washington
-124.506,47.899,2.547849385,2.56506963,Washington
-124.504,48.014,2.544155839,2.560716355,Washington
-124.502,48.128,2.539516307,2.55534872,Washington
-124.5,48.243,2.533964105,2.549524294,Washington
-124.49,47.864,2.555210523,2.571590597,Washington
-124.488,47.979,2.550963274,2.566771256,Washington
-124.486,48.094,2.54633933,2.561456333,Washington
-124.484,48.209,2.54104002,2.555877566,Washington
-124.482,48.323,2.535210045,2.550194112,Washington
-124.473,47.83,2.56281161,2.578127014,Washington
-124.472,47.945,2.558344992,2.573189422,Washington
-124.47,48.059,2.55391435,2.568158944,Washington
-124.468,48.174,2.548341109,2.562179081,Washington
-124.466,48.289,2.542468043,2.556564602,Washington
-124.457,47.795,2.570447757,2.585028879,Washington
-124.455,47.91,2.566528333,2.58057662,Washington
-124.453,48.025,2.561317537,2.574574549,Washington
-124.451,48.139,2.556301684,2.568916077,Washington
