Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-120.446,39.262,17.89074057,14.08833921,Nevada
-120.441,40.313,19.39166154,17.89343412,Nevada
-120.44,39.702,21.36226029,18.56657525,Nevada
-120.437,41.43,7.445662205,4.331662942,Nevada
-120.434,40.224,20.55584578,19.17984529,Nevada
-120.434,39.481,20.97393259,18.36229455,Nevada
-120.424,39.834,20.15005674,17.30440889,Nevada
-120.422,40.952,10.6513267,7.487120716,Nevada
-120.422,40.189,20.19371008,18.62069783,Nevada
-120.422,39.65,21.76324177,19.03809715,Nevada
-120.408,40.473,14.05615998,10.31417446,Nevada
-120.406,39.151,16.70119469,12.66375295,Nevada
-120.405,40.088,18.93124621,16.70099288,Nevada
-120.403,39.599,21.9861095,19.36257494,Nevada
-120.396,39.757,20.70998454,17.458731,Nevada
-120.395,41.318,7.888022039,4.680703077,Nevada
-120.394,39.995,18.87501377,15.54279645,Nevada
-120.389,40.233,20.18986924,18.71628171,Nevada
-120.387,40.341,17.68128822,14.99300463,Nevada
-120.385,40.158,19.9250065,18.20218473,Nevada
-120.384,39.547,21.97699773,19.37832832,Nevada
-120.382,42.164,4.503279093,2.592762138,Nevada
-120.381,40.84,9.896602112,6.028839934,Nevada
-120.377,40.01,18.8100582,15.5478311,Nevada
-120.376,40.199,20.43764145,18.96890035,Nevada
-120.368,39.679,21.48654099,18.53108306,Nevada
-120.367,40.361,16.7981159,13.7645294,Nevada
-120.366,39.495,22.23546443,19.71803483,Nevada
-120.366,39.039,15.53139368,11.41978679,Nevada
-120.364,40.164,20.14965511,18.51208558,Nevada
-120.358,39.348,20.38938859,17.43313948,Nevada
-120.354,40.275,18.76522661,16.97286177,Nevada
-120.354,41.206,8.869132814,5.475615219,Nevada
-120.35,41.766,12.40897837,10.27382568,Nevada
-120.349,39.933,19.15889521,16.55037243,Nevada
-120.347,39.444,21.83052783,19.25146853,Nevada
-120.341,42.052,5.061863069,2.86659156,Nevada
-120.34,40.728,10.25708351,6.123853024,Nevada
-120.335,39.613,22.115091,19.27206324,Nevada
-120.33,40.208,20.16695689,18.64569427,Nevada
-120.33,39.271,19.58775427,16.95351938,Nevada
-120.329,39.392,21.50055436,18.82962156,Nevada
-120.327,41.573,10.54001732,7.755590326,Nevada
-120.326,38.927,14.60181914,10.32979987,Nevada
-120.322,41.688,12.88736194,10.86698902,Nevada
-120.321,39.855,19.60161609,16.85712496,Nevada
-120.318,40.174,20.46008482,18.95147073,Nevada
-120.316,39.561,22.62617899,19.9014452,Nevada
-120.313,41.094,9.820541399,6.372116712,Nevada
-120.305,40.139,20.29811044,18.64526484,Nevada
-120.299,40.616,11.50228745,7.585795634,Nevada
-120.299,41.94,8.412134982,5.269201551,Nevada
-120.298,39.51,22.94820727,20.35921987,Nevada
-120.298,40.12,20.18239541,18.43892996,Nevada
-120.293,39.778,20.65792502,17.47178047,Nevada
