Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-124.521,42.867,24.04655676,24.31512607,Oregon
-124.506,42.833,24.35515518,24.60720944,Oregon
-124.491,42.799,24.51740056,24.77120348,Oregon
-124.489,42.913,23.50400149,23.84300508,Oregon
-124.476,42.765,24.58812058,24.84690572,Oregon
-124.474,42.878,23.8227714,24.11498475,Oregon
-124.461,42.731,24.56153049,24.80735216,Oregon
-124.459,42.844,24.12675681,24.39263421,Oregon
-124.457,42.958,23.12753441,23.5175569,Oregon
-124.446,42.697,24.51402774,24.7418244,Oregon
-124.444,42.81,24.30000663,24.55427816,Oregon
-124.442,42.923,23.31901995,23.67979128,Oregon
-124.441,43.037,22.93172291,23.33755384,Oregon
-124.429,42.776,24.30584335,24.55611899,Oregon
-124.427,42.889,23.55895577,23.89123685,Oregon
-124.426,43.003,22.91229971,23.3133378,Oregon
-124.424,43.116,23.10938893,23.50947245,Oregon
-124.42,42.403,26.18752889,26.63711674,Oregon
-124.414,42.742,24.26563243,24.50925927,Oregon
-124.412,42.855,23.81829422,24.11236306,Oregon
-124.41,42.968,22.97535676,23.36651086,Oregon
-124.409,43.082,22.97937087,23.38052614,Oregon
-124.407,42.255,25.8357568,26.22798606,Oregon
-124.405,42.369,26.22378082,26.68617378,Oregon
-124.403,42.482,26.01323789,26.45348416,Oregon
-124.399,42.708,24.2392352,24.47513497,Oregon
-124.397,42.821,23.9682755,24.24692912,Oregon
-124.395,42.934,23.10188528,23.48416157,Oregon
-124.394,43.048,22.83338588,23.23684385,Oregon
-124.392,43.161,23.41263739,23.78197152,Oregon
-124.39,42.334,26.31705122,26.80632195,Oregon
-124.388,42.448,26.15412488,26.60983322,Oregon
-124.386,42.561,25.02559559,25.29661147,Oregon
-124.384,42.674,24.24895256,24.47648349,Oregon
-124.382,42.787,23.96102215,24.23514088,Oregon
-124.38,42.9,23.2793968,23.64161974,Oregon
-124.379,43.013,22.76391531,23.16577753,Oregon
-124.377,43.127,23.13852803,23.5270805,Oregon
-124.375,42.3,26.32304689,26.81495968,Oregon
-124.375,43.24,23.48992428,23.86954834,Oregon
-124.373,42.413,26.27827405,26.76931201,Oregon
-124.371,42.527,25.28876552,25.62721541,Oregon
-124.369,42.64,24.28814653,24.50972112,Oregon
-124.367,42.753,23.90379817,24.17416454,Oregon
-124.366,42.866,23.46002995,23.80124213,Oregon
-124.364,42.979,22.77325396,23.17158287,Oregon
-124.362,42.153,26.14781405,26.58656543,Oregon
-124.362,43.093,22.89425799,23.29029325,Oregon
-124.36,42.266,26.21261536,26.67618222,Oregon
-124.36,43.206,23.61404926,23.98796055,Oregon
-124.359,42.379,26.34640799,27.08525778,Oregon
-124.358,43.319,23.05039606,23.46878216,Oregon
-124.357,42.493,25.49156479,25.85215584,Oregon
-124.355,42.606,24.41174357,24.63060679,Oregon
-124.353,42.719,23.88233477,24.14506138,Oregon
-124.351,42.832,23.58474309,23.91266873,Oregon
-124.349,42.945,22.8476468,23.23951068,Oregon
-124.348,42.119,25.92388305,26.32882369,Oregon
-124.347,43.058,22.69531918,23.09834518,Oregon
-124.346,42.232,26.28250782,26.76515078,Oregon
-124.344,42.345,26.35313318,27.08970147,Oregon
-124.344,43.172,23.4815693,23.8508076,Oregon
-124.342,42.458,25.59419539,25.97984467,Oregon
-124.342,43.285,23.3018704,23.70175996,Oregon
-124.34,42.572,24.55128861,24.78713322,Oregon
-124.338,42.685,23.86846496,24.12538065,Oregon
-124.336,42.798,23.58786078,23.91007119,Oregon
-124.334,42.911,22.97956086,23.35923084,Oregon
-124.332,43.024,22.58430858,22.99186301,Oregon
-124.331,42.198,26.2796815,26.75946227,Oregon
-124.329,42.311,26.36244757,27.09741245,Oregon
-124.329,43.138,23.08697444,23.47345694,Oregon
-124.327,42.424,25.73856426,26.16285725,Oregon
