Longitude,Latitude,Qreq,State
-86.899,41.561,0.0,Illinois
-87.095,39.495,12.34545914,Illinois
-87.114,39.317,20.0554614,Illinois
-87.149,39.162,27.20326553,Illinois
-87.161,39.047,32.26554855,Illinois
-87.174,38.931,38.50777879,Illinois
-87.186,38.815,44.20513786,Illinois
-87.198,38.7,51.5720008,Illinois
-87.211,38.584,57.77691102,Illinois
-87.223,38.469,62.85696649,Illinois
-87.235,38.353,66.65297324,Illinois
-87.261,41.584,0.0,Illinois
-87.272,40.043,0.0,Illinois
-87.29,41.316,0.0,Illinois
-87.291,39.865,0.0,Illinois
-87.3,39.172,30.79862562,Illinois
-87.31,39.687,7.505725436,Illinois
-87.312,39.056,37.27564359,Illinois
-87.319,41.049,0.0,Illinois
-87.325,38.94,44.61313917,Illinois
-87.329,39.509,15.46557859,Illinois
-87.337,38.825,53.46218542,Illinois
-87.348,39.331,24.10076982,Illinois
-87.348,40.782,0.0,Illinois
-87.349,38.709,60.1676886,Illinois
-87.361,38.594,65.24190855,Illinois
-87.373,38.478,70.36108203,Illinois
-87.377,40.515,0.0,Illinois
-87.385,38.362,73.60341005,Illinois
-87.397,38.247,76.67255422,Illinois
-87.405,40.248,0.0,Illinois
-87.409,38.131,79.56470486,Illinois
-87.439,39.297,27.50971836,Illinois
-87.451,39.181,34.33135525,Illinois
-87.463,39.065,41.99169214,Illinois
-87.475,38.95,50.54438078,Illinois
-87.487,38.834,59.87602445,Illinois
-87.499,38.718,66.56121299,Illinois
-87.507,40.057,0.0,Illinois
-87.511,38.603,72.17771275,Illinois
-87.523,38.487,76.63404443,Illinois
-87.526,39.879,0.0,Illinois
-87.535,38.372,80.9021309,Illinois
-87.544,39.701,9.037087264,Illinois
-87.547,38.256,83.06128597,Illinois
-87.558,38.14,85.38871067,Illinois
-87.563,39.523,18.00586315,Illinois
-87.57,38.025,87.1980324,Illinois
-87.582,37.909,88.98224329,Illinois
-87.591,39.306,29.85828545,Illinois
-87.593,37.793,90.77940357,Illinois
-87.603,39.19,37.06309579,Illinois
-87.605,37.678,91.49287746,Illinois
-87.615,39.074,45.55346621,Illinois
-87.616,37.562,91.59494388,Illinois
-87.622,41.605,0.0,Illinois
-87.626,38.959,56.21338641,Illinois
-87.628,37.446,92.05354336,Illinois
-87.638,38.843,64.67964638,Illinois
-87.65,38.728,71.9251287,Illinois
-87.65,41.338,0.0,Illinois
-87.661,38.612,76.9994075,Illinois
-87.673,38.496,81.51228935,Illinois
-87.678,41.071,0.0,Illinois
-87.685,38.381,85.47254936,Illinois
-87.696,38.265,88.37080597,Illinois
-87.705,40.803,0.0,Illinois
-87.708,38.149,90.40901159,Illinois
-87.719,38.034,91.96107464,Illinois
-87.731,37.918,94.03562249,Illinois
-87.733,40.536,0.0,Illinois
-87.742,37.802,94.82487888,Illinois
-87.743,39.315,31.28527335,Illinois
-87.743,40.071,0.0,Illinois
-87.753,37.687,96.23721236,Illinois
-87.754,39.199,39.16238041,Illinois
-87.76,40.269,0.0,Illinois
-87.761,39.893,0.0,Illinois
-87.765,37.571,97.10367578,Illinois
-87.766,39.083,49.24711238,Illinois
