Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-71.104,44.604,0.0,0.0,Vermont
-71.161,45.171,0.0,0.0,Vermont
-71.167,44.43,0.0,0.0,Vermont
-71.224,44.997,0.0,0.0,Vermont
-71.229,44.256,0.0,0.0,Vermont
-71.286,44.822,0.0,0.0,Vermont
-71.328,44.177,0.0,0.0,Vermont
-71.349,44.648,0.0,0.0,Vermont
-71.411,44.474,0.0,0.0,Vermont
-71.47,45.041,0.0,0.0,Vermont
-71.473,44.3,0.0,0.0,Vermont
-71.526,44.093,0.0,0.0,Vermont
-71.532,44.867,0.0,0.0,Vermont
-71.534,44.126,0.0,0.0,Vermont
-71.566,43.98,0.0,0.0,Vermont
-71.594,44.692,0.0,0.0,Vermont
-71.655,44.518,0.0,0.0,Vermont
-71.716,44.344,0.0,0.0,Vermont
-71.724,44.008,0.0,0.0,Vermont
-71.763,43.895,0.0,0.0,Vermont
-71.777,44.17,0.0,0.0,Vermont
-71.778,44.91,0.0,0.0,Vermont
-71.803,43.782,0.0,0.0,Vermont
-71.838,43.996,0.0,0.0,Vermont
-71.839,44.736,0.0,0.0,Vermont
-71.842,43.669,0.0,0.0,Vermont
-71.881,43.556,0.0,0.0,Vermont
-71.9,44.562,0.0,0.0,Vermont
-71.92,43.443,0.0,0.0,Vermont
-71.958,43.33,0.0,0.0,Vermont
-71.96,43.81,0.0,0.0,Vermont
-71.961,44.387,0.0,0.0,Vermont
-71.997,43.217,0.0,0.0,Vermont
-71.999,43.697,0.0,0.0,Vermont
-72.021,44.213,0.0,0.0,Vermont
-72.024,44.954,0.0,0.0,Vermont
-72.035,43.104,0.0,0.0,Vermont
-72.038,43.584,0.0,0.0,Vermont
-72.073,42.562,0.0,0.0,Vermont
-72.074,42.991,0.0,0.0,Vermont
-72.076,43.471,0.0,0.0,Vermont
-72.081,44.039,0.0,0.0,Vermont
-72.085,44.779,0.0,0.0,Vermont
-72.112,42.878,0.0,0.0,Vermont
-72.115,43.357,0.0,0.0,Vermont
-72.14,43.865,0.0,0.0,Vermont
-72.145,44.605,0.0,0.0,Vermont
-72.153,43.244,0.0,0.0,Vermont
-72.191,43.131,0.0,0.0,Vermont
-72.195,42.952,0.0,0.0,Vermont
-72.2,43.691,0.0,0.0,Vermont
-72.205,44.43,0.0,0.0,Vermont
-72.253,42.778,0.0,0.0,Vermont
-72.259,43.517,0.0,0.0,Vermont
-72.265,44.256,0.0,0.0,Vermont
-72.271,44.996,0.0,0.0,Vermont
-72.311,42.604,0.0,0.0,Vermont
-72.318,43.343,0.0,0.0,Vermont
-72.324,44.082,0.0,0.0,Vermont
-72.331,44.822,0.0,0.0,Vermont
-72.369,42.431,0.0,0.0,Vermont
-72.376,43.169,0.0,0.0,Vermont
-72.383,43.907,0.0,0.0,Vermont
-72.39,44.647,0.0,0.0,Vermont
-72.434,42.994,0.0,0.0,Vermont
-72.442,43.733,0.0,0.0,Vermont
-72.45,44.473,0.0,0.0,Vermont
-72.492,42.82,0.0,0.0,Vermont
-72.5,43.559,0.0,0.0,Vermont
-72.509,44.298,0.0,0.0,Vermont
-72.55,42.647,0.0,0.0,Vermont
-72.559,43.385,0.0,0.0,Vermont
-72.568,44.124,0.0,0.0,Vermont
-72.577,44.864,0.0,0.0,Vermont
-72.607,42.473,0.0,0.0,Vermont
-72.616,43.211,0.0,0.0,Vermont
-72.626,43.949,0.0,0.0,Vermont
-72.636,44.689,0.0,0.0,Vermont
-72.664,42.299,0.0,0.0,Vermont
-72.674,43.036,0.0,0.0,Vermont
-72.684,43.775,0.0,0.0,Vermont
-72.695,44.515,0.0,0.0,Vermont
-72.731,42.862,0.0,0.0,Vermont
-72.742,43.601,0.0,0.0,Vermont
-72.753,44.34,0.0,0.0,Vermont
-72.788,42.688,0.0,0.0,Vermont
-72.8,43.426,0.0,0.0,Vermont
-72.802,44.796,0.0,0.0,Vermont
-72.812,44.166,0.0,0.0,Vermont
-72.84,44.682,0.0,0.0,Vermont
-72.845,42.514,0.0,0.0,Vermont
-72.857,43.252,0.0,0.0,Vermont
-72.869,43.991,0.0,0.0,Vermont
