Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-114.499,38.748,2.851363038,1.413932298,Utah
-114.488,37.506,10.68029827,6.10867059,Utah
-114.483,36.915,9.425593607,5.041141049,Utah
-114.475,39.167,3.410191255,1.713052579,Utah
-114.469,40.394,2.739438062,1.386224279,Utah
-114.468,41.42,3.493153455,1.727377358,Utah
-114.464,37.984,4.42148687,2.181016662,Utah
-114.462,40.828,4.696411411,2.392301658,Utah
-114.458,37.392,11.14133667,6.535719505,Utah
-114.453,36.801,8.047640637,4.15719067,Utah
-114.451,38.574,2.561292188,1.271848878,Utah
-114.445,39.053,3.169839962,1.59137479,Utah
-114.436,41.306,3.962579644,1.965346895,Utah
-114.434,37.87,5.244049784,2.575350237,Utah
-114.43,40.714,4.050306952,2.059730727,Utah
-114.428,37.279,11.11452685,6.489552042,Utah
-114.421,40.219,2.260969312,1.142265886,Utah
-114.404,38.399,2.489691331,1.236524619,Utah
-114.404,41.193,4.290225319,2.13909593,Utah
-114.403,37.757,6.306972555,3.118204648,Utah
-114.398,37.165,10.45459457,5.823013814,Utah
-114.389,41.866,2.22187506,1.078521798,Utah
-114.388,39.417,2.991354872,1.526997005,Utah
-114.373,37.643,7.444319251,3.752967484,Utah
-114.373,40.044,2.200975238,1.113961091,Utah
-114.372,41.079,4.285488837,2.137761149,Utah
-114.368,37.052,9.096936483,4.76418659,Utah
-114.358,38.224,2.682474124,1.332613321,Utah
-114.357,39.304,3.049237599,1.545435885,Utah
-114.346,41.557,3.062984981,1.492056425,Utah
-114.343,37.53,8.55778567,4.408554355,Utah
-114.341,40.965,3.960832365,1.969662613,Utah
-114.34,41.691,2.731140308,1.33590186,Utah
-114.338,36.938,7.702016694,3.876341852,Utah
-114.325,39.869,2.159209033,1.097929807,Utah
-114.318,38.959,2.700448659,1.348997484,Utah
-114.314,41.444,3.405605082,1.670789837,Utah
-114.313,37.416,9.440340102,5.05381546,Utah
-114.311,38.049,3.203714554,1.579685664,Utah
-114.309,40.852,3.60465552,1.788315509,Utah
-114.309,36.824,6.3299424,3.144033756,Utah
-114.287,37.894,4.148373826,2.037536088,Utah
-114.284,40.605,2.782211926,1.388515062,Utah
-114.283,37.302,9.478065565,5.076274798,Utah
-114.282,41.33,3.718717008,1.819288829,Utah
-114.279,36.711,5.145934691,2.559242052,Utah
-114.278,39.694,2.203688469,1.130603755,Utah
-114.271,38.785,2.391737508,1.185308479,Utah
-114.257,37.78,4.964022564,2.437424902,Utah
-114.253,37.189,8.94165024,4.667829757,Utah
-114.251,41.216,3.804931129,1.862456234,Utah
-114.236,40.43,2.184813143,1.08719625,Utah
-114.23,39.52,2.198019003,1.123262645,Utah
-114.227,37.667,6.05823993,2.987325789,Utah
-114.224,38.61,2.185309349,1.078711776,Utah
-114.224,37.075,7.811612732,3.931989794,Utah
-114.223,41.695,2.958388544,1.435869512,Utah
-114.22,41.102,3.706307118,1.816931821,Utah
-114.198,37.553,7.097162887,3.540531771,Utah
-114.194,36.961,6.408464776,3.161188309,Utah
-114.192,41.581,3.258098562,1.586720117,Utah
-114.189,40.255,1.893212727,0.941337734,Utah
-114.188,40.989,3.467262997,1.706470478,Utah
-114.183,39.345,2.263074087,1.146301231,Utah
-114.178,38.435,2.103909758,1.042592416,Utah
-114.168,37.439,7.866250323,3.975700931,Utah
-114.165,36.848,5.148850788,2.533024275,Utah
-114.16,41.467,3.543454573,1.721671997,Utah
-114.151,41.902,2.523401655,1.226683491,Utah
