Longitude,Latitude,B&I Strain(%),Ku Strain(%),State
-107.037,32.135,0.0,0.0,Texas
-107.01,31.957,0.0,0.0,Texas
-106.852,32.336,0.0,0.0,Texas
-106.826,32.158,0.0,0.0,Texas
-106.799,31.98,0.0,0.0,Texas
-106.773,31.801,0.0,0.0,Texas
-106.64,32.358,0.0,0.0,Texas
-106.614,32.18,0.0,0.0,Texas
-106.588,32.002,0.0,0.0,Texas
-106.562,31.823,0.0,0.0,Texas
-106.475,32.443,0.0,0.0,Texas
-106.458,32.327,0.0,0.0,Texas
-106.442,32.211,0.0,0.0,Texas
-106.377,32.023,0.0,0.0,Texas
-106.352,31.845,0.0,0.0,Texas
-106.327,31.667,0.0,0.0,Texas
-106.32,32.341,0.0,0.0,Texas
-106.216,32.401,0.0,0.0,Texas
-106.191,32.223,0.0,0.0,Texas
-106.166,32.044,0.0,0.0,Texas
-106.141,31.866,0.0,0.0,Texas
-106.116,31.688,0.0,0.0,Texas
-106.092,31.509,0.0,0.0,Texas
-106.054,31.427,0.0,0.0,Texas
-106.004,32.422,0.0,0.0,Texas
-105.979,32.244,0.0,0.0,Texas
-105.954,32.065,0.0,0.0,Texas
-105.93,31.887,0.0,0.0,Texas
-105.917,31.441,0.0,0.0,Texas
-105.906,31.709,0.0,0.0,Texas
-105.902,31.325,0.727375433,0.0,Texas
-105.882,31.53,0.0,0.0,Texas
-105.791,32.442,0.0,0.0,Texas
-105.767,32.264,0.0,0.0,Texas
-105.765,31.338,0.0,0.0,Texas
-105.75,31.222,0.0,0.0,Texas
-105.743,32.086,0.0,0.0,Texas
-105.719,31.907,0.0,0.0,Texas
-105.695,31.729,0.0,0.0,Texas
-105.671,31.55,0.0,0.0,Texas
-105.648,31.372,0.0,0.0,Texas
-105.599,31.119,0.0,0.0,Texas
-105.555,32.284,0.0,0.0,Texas
-105.531,32.106,0.0,0.0,Texas
-105.508,31.927,0.0,0.0,Texas
-105.485,31.749,0.0,0.0,Texas
-105.461,31.57,0.0,0.0,Texas
-105.448,31.016,0.0,0.0,Texas
-105.438,31.392,0.0,0.0,Texas
-105.415,31.213,0.0,0.0,Texas
-105.392,31.034,0.0,0.0,Texas
-105.343,32.304,0.0,0.0,Texas
-105.32,32.125,0.0,0.0,Texas
-105.297,30.912,0.0,0.0,Texas
-105.297,31.947,0.0,0.0,Texas
-105.274,31.768,0.0,0.0,Texas
-105.251,31.59,0.0,0.0,Texas
-105.228,31.411,0.0,0.0,Texas
-105.206,31.233,0.0,0.0,Texas
-105.183,31.054,0.0,0.0,Texas
-105.147,30.808,0.526597654,0.0,Texas
-105.108,32.145,0.0,0.0,Texas
-105.085,31.966,0.0,0.0,Texas
-105.063,31.788,0.0,0.0,Texas
-105.041,31.609,0.0,0.0,Texas
-105.018,31.43,0.0,0.0,Texas
-105.012,30.821,0.0,0.0,Texas
-104.997,30.704,0.569246722,0.0,Texas
-104.996,31.252,0.0,0.0,Texas
-104.974,31.073,0.0,0.0,Texas
-104.952,30.894,0.0,0.0,Texas
-104.874,31.985,0.0,0.0,Texas
-104.862,30.717,0.0,0.0,Texas
-104.852,31.806,0.0,0.0,Texas
-104.848,30.6,0.542594696,0.0,Texas
-104.834,30.484,0.553785583,0.0,Texas
-104.83,31.628,0.0,0.0,Texas
-104.808,31.449,0.0,0.0,Texas
-104.786,31.27,0.0,0.0,Texas
-104.765,31.091,0.0,0.0,Texas
-104.743,30.913,0.0,0.0,Texas
-104.722,30.734,0.0,0.0,Texas
