Longitude,Latitude,CSR,State
-96.355,42.276,0.0,South Dakota
-96.364,42.723,0.0,South Dakota
-96.373,43.171,0.0,South Dakota
-96.382,43.619,0.0,South Dakota
-96.391,44.067,0.0,South Dakota
-96.4,44.515,0.0,South Dakota
-96.409,44.964,0.0,South Dakota
-96.412,45.574,0.0,South Dakota
-96.419,45.414,0.0,South Dakota
-96.428,45.864,0.0,South Dakota
-96.438,46.314,0.0,South Dakota
-96.706,42.074,0.0,South Dakota
-96.713,42.342,0.0,South Dakota
-96.719,42.61,0.0,South Dakota
-96.726,42.878,0.0,South Dakota
-96.733,43.147,0.0,South Dakota
-96.739,43.416,0.0,South Dakota
-96.746,43.684,0.0,South Dakota
-96.753,43.953,0.0,South Dakota
-96.76,44.222,0.0,South Dakota
-96.767,44.491,0.0,South Dakota
-97.057,45.406,0.0,South Dakota
-97.071,45.856,0.0,South Dakota
-97.079,42.336,0.0,South Dakota
-97.086,46.306,0.0,South Dakota
-97.087,42.605,0.0,South Dakota
-97.095,42.873,0.0,South Dakota
-97.103,43.142,0.0,South Dakota
-97.112,43.41,0.0,South Dakota
-97.12,43.679,0.0,South Dakota
-97.128,43.948,0.0,South Dakota
-97.137,44.217,0.0,South Dakota
-97.145,44.486,0.0,South Dakota
-97.154,44.755,0.0,South Dakota
-97.162,45.025,0.0,South Dakota
-97.455,42.598,0.0,South Dakota
-97.464,42.867,0.0,South Dakota
-97.474,43.135,0.0,South Dakota
-97.484,43.404,0.0,South Dakota
-97.493,43.672,0.0,South Dakota
-97.503,43.941,0.0,South Dakota
-97.513,44.21,0.0,South Dakota
-97.523,44.479,0.0,South Dakota
-97.533,44.749,0.0,South Dakota
-97.543,45.018,0.0,South Dakota
-97.554,45.288,0.0,South Dakota
-97.696,45.394,0.0,South Dakota
-97.714,45.844,0.0,South Dakota
-97.733,46.295,0.0,South Dakota
-97.822,42.591,0.0,South Dakota
-97.833,42.859,0.0,South Dakota
-97.844,43.128,0.0,South Dakota
-97.856,43.396,0.0,South Dakota
-97.867,43.665,0.0,South Dakota
-97.878,43.934,0.0,South Dakota
-97.889,44.202,0.0,South Dakota
-97.901,44.472,0.0,South Dakota
-97.913,44.741,0.0,South Dakota
-97.924,45.01,0.0,South Dakota
-97.936,45.28,0.0,South Dakota
-98.076,43.642,0.0,South Dakota
-98.084,43.821,0.0,South Dakota
-98.092,44.0,0.0,South Dakota
-98.101,44.179,0.0,South Dakota
-98.19,42.582,0.0,South Dakota
-98.202,42.851,0.0,South Dakota
-98.279,44.463,0.0,South Dakota
-98.29,42.92,0.0,South Dakota
-98.292,44.732,0.0,South Dakota
-98.299,43.099,0.0,South Dakota
