Longitude,Latitude,CSR,State
-82.664,42.845,0.0,Michigan
-82.681,43.499,0.0,Michigan
-82.761,43.055,0.0,Michigan
-83.076,42.613,0.0,Michigan
-83.122,42.347,0.0,Michigan
-83.258,41.549,0.0,Michigan
-83.298,43.555,0.0,Michigan
-83.373,43.111,0.0,Michigan
-83.441,42.646,0.0,Michigan
-83.486,42.38,0.0,Michigan
-83.53,42.114,0.0,Michigan
-83.574,41.847,0.0,Michigan
-83.617,41.581,0.0,Michigan
-83.66,41.315,0.0,Michigan
-83.693,44.945,0.0,Michigan
-83.768,44.499,0.0,Michigan
-83.807,42.678,0.0,Michigan
-83.842,44.054,0.0,Michigan
-83.85,42.412,0.0,Michigan
-83.893,42.145,0.0,Michigan
-83.915,43.609,0.0,Michigan
-83.935,41.879,0.0,Michigan
-83.977,41.613,0.0,Michigan
-83.987,43.164,0.0,Michigan
-84.019,41.346,0.0,Michigan
-84.173,42.709,0.0,Michigan
-84.214,42.443,0.0,Michigan
-84.252,45.444,0.0,Michigan
-84.256,42.176,0.0,Michigan
-84.297,41.91,0.0,Michigan
-84.324,44.997,0.0,Michigan
-84.338,41.643,0.0,Michigan
-84.378,41.377,0.0,Michigan
-84.395,44.551,0.0,Michigan
-84.464,44.105,0.0,Michigan
-84.533,43.659,0.0,Michigan
-84.539,42.739,0.0,Michigan
-84.579,42.473,0.0,Michigan
-84.601,43.214,0.0,Michigan
-84.619,42.206,0.0,Michigan
-84.659,41.939,0.0,Michigan
-84.698,41.673,0.0,Michigan
-84.737,41.406,0.0,Michigan
-84.75,46.389,0.0,Michigan
-84.819,45.941,0.0,Michigan
-84.888,45.493,0.0,Michigan
-84.905,42.768,0.0,Michigan
-84.944,42.501,0.0,Michigan
-84.955,45.046,0.0,Michigan
-84.983,42.235,0.0,Michigan
-85.021,41.968,0.0,Michigan
-85.022,44.599,0.0,Michigan
-85.059,41.701,0.0,Michigan
-85.088,44.153,0.0,Michigan
-85.097,41.435,0.0,Michigan
-85.152,43.707,0.0,Michigan
-85.216,43.262,0.0,Michigan
-85.272,42.796,0.0,Michigan
-85.31,42.529,0.0,Michigan
-85.347,42.262,0.0,Michigan
-85.384,41.995,0.0,Michigan
-85.395,46.436,0.0,Michigan
-85.421,41.729,0.0,Michigan
-85.457,41.462,0.0,Michigan
-85.639,42.823,0.0,Michigan
-85.65,44.645,0.0,Michigan
-85.675,42.556,0.0,Michigan
-85.711,42.289,0.0,Michigan
-85.712,44.198,0.0,Michigan
-85.747,42.022,0.0,Michigan
-85.772,43.752,0.0,Michigan
-85.782,41.755,0.0,Michigan
-85.817,41.488,0.0,Michigan
-85.832,43.306,0.0,Michigan
-86.007,42.849,0.0,Michigan
-86.041,46.48,0.0,Michigan
-86.041,42.582,0.0,Michigan
-86.076,42.315,0.0,Michigan
-86.102,46.031,0.0,Michigan
-86.11,42.048,0.0,Michigan
-86.144,41.781,0.0,Michigan
-86.178,41.514,0.0,Michigan
-86.336,44.241,0.0,Michigan
-86.393,43.794,0.0,Michigan
-86.473,42.072,0.0,Michigan
-86.506,41.805,0.0,Michigan
-86.538,41.538,0.0,Michigan
-86.688,46.521,0.0,Michigan
-86.744,46.072,0.0,Michigan
-86.899,41.561,0.0,Michigan
-87.261,41.584,0.0,Michigan
-87.387,46.109,0.0,Michigan
-87.438,45.66,0.0,Michigan
-87.539,44.764,0.0,Michigan
-87.622,41.605,0.0,Michigan
-87.983,46.593,0.0,Michigan
-88.031,46.144,0.0,Michigan
-88.078,45.695,0.0,Michigan
-88.124,45.246,0.0,Michigan
-88.588,47.076,0.0,Michigan
-88.632,46.625,0.0,Michigan
-88.676,46.175,0.0,Michigan
-88.718,45.726,0.0,Michigan
-89.282,46.654,0.0,Michigan
-89.321,46.204,0.0,Michigan
-89.359,45.754,0.0,Michigan
-89.932,46.679,0.0,Michigan
-89.966,46.229,0.0,Michigan
-90.612,46.251,0.0,Michigan
