Longitude,Latitude,CSR,State
-67.112,44.744,0.0,Maine
-67.208,45.14,0.081647411,Maine
-67.282,44.968,0.082011448,Maine
-67.354,44.796,0.079543641,Maine
-67.452,45.192,0.084044705,Maine
-67.525,45.019,0.084505441,Maine
-67.551,45.588,0.081430259,Maine
-67.597,44.847,0.08304663,Maine
-67.624,45.415,0.083158927,Maine
-67.669,44.675,0.079572537,Maine
-67.697,45.243,0.085365515,Maine
-67.741,44.503,0.0,Maine
-67.769,45.07,0.085958189,Maine
-67.797,45.639,0.082423441,Maine
-67.826,46.208,0.089287582,Maine
-67.84,44.898,0.08473227,Maine
-67.856,46.778,0.104987077,Maine
-67.869,45.466,0.083851888,Maine
-67.899,46.035,0.086098933,Maine
-67.912,44.725,0.082439955,Maine
-67.929,46.605,0.100304796,Maine
-67.941,45.293,0.08573246,Maine
-67.96,47.176,0.113138236,Maine
-67.971,45.862,0.084238458,Maine
-67.983,44.553,0.079471946,Maine
-68.002,46.432,0.095924765,Maine
-68.013,45.121,0.087379842,Maine
-68.033,47.002,0.111410817,Maine
-68.043,45.689,0.08401123,Maine
-68.053,44.381,0.0,Maine
-68.075,46.259,0.092039007,Maine
-68.084,44.948,0.087371656,Maine
-68.106,46.829,0.108432293,Maine
-68.115,45.517,0.085321918,Maine
-68.147,46.086,0.088663797,Maine
-68.155,44.776,0.086415633,Maine
-68.179,46.656,0.104512273,Maine
-68.186,45.344,0.087391064,Maine
-68.212,47.227,0.12003965,Maine
-68.219,45.913,0.086559392,Maine
-68.225,44.603,0.084089522,Maine
-68.251,46.482,0.100288903,Maine
-68.257,45.171,0.090474395,Maine
-68.285,47.053,0.118952189,Maine
-68.29,45.74,0.086142402,Maine
-68.295,44.431,0.080581431,Maine
-68.323,46.309,0.095864547,Maine
-68.328,44.998,0.092106096,Maine
-68.357,46.879,0.115916838,Maine
-68.361,45.567,0.087741439,Maine
-68.365,44.258,0.0,Maine
-68.395,46.136,0.092245405,Maine
-68.398,44.826,0.092217036,Maine
-68.429,46.706,0.111524907,Maine
-68.432,45.394,0.090895884,Maine
-68.464,47.277,0.130748018,Maine
-68.466,45.962,0.089740473,Maine
-68.468,44.653,0.090946746,Maine
-68.501,46.532,0.106529773,Maine
-68.502,45.221,0.095522984,Maine
-68.537,47.103,0.129097751,Maine
-68.537,45.789,0.089019339,Maine
-68.537,44.48,0.08741074,Maine
-68.572,46.359,0.101482705,Maine
-68.606,44.308,0.083014875,Maine
-68.607,45.616,0.090775422,Maine
