Longitude,Latitude,D (m),log(d)
-114.247,35.143,0.00237,-2.625251653989896
-111.772,35.163,0.00312,-2.505845405981557
-110.425,35.167,0.00066,-3.1804560644581312
-115.159,35.171,0.0075,-2.1249387366083
-112.901,35.176,0.00264,-2.5783960731301687
-114.03,35.179,0.00215,-2.6675615400843946
-111.554,35.194,0.00289,-2.539102157243452
-108.64,35.208,0.00048,-3.318758762624413
-114.942,35.208,0.00527,-2.2781893847874533
-112.683,35.21,0.00295,-2.530177984021837
-113.813,35.214,0.00205,-2.688246138944246
-111.335,35.225,0.00248,-2.605548319173784
-112.465,35.242,0.00321,-2.493494967595128
-114.726,35.246,0.00389,-2.4100503986742923
-113.595,35.249,0.00209,-2.679853713888946
-111.117,35.255,0.00192,-2.7166987712964503
-112.247,35.275,0.00346,-2.4609239012072237
-114.509,35.282,0.00322,-2.492144128304169
-113.378,35.284,0.00223,-2.65169513695184
-110.898,35.285,0.00132,-2.87942606879415
-112.029,35.307,0.00362,-2.441291429466834
-110.68,35.314,0.00087,-3.0604807473813813
-113.16,35.318,0.0024,-2.619788758288394
-114.291,35.318,0.00289,-2.539102157243452
-111.811,35.339,0.0035,-2.4559319556497243
-110.461,35.344,0.00057,-3.2441251443275085
-112.942,35.352,0.00264,-2.5783960731301687
-114.074,35.354,0.00259,-2.586700235918748
-111.592,35.37,0.00321,-2.493494967595128
-114.989,35.383,0.00658,-2.1817741063860443
-112.724,35.385,0.003,-2.5228787452803374
-113.856,35.39,0.00238,-2.623423042943488
-111.373,35.401,0.0027,-2.5686362358410126
-112.506,35.418,0.0034,-2.468521082957745
-114.771,35.42,0.00506,-2.2958494831602008
-113.639,35.425,0.0023,-2.638272163982407
-111.154,35.431,0.00193,-2.714442690992226
-112.287,35.451,0.00373,-2.4282911681913126
-114.554,35.457,0.00403,-2.3946949538588904
-113.421,35.459,0.00234,-2.630784142589857
-110.935,35.461,0.00127,-2.896196279044043
-110.716,35.491,0.00083,-3.0809219076239263
-114.336,35.493,0.00361,-2.4424927980943423
-113.202,35.493,0.0025,-2.6020599913279625
-110.497,35.52,0.00053,-3.275724130399211
-112.984,35.527,0.00272,-2.5654310959658013
-114.118,35.529,0.00322,-2.492144128304169
-110.277,35.549,0.00035,-3.4559319556497243
-115.035,35.558,0.00859,-2.0660068361687576
-112.765,35.561,0.00305,-2.515700160653214
-113.9,35.565,0.00284,-2.5466816599529625
-112.547,35.594,0.00352,-2.453457336521869
-114.817,35.595,0.00768,-2.114638779968488
-113.682,35.6,0.00263,-2.580044251510242
-111.192,35.607,0.00206,-2.6861327796308467
-112.328,35.626,0.00399,-2.399027104313252
-114.599,35.632,0.00587,-2.2313618987523856
-113.463,35.635,0.00254,-2.595166283380062
-110.972,35.637,0.00132,-2.87942606879415
-110.753,35.667,0.00084,-3.0757207139381184
-114.381,35.668,0.00473,-2.3251388592621884
-113.245,35.669,0.0026,-2.5850266520291822
-110.533,35.696,0.00053,-3.275724130399211
-113.026,35.703,0.00282,-2.549750891680639
-114.163,35.704,0.00406,-2.3914739664228057
-110.313,35.725,0.00034,-3.4685210829577446
-112.807,35.736,0.00313,-2.504455662453552
-113.944,35.74,0.00341,-2.4672456210075024
-112.587,35.769,0.00359,-2.444905551421681
-113.726,35.775,0.00301,-2.5214335044061564
-111.23,35.783,0.0022,-2.657577319177794
-112.368,35.802,0.00413,-2.384049948343599
-113.507,35.81,0.00284,-2.5466816599529625
-111.01,35.813,0.00142,-2.847711655616944
-110.79,35.843,0.00088,-3.0555173278498318
-114.426,35.843,0.0068,-2.167491087293764
-113.287,35.844,0.00278,-2.555955204081924
-110.569,35.872,0.00054,-3.2676062401770314
-113.068,35.878,0.00291,-2.5361070110140926
-114.208,35.879,0.00529,-2.2765443279648143
-110.349,35.901,0.00034,-3.4685210829577446
-112.848,35.912,0.0032,-2.494850021680094
-113.989,35.915,0.00422,-2.374687549038326
-110.128,35.93,0.00023,-3.638272163982407
-112.629,35.945,0.00358,-2.446116973356125
-113.769,35.95,0.00348,-2.4584207560534197
-111.268,35.959,0.0023,-2.638272163982407
-112.409,35.978,0.0041,-2.3872161432802645
-113.55,35.985,0.00317,-2.4989407377822483
-111.047,35.989,0.00148,-2.8297382846050425
-110.827,36.019,0.00093,-3.0315170514460648
-113.33,36.02,0.00305,-2.515700160653214
-110.606,36.049,0.00056,-3.2518119729938
-114.253,36.054,0.00695,-2.1580151954098863
-110.385,36.078,0.00035,-3.4559319556497243
-112.89,36.087,0.00333,-2.4775557664936803
-114.033,36.09,0.00528,-2.277366077466188
-110.163,36.106,0.00024,-3.619788758288394
-112.67,36.12,0.00365,-2.4377071355435254
-113.813,36.125,0.00415,-2.381951903287907
-109.942,36.134,0.00017,-3.769551078621726
-111.306,36.135,0.00234,-2.630784142589857
-112.45,36.153,0.00397,-2.401209493236885
-113.593,36.16,0.00362,-2.441291429466834
-109.72,36.162,0.00013,-3.886056647693163
-111.085,36.165,0.00151,-2.8210230527068307
-113.373,36.195,0.00344,-2.46344155742847
-110.864,36.195,0.00096,-3.017728766960432
-110.642,36.225,0.00059,-3.229147988357856
-110.421,36.254,0.00037,-3.431798275933005
-112.932,36.263,0.00354,-2.4509967379742124
-114.078,36.265,0.00669,-2.1745738822321767
-110.199,36.283,0.00025,-3.6020599913279625
-112.712,36.296,0.00383,-2.416801226031377
-113.858,36.3,0.00503,-2.2984320149440727
-109.977,36.311,0.00017,-3.769551078621726
-111.345,36.311,0.00236,-2.6270879970298933
-112.491,36.329,0.00406,-2.3914739664228057
-113.637,36.335,0.00425,-2.3716110699496884
-109.755,36.339,0.00013,-3.886056647693163
-111.123,36.341,0.00154,-2.812479279163537
-112.269,36.361,0.00416,-2.380906669373257
-110.901,36.371,0.00099,-3.00436480540245
-112.048,36.393,0.00409,-2.388276691992658
-110.679,36.401,0.00062,-3.207608310501746
-111.827,36.425,0.00372,-2.4294570601181023
-110.457,36.43,0.0004,-3.397940008672037
-114.123,36.44,0.00848,-2.0716041477432863
-111.605,36.456,0.00311,-2.5072396109731625
-110.235,36.459,0.00027,-3.5686362358410126
-112.753,36.471,0.00417,-2.3798639450262424
-113.902,36.475,0.00639,-2.1944991418416
-111.383,36.487,0.00242,-2.616184634019569
-110.013,36.487,0.00019,-3.721246399047171
-112.532,36.504,0.00435,-2.3615107430453626
-113.681,36.511,0.00533,-2.273272790973428
-109.79,36.515,0.00014,-3.853871964321762
-111.161,36.517,0.00164,-2.785156151952302
-112.31,36.537,0.00432,-2.364516253185088
-109.567,36.542,0.0001,-4.0
-110.939,36.547,0.00108,-2.96657624451305
-112.088,36.569,0.00414,-2.382999658879101
-110.716,36.577,0.00069,-3.161150909262745
-111.866,36.601,0.00373,-2.4282911681913126
-110.494,36.606,0.00045,-3.3467874862246565
-111.644,36.632,0.00312,-2.505845405981557
-110.271,36.635,0.00031,-3.508638306165728
-113.947,36.65,0.00821,-2.0856568428805597
-111.422,36.663,0.00249,-2.603800652904264
-110.048,36.663,0.00021,-3.677780705266081
-112.573,36.68,0.00505,-2.2967086218813386
-113.725,36.686,0.00697,-2.1567672219019904
-109.825,36.691,0.00015,-3.823908740944319
-111.199,36.693,0.00188,-2.72584215073632
