Longitude,Latitude,D (m),log(d)
-87.935,37.348,0.00392,-2.406713932979543
-88.083,37.357,0.00773,-2.111820506081675
-86.889,37.399,0.00019,-3.721246399047171
-87.037,37.409,0.00023,-3.638272163982407
-87.184,37.419,0.00028,-3.552841968657781
-87.332,37.428,0.00036,-3.4436974992327127
-87.48,37.437,0.00052,-3.283996656365201
-87.628,37.446,0.00083,-3.0809219076239263
-87.776,37.455,0.00149,-2.826813731587726
-87.924,37.464,0.00302,-2.519993057042849
-88.292,37.47,0.01059,-1.975104039892515
-88.072,37.473,0.00615,-2.211124884224583
-88.394,37.475,0.01164,-1.9340470196861304
-86.393,37.477,0.0001,-4.0
-86.621,37.493,0.00015,-3.823908740944319
-86.876,37.515,0.0002,-3.6989700043360183
-87.024,37.525,0.00024,-3.619788758288394
-87.172,37.534,0.0003,-3.5228787452803374
-87.32,37.544,0.00038,-3.42021640338319
-88.285,37.55,0.01008,-1.9965394678904933
-87.468,37.553,0.00053,-3.275724130399211
-88.387,37.555,0.01089,-1.962972120244225
-88.49,37.561,0.01181,-1.9277501023864847
-87.616,37.562,0.0008,-3.096910013008056
-87.765,37.571,0.00129,-2.889410289700751
-87.913,37.58,0.00233,-2.632644078973981
-88.061,37.588,0.00446,-2.350665141287858
-88.209,37.597,0.00821,-2.0856568428805597
-85.917,37.622,3e-05,-4.522878745280337
-88.277,37.63,0.00875,-2.057991946977687
-86.864,37.63,0.00021,-3.677780705266081
-88.38,37.636,0.01028,-1.988006885340743
-86.145,37.638,6e-05,-4.221848749616356
-87.012,37.64,0.00026,-3.5850266520291822
-88.483,37.641,0.01098,-1.9593976598859268
-88.586,37.647,0.01165,-1.933674074637962
-87.16,37.65,0.00032,-3.494850021680094
-86.373,37.655,9e-05,-4.045757490560675
-87.308,37.659,0.0004,-3.397940008672037
-87.457,37.669,0.00053,-3.275724130399211
-86.601,37.671,0.00015,-3.823908740944319
-87.605,37.678,0.00076,-3.1191864077192086
-87.753,37.687,0.00113,-2.9469215565165805
-87.902,37.695,0.00187,-2.728158393463501
-88.05,37.704,0.00306,-2.51427857351842
-88.27,37.71,0.00699,-2.1555228242543185
-88.199,37.712,0.00559,-2.252588192113577
-88.373,37.716,0.00905,-2.0433514207947967
-88.476,37.721,0.01028,-1.988006885340743
-88.579,37.727,0.01079,-1.966978555317089
-86.851,37.746,0.00022,-3.657577319177794
-86.999,37.756,0.00027,-3.5686362358410126
-87.148,37.766,0.00034,-3.4685210829577446
-87.296,37.775,0.00042,-3.3767507096021
-85.667,37.782,2e-05,-4.698970004336019
-87.445,37.784,0.00053,-3.275724130399211
-87.593,37.793,0.00075,-3.1249387366083
-88.366,37.796,0.00686,-2.1636758842932484
-85.895,37.799,3e-05,-4.522878745280337
-88.469,37.801,0.0086,-2.065501548756432
-87.742,37.802,0.00101,-2.9956786262173574
-88.572,37.807,0.00999,-2.0004345117740177
-87.891,37.811,0.00148,-2.8297382846050425
-86.124,37.816,5e-05,-4.301029995663981
-88.039,37.82,0.00214,-2.669586226650809
-88.188,37.828,0.00337,-2.472370099128661
-86.352,37.833,9e-05,-4.045757490560675
-88.337,37.836,0.00525,-2.279840696594043
-86.58,37.849,0.00014,-3.853871964321762
-86.838,37.862,0.00023,-3.638272163982407
-86.987,37.871,0.00029,-3.537602002101044
-87.135,37.881,0.00035,-3.4559319556497243
-87.284,37.891,0.00045,-3.3467874862246565
-87.433,37.9,0.00054,-3.2676062401770314
-87.582,37.909,0.00069,-3.161150909262745
-87.731,37.918,0.00089,-3.050609993355087
-87.879,37.927,0.00119,-2.9244530386074694
-88.028,37.935,0.00159,-2.7986028756795487
-85.416,37.942,2e-05,-4.698970004336019
-88.177,37.944,0.00217,-2.6635402661514704
-88.326,37.952,0.00305,-2.515700160653214
-85.644,37.96,3e-05,-4.522878745280337
-88.475,37.96,0.00426,-2.370590400897281
-88.624,37.968,0.0056,-2.2518119729938
-85.873,37.977,3e-05,-4.522878745280337
-86.825,37.977,0.00023,-3.638272163982407
-86.974,37.987,0.00029,-3.537602002101044
-86.102,37.994,5e-05,-4.301029995663981
-87.123,37.997,0.00037,-3.431798275933005
-87.272,38.006,0.00045,-3.3467874862246565
-86.331,38.01,8e-05,-4.096910013008056
-87.421,38.016,0.00055,-3.2596373105057563
-87.57,38.025,0.00065,-3.1870866433571443
-86.56,38.026,0.00013,-3.886056647693163
-87.719,38.034,0.0008,-3.096910013008056
-87.868,38.042,0.001,-3.0
-88.017,38.051,0.00125,-2.903089986991944
-88.167,38.059,0.00156,-2.8068754016455384
-88.316,38.068,0.00193,-2.714442690992226
-88.465,38.076,0.0024,-2.619788758288394
-88.614,38.084,0.003,-2.5228787452803374
-86.812,38.093,0.00023,-3.638272163982407
-86.962,38.103,0.00029,-3.537602002101044
-87.111,38.112,0.00037,-3.431798275933005
-85.393,38.119,2e-05,-4.698970004336019
-87.26,38.122,0.00045,-3.3467874862246565
-87.409,38.131,0.00054,-3.2676062401770314
-85.622,38.137,3e-05,-4.522878745280337
-87.558,38.14,0.00063,-3.2006594505464183
-87.708,38.149,0.00074,-3.130768280269024
-85.851,38.154,3e-05,-4.522878745280337
-87.857,38.158,0.00087,-3.0604807473813813
-88.006,38.167,0.00103,-2.9871627752948275
-86.081,38.171,4e-05,-4.3979400086720375
-88.156,38.175,0.0012,-2.920818753952376
-88.305,38.183,0.0014,-2.853871964321762
-86.31,38.188,7e-05,-4.154901959985743
-88.455,38.191,0.00154,-2.812479279163537
-86.54,38.204,0.00011,-3.958607314841775
-86.8,38.208,0.00021,-3.677780705266081
-86.949,38.218,0.00028,-3.552841968657781
