Longitude,Latitude,D (m),log(d)
-103.49,40.729,4e-05,-4.3979400086720375
-103.133,40.752,3e-05,-4.522878745280337
-104.595,40.919,0.00021,-3.677780705266081
-99.195,40.943,6e-05,-4.221848749616356
-104.237,40.946,0.00011,-3.958607314841775
-98.836,40.955,6e-05,-4.221848749616356
-98.477,40.965,7e-05,-4.154901959985743
-103.88,40.971,6e-05,-4.221848749616356
-98.118,40.974,7e-05,-4.154901959985743
-97.758,40.983,7e-05,-4.154901959985743
-97.399,40.99,6e-05,-4.221848749616356
-103.522,40.996,4e-05,-4.3979400086720375
-97.04,40.996,6e-05,-4.221848749616356
-103.164,41.019,3e-05,-4.522878745280337
-104.631,41.186,0.00022,-3.657577319177794
-99.571,41.199,5e-05,-4.301029995663981
-99.211,41.211,6e-05,-4.221848749616356
-104.272,41.213,0.00011,-3.958607314841775
-98.85,41.223,8e-05,-4.096910013008056
-98.49,41.233,9e-05,-4.045757490560675
-103.913,41.238,7e-05,-4.154901959985743
-98.129,41.242,0.0001,-4.0
-97.769,41.251,0.00011,-3.958607314841775
-97.408,41.258,0.0001,-4.0
-103.554,41.263,5e-05,-4.301029995663981
-97.047,41.264,9e-05,-4.045757490560675
-96.687,41.269,6e-05,-4.221848749616356
-103.195,41.286,4e-05,-4.3979400086720375
-102.835,41.309,4e-05,-4.3979400086720375
-102.475,41.33,4e-05,-4.3979400086720375
-99.95,41.453,5e-05,-4.301029995663981
-99.588,41.466,6e-05,-4.221848749616356
-99.227,41.479,7e-05,-4.154901959985743
-104.308,41.479,0.00014,-3.853871964321762
-98.865,41.49,0.0001,-4.0
-98.503,41.501,0.00012,-3.9208187539523753
-103.947,41.505,0.0001,-4.0
-98.141,41.51,0.00014,-3.853871964321762
-97.779,41.518,0.00015,-3.823908740944319
-97.417,41.526,0.00015,-3.823908740944319
-103.587,41.53,7e-05,-4.154901959985743
-97.055,41.532,0.00012,-3.9208187539523753
-96.693,41.537,8e-05,-4.096910013008056
-103.226,41.553,6e-05,-4.221848749616356
-102.865,41.576,6e-05,-4.221848749616356
-102.503,41.598,6e-05,-4.221848749616356
-102.142,41.618,6e-05,-4.221848749616356
-101.78,41.638,6e-05,-4.221848749616356
-101.418,41.657,6e-05,-4.221848749616356
-101.056,41.674,6e-05,-4.221848749616356
-100.694,41.691,5e-05,-4.301029995663981
