Longitude,Latitude,D (m),log(d)
-112.098,38.93,0.0464,-1.3334820194451191
-111.177,38.937,0.01799,-1.744968836654449
-110.257,38.937,0.00132,-2.87942606879415
-112.87,38.938,0.01362,-1.8658228924232336
-111.949,38.951,0.0468,-1.329754146925876
-110.107,38.956,0.00092,-3.036212172654445
-111.028,38.957,0.01215,-1.915423722065669
-112.721,38.96,0.01761,-1.7542406440327232
-111.8,38.971,0.04668,-1.3308691526266674
-110.879,38.976,0.00814,-2.089375595110799
-112.572,38.981,0.02323,-1.6339507901997643
-111.651,38.992,0.0429,-1.3675427078152758
-110.73,38.995,0.00528,-2.277366077466188
-112.423,39.002,0.03021,-1.5198492747267196
-111.502,39.012,0.03794,-1.4209026734473562
-110.58,39.014,0.00347,-2.4596705252091264
-112.274,39.023,0.03574,-1.4468454518303746
-114.593,39.03,0.00712,-2.1475200063631434
-111.353,39.032,0.0277,-1.5575202309355514
-110.431,39.033,0.00229,-2.640164517660112
-112.125,39.044,0.04036,-1.3940488424351272
-111.203,39.052,0.02015,-1.6957249495228717
-110.281,39.052,0.00158,-2.8013429130455774
-112.898,39.052,0.01167,-1.93292914395463
-114.445,39.053,0.00612,-2.213248577854438
-111.976,39.065,0.0441,-1.3555614105321614
-110.131,39.07,0.0011,-2.958607314841775
-111.054,39.071,0.014,-1.853871964321762
-112.749,39.074,0.01532,-1.8147412347034149
-111.827,39.086,0.04556,-1.3414162845929372
-109.981,39.089,0.00079,-3.1023729087095586
-110.904,39.091,0.00988,-2.005243055412372
-112.6,39.095,0.0214,-1.6695862266508092
-111.677,39.106,0.04297,-1.3668346463160967
-109.832,39.107,0.00056,-3.2518119729938
-110.755,39.11,0.00599,-2.2225731776106885
-112.451,39.116,0.02604,-1.5843590201038456
-111.528,39.126,0.03597,-1.444059562181489
-110.605,39.129,0.00391,-2.4078232426041333
-112.302,39.138,0.03222,-1.491874463916801
-111.379,39.146,0.02895,-1.538351431936545
-110.455,39.148,0.00265,-2.576754126063192
-112.153,39.158,0.03878,-1.4113921952573134
-111.229,39.166,0.02238,-1.6501399178076688
-110.305,39.166,0.00191,-2.7189666327522723
-114.475,39.167,0.00608,-2.216096420727265
-112.003,39.179,0.04729,-1.3252306859845735
-110.155,39.185,0.00135,-2.869666231504994
-111.079,39.185,0.01643,-1.7843624365649382
-112.778,39.188,0.01415,-1.849243560139691
-111.854,39.2,0.04992,-1.3017254233256323
-110.005,39.203,0.00096,-3.017728766960432
-110.929,39.205,0.01128,-1.9476909003526768
-112.628,39.209,0.01886,-1.7244583115986905
-111.704,39.22,0.04671,-1.3305901327122172
-109.855,39.221,0.00066,-3.1804560644581312
-110.78,39.224,0.00704,-2.152427340857888
-112.479,39.23,0.02409,-1.6181632000016566
-109.705,39.239,0.00048,-3.318758762624413
-111.554,39.24,0.03746,-1.4264322269607814
-110.63,39.243,0.0044,-2.356547323513813
-112.329,39.252,0.03115,-1.5065419490048115
-111.405,39.26,0.0303,-1.518557371497695
-110.48,39.262,0.00305,-2.515700160653214
-112.18,39.273,0.04193,-1.3774751375964318
-111.255,39.28,0.02415,-1.617082864912469
-114.506,39.28,0.00603,-2.219682687859849
-112.03,39.293,0.05307,-1.2751509123706144
-111.105,39.3,0.01958,-1.708187312532881
-114.357,39.304,0.00532,-2.274088367704952
-111.88,39.314,0.06156,-1.210701388840559
-110.029,39.318,0.00109,-2.962573502059376
-110.955,39.319,0.01305,-1.8843894883257
-112.656,39.323,0.01786,-1.7481185454474724
-111.731,39.334,0.05868,-1.2315098948287548
-109.879,39.336,0.00074,-3.130768280269024
-110.805,39.339,0.00859,-2.0660068361687576
-112.507,39.345,0.02291,-1.6399749108106023
-109.729,39.354,0.00054,-3.2676062401770314
-111.581,39.355,0.04528,-1.344093581819785
-110.655,39.358,0.00515,-2.288192770958809
-112.357,39.366,0.03124,-1.5052889747947371
-109.578,39.372,0.00041,-3.3872161432802645
-111.431,39.375,0.03387,-1.4701848033553695
-110.504,39.377,0.00348,-2.4584207560534197
-112.207,39.387,0.04742,-1.3240384503578306
-114.537,39.394,0.00584,-2.2335871528876003
-111.281,39.394,0.02658,-1.5754450233932868
-112.057,39.407,0.06304,-1.200383795518501
-111.131,39.414,0.02041,-1.6901569952839297
-114.388,39.417,0.00519,-2.284832642151542
-110.053,39.432,0.00118,-2.9281179926938745
-110.98,39.434,0.01498,-1.8244881866365523
-112.684,39.437,0.01739,-1.7597004179972875
-111.757,39.448,0.09193,-1.0365427398832925
-109.903,39.451,0.00081,-3.0915149811213505
-110.83,39.453,0.01057,-1.9759250126925736
-112.535,39.459,0.0222,-1.6536470255493614
-109.752,39.469,0.00059,-3.229147988357856
-111.607,39.469,0.07274,-1.138226703281307
-110.68,39.472,0.00622,-2.206209615309181
-112.385,39.48,0.03185,-1.496890563328631
-109.601,39.486,0.00046,-3.337242168318426
-111.457,39.489,0.04551,-1.341893164493607
-110.529,39.491,0.00383,-2.416801226031377
-112.235,39.501,0.05428,-1.2653601610123004
-109.451,39.504,0.00036,-3.4436974992327127
-114.569,39.507,0.00568,-2.245651664288981
-111.307,39.509,0.03121,-1.5057062313346672
-110.379,39.51,0.00262,-2.5816987086802548
-112.085,39.522,0.09185,-1.0369208393581728
-110.228,39.528,0.00178,-2.749579997691106
-111.156,39.528,0.02227,-1.6522797829659617
-110.077,39.547,0.00119,-2.9244530386074694
-111.006,39.548,0.01661,-1.7796303675486056
-109.927,39.565,0.00084,-3.0757207139381184
-110.855,39.567,0.01199,-1.9211808169011515
-112.563,39.573,0.02169,-1.663740447985807
-108.847,39.573,0.00018,-3.744727494896694
-111.634,39.583,0.11738,-0.9304058948224454
-109.776,39.583,0.00063,-3.2006594505464183
-110.705,39.587,0.00762,-2.1180450286604
-108.696,39.59,0.00017,-3.769551078621726
-112.412,39.594,0.03253,-1.4877159367181465
-109.625,39.601,0.0005,-3.3010299956639813
-111.483,39.603,0.07254,-1.1394224487555846
-110.554,39.606,0.00437,-2.359518563029578
-108.544,39.606,0.00016,-3.795880017344075
-112.262,39.615,0.0615,-1.2111248842245832
-109.474,39.619,0.00039,-3.408935392973501
-111.333,39.623,0.03877,-1.41150419899279
-110.403,39.624,0.00271,-2.567030709125594
-113.309,39.66,0.00534,-2.272458742971444
-113.078,39.694,0.00932,-2.0305840876460186
-114.278,39.694,0.00445,-2.3516399890190685
-112.846,39.727,0.01469,-1.832978204209744
-114.047,39.73,0.00401,-2.396855627379818
-113.816,39.766,0.00391,-2.4078232426041333
-113.585,39.8,0.00431,-2.3655227298392685
-114.556,39.833,0.00541,-2.2668027348934308
-113.354,39.835,0.00552,-2.258060922270801
-113.122,39.869,0.00916,-2.0381045263321496
-114.325,39.869,0.00457,-2.3400837999301496
-112.89,39.903,0.01538,-1.813043664534588
-114.094,39.905,0.00416,-2.380906669373257
-113.863,39.941,0.00403,-2.3946949538588904
-113.631,39.976,0.00455,-2.3419886033428874
-114.604,40.008,0.00674,-2.17134010346468
-113.399,40.01,0.00581,-2.2358238676096693
-114.373,40.044,0.00517,-2.2865094569060576
-113.167,40.044,0.00869,-2.0609802235513337
-112.935,40.078,0.01563,-1.806041021980813
-114.141,40.08,0.00446,-2.350665141287858
-113.909,40.116,0.00438,-2.3585258894959003
-113.677,40.151,0.0049,-2.309803919971486
-113.445,40.185,0.00625,-2.204119982655925
-114.421,40.219,0.00657,-2.18243463044022
-113.212,40.219,0.00927,-2.032920265855503
-114.189,40.255,0.00511,-2.291579099865287
-113.956,40.291,0.00481,-2.317854923626168
-113.723,40.326,0.00535,-2.2716462179787715
-113.49,40.36,0.00671,-2.173277479831008
-114.469,40.394,0.0087,-2.0604807473813813
-113.257,40.395,0.00992,-2.003488327845821
-114.236,40.43,0.00625,-2.204119982655925
-114.003,40.465,0.00545,-2.263603497723357
-113.77,40.501,0.00586,-2.232102383981909
-113.536,40.536,0.0072,-2.1426675035687315
-113.303,40.57,0.01063,-1.9734667354767037
-114.284,40.605,0.00797,-2.098541678603888
-114.051,40.64,0.00635,-2.1972262747080245
-113.817,40.676,0.00642,-2.192464971931147
