Longitude,Latitude,D (m),log(d)
-96.91,36.178,0.00027,-3.5686362358410126
-96.573,36.183,0.00017,-3.769551078621726
-96.237,36.187,0.00012,-3.9208187539523753
-95.9,36.19,0.0001,-4.0
-94.217,36.191,8e-05,-4.096910013008056
-95.563,36.192,9e-05,-4.045757490560675
-94.553,36.192,7e-05,-4.154901959985743
-95.227,36.193,8e-05,-4.096910013008056
-94.89,36.193,7e-05,-4.154901959985743
-102.979,36.195,0.00042,-3.3767507096021
-102.644,36.217,0.00033,-3.4814860601221125
-102.308,36.238,0.00028,-3.552841968657781
-101.972,36.258,0.00025,-3.6020599913279625
-101.636,36.277,0.00023,-3.638272163982407
-101.299,36.295,0.00022,-3.657577319177794
-100.963,36.313,0.00019,-3.721246399047171
-100.626,36.329,0.00017,-3.769551078621726
-100.29,36.344,0.00015,-3.823908740944319
-99.953,36.359,0.00015,-3.823908740944319
-99.616,36.372,0.00019,-3.721246399047171
-99.279,36.385,0.00025,-3.6020599913279625
-103.344,36.439,0.00052,-3.283996656365201
-96.916,36.446,0.00019,-3.721246399047171
-96.579,36.451,0.00012,-3.9208187539523753
-96.241,36.455,9e-05,-4.045757490560675
-95.903,36.458,7e-05,-4.154901959985743
-94.214,36.459,6e-05,-4.221848749616356
-95.565,36.46,6e-05,-4.221848749616356
-94.552,36.46,5e-05,-4.301029995663981
-95.227,36.461,6e-05,-4.221848749616356
-94.89,36.461,5e-05,-4.301029995663981
-103.007,36.462,0.00037,-3.431798275933005
-102.671,36.484,0.00027,-3.5686362358410126
-102.334,36.505,0.00021,-3.677780705266081
-101.997,36.525,0.00017,-3.769551078621726
-101.659,36.544,0.00015,-3.823908740944319
-101.322,36.563,0.00013,-3.886056647693163
-100.984,36.58,0.00012,-3.9208187539523753
-100.646,36.596,0.00011,-3.958607314841775
-100.308,36.612,0.0001,-4.0
-99.97,36.626,0.0001,-4.0
-99.632,36.64,0.00012,-3.9208187539523753
-99.294,36.652,0.00016,-3.795880017344075
-98.956,36.664,0.00022,-3.657577319177794
-98.617,36.675,0.00028,-3.552841968657781
-103.374,36.705,0.00055,-3.2596373105057563
-97.262,36.708,0.00021,-3.677780705266081
-96.923,36.714,0.00013,-3.886056647693163
-96.584,36.718,9e-05,-4.045757490560675
-96.245,36.722,6e-05,-4.221848749616356
-95.906,36.725,5e-05,-4.301029995663981
-94.211,36.726,5e-05,-4.301029995663981
-95.567,36.728,5e-05,-4.301029995663981
-94.55,36.728,4e-05,-4.3979400086720375
-103.036,36.729,0.00035,-3.4559319556497243
-95.228,36.729,4e-05,-4.3979400086720375
-94.889,36.729,4e-05,-4.3979400086720375
-97.259,34.008,0.00075,-3.1249387366083
-97.041,34.012,0.00073,-3.136677139879544
-96.823,34.016,0.00073,-3.136677139879544
-96.605,34.019,0.00071,-3.1487416512809245
-96.386,34.022,0.00062,-3.207608310501746
-96.168,34.024,0.00051,-3.292429823902064
-95.95,34.026,0.0004,-3.397940008672037
-95.732,34.028,0.00031,-3.508638306165728
-98.793,34.147,0.00113,-2.9469215565165805
-98.575,34.154,0.00258,-2.58838029403677
-98.357,34.16,0.00485,-2.3142582613977365
-98.138,34.166,0.0054,-2.2676062401770314
-97.92,34.172,0.00397,-2.401209493236885
-97.701,34.177,0.0025,-2.6020599913279625
-97.483,34.182,0.00169,-2.7721132953863266
-97.264,34.187,0.00125,-2.903089986991944
-97.046,34.191,0.00104,-2.98296666070122
-96.827,34.195,0.001,-3.0
-96.608,34.198,0.00102,-2.9913998282380825
-96.39,34.201,0.00091,-3.0409586076789066
-96.171,34.203,0.00069,-3.161150909262745
-95.952,34.205,0.00053,-3.275724130399211
-95.734,34.207,0.0004,-3.397940008672037
-95.515,34.208,0.00031,-3.508638306165728
-99.24,34.311,0.00071,-3.1487416512809245
-99.021,34.318,0.00192,-2.7166987712964503
-98.802,34.326,0.00535,-2.2716462179787715
-98.583,34.333,0.01052,-1.97798426018228
-98.364,34.339,0.01223,-1.9125735429637143
-96.831,34.373,0.00127,-2.896196279044043
-96.612,34.377,0.00119,-2.9244530386074694
-96.393,34.379,0.00107,-2.9706162223147903
-96.174,34.382,0.00086,-3.065501548756432
-95.954,34.384,0.00065,-3.1870866433571443
-95.735,34.385,0.00049,-3.309803919971486
-95.516,34.387,0.00037,-3.431798275933005
-95.297,34.387,0.00028,-3.552841968657781
-99.469,34.481,0.00059,-3.229147988357856
-99.25,34.489,0.00185,-2.7328282715969863
-99.03,34.497,0.00856,-2.067526235322847
-98.811,34.504,0.01206,-1.9186526921958675
-96.396,34.558,0.00118,-2.9281179926938745
-96.176,34.561,0.00096,-3.017728766960432
-95.957,34.563,0.00074,-3.130768280269024
-95.737,34.564,0.00055,-3.2596373105057563
-95.517,34.565,0.00041,-3.3872161432802645
-95.298,34.566,0.00031,-3.508638306165728
-95.078,34.567,0.00024,-3.619788758288394
-99.699,34.651,0.00042,-3.3767507096021
-99.479,34.66,0.00091,-3.0409586076789066
-99.259,34.668,0.00434,-2.362510270487489
-99.04,34.676,0.01175,-1.929962133392245
-96.179,34.74,0.001,-3.0
-93.977,34.741,0.00013,-3.886056647693163
-95.959,34.742,0.00077,-3.113509274827518
-95.739,34.743,0.00058,-3.2365720064370627
-95.519,34.744,0.00044,-3.356547323513813
-95.298,34.745,0.00033,-3.4814860601221125
-95.078,34.745,0.00025,-3.6020599913279625
-99.93,34.821,0.00034,-3.4685210829577446
-99.71,34.83,0.0005,-3.3010299956639813
-99.49,34.838,0.00115,-2.939302159646388
-99.269,34.847,0.00584,-2.2335871528876003
-99.049,34.854,0.01257,-1.9006647223140425
-96.403,34.916,0.00123,-2.910094888560602
-96.182,34.918,0.00097,-3.0132282657337552
-93.975,34.92,0.00013,-3.886056647693163
-95.961,34.92,0.00074,-3.130768280269024
-95.74,34.922,0.00056,-3.2518119729938
-95.52,34.923,0.00043,-3.3665315444204134
-95.299,34.924,0.00033,-3.4814860601221125
-95.078,34.924,0.00025,-3.6020599913279625
