Longitude,Latitude,D (m),log(d)
-72.626,43.949,9e-05,-4.045757490560675
-71.409,43.951,0.00014,-3.853871964321762
-70.896,43.977,0.00014,-3.853871964321762
-71.566,43.98,0.00013,-3.886056647693163
-71.838,43.996,0.00011,-3.958607314841775
-70.383,44.001,0.00014,-3.853871964321762
-71.053,44.006,0.00014,-3.853871964321762
-71.724,44.008,0.00012,-3.9208187539523753
-70.54,44.031,0.00014,-3.853871964321762
-71.211,44.035,0.00013,-3.886056647693163
-72.081,44.039,0.0001,-4.0
-70.697,44.061,0.00014,-3.853871964321762
-71.369,44.064,0.00013,-3.886056647693163
-72.324,44.082,9e-05,-4.045757490560675
-70.855,44.09,0.00013,-3.886056647693163
-71.526,44.093,0.00012,-3.9208187539523753
-71.013,44.119,0.00013,-3.886056647693163
-72.568,44.124,9e-05,-4.045757490560675
-71.534,44.126,0.00011,-3.958607314841775
-70.498,44.144,0.00014,-3.853871964321762
-71.17,44.148,0.00012,-3.9208187539523753
-71.777,44.17,0.0001,-4.0
-70.656,44.173,0.00013,-3.886056647693163
-71.328,44.177,0.00012,-3.9208187539523753
-70.814,44.203,0.00013,-3.886056647693163
-72.021,44.213,9e-05,-4.045757490560675
-70.972,44.232,0.00012,-3.9208187539523753
-72.265,44.256,9e-05,-4.045757490560675
-71.229,44.256,0.00011,-3.958607314841775
-70.457,44.257,0.00014,-3.853871964321762
-71.13,44.261,0.00011,-3.958607314841775
-70.615,44.286,0.00013,-3.886056647693163
-72.509,44.298,9e-05,-4.045757490560675
-71.473,44.3,0.0001,-4.0
-70.773,44.316,0.00012,-3.9208187539523753
-71.716,44.344,9e-05,-4.045757490560675
-70.931,44.345,0.00011,-3.958607314841775
-70.415,44.369,0.00013,-3.886056647693163
-70.923,44.385,0.00011,-3.958607314841775
-71.961,44.387,8e-05,-4.096910013008056
-70.573,44.399,0.00012,-3.9208187539523753
-70.731,44.429,0.00011,-3.958607314841775
-71.167,44.43,0.0001,-4.0
-72.205,44.43,8e-05,-4.096910013008056
-72.45,44.473,9e-05,-4.045757490560675
-71.411,44.474,8e-05,-4.096910013008056
-70.531,44.512,0.00011,-3.958607314841775
-71.655,44.518,8e-05,-4.096910013008056
-70.86,44.559,9e-05,-4.045757490560675
-71.9,44.562,7e-05,-4.154901959985743
-71.104,44.604,8e-05,-4.096910013008056
-72.145,44.605,7e-05,-4.154901959985743
-72.39,44.647,9e-05,-4.045757490560675
-71.349,44.648,7e-05,-4.154901959985743
-70.551,44.687,0.0001,-4.0
-71.594,44.692,6e-05,-4.221848749616356
-70.796,44.733,8e-05,-4.096910013008056
-71.839,44.736,6e-05,-4.221848749616356
-71.041,44.778,7e-05,-4.154901959985743
-72.085,44.779,6e-05,-4.221848749616356
-71.286,44.822,6e-05,-4.221848749616356
-70.487,44.861,8e-05,-4.096910013008056
-71.532,44.867,5e-05,-4.301029995663981
-70.732,44.907,7e-05,-4.154901959985743
-71.778,44.91,5e-05,-4.301029995663981
-70.978,44.952,6e-05,-4.221848749616356
-72.024,44.954,6e-05,-4.221848749616356
-71.224,44.997,5e-05,-4.301029995663981
-71.47,45.041,4e-05,-4.3979400086720375
-70.668,45.081,5e-05,-4.301029995663981
-70.914,45.126,5e-05,-4.301029995663981
-71.161,45.171,4e-05,-4.3979400086720375
-70.603,45.254,4e-05,-4.3979400086720375
-70.538,45.428,4e-05,-4.3979400086720375
-71.421,42.258,8e-05,-4.096910013008056
-71.657,42.302,8e-05,-4.096910013008056
-71.894,42.345,7e-05,-4.154901959985743
-71.3,42.37,0.00011,-3.958607314841775
-72.131,42.388,6e-05,-4.221848749616356
-72.369,42.431,5e-05,-4.301029995663981
-71.107,42.454,0.00013,-3.886056647693163
-72.607,42.473,4e-05,-4.3979400086720375
-71.261,42.482,0.00014,-3.853871964321762
-71.415,42.511,0.00014,-3.853871964321762
-72.845,42.514,3e-05,-4.522878745280337
-71.835,42.519,0.00011,-3.958607314841775
-70.913,42.537,0.00014,-3.853871964321762
-71.569,42.539,0.00014,-3.853871964321762
-72.073,42.562,8e-05,-4.096910013008056
-71.067,42.566,0.00016,-3.795880017344075
-71.724,42.568,0.00014,-3.853871964321762
-71.221,42.595,0.00017,-3.769551078621726
-71.878,42.596,0.00012,-3.9208187539523753
-72.311,42.604,6e-05,-4.221848749616356
-70.718,42.62,0.00014,-3.853871964321762
-71.376,42.624,0.00018,-3.744727494896694
-72.55,42.647,5e-05,-4.301029995663981
-70.873,42.65,0.00016,-3.795880017344075
-71.53,42.652,0.00019,-3.721246399047171
-71.027,42.679,0.00018,-3.744727494896694
-71.685,42.681,0.00018,-3.744727494896694
-72.788,42.688,4e-05,-4.3979400086720375
-71.182,42.708,0.0002,-3.6989700043360183
-71.84,42.709,0.00016,-3.795880017344075
-73.027,42.729,4e-05,-4.3979400086720375
-71.337,42.736,0.00022,-3.657577319177794
-71.995,42.737,0.00013,-3.886056647693163
-70.833,42.762,0.00018,-3.744727494896694
-71.491,42.765,0.00023,-3.638272163982407
-72.253,42.778,8e-05,-4.096910013008056
-70.987,42.791,0.0002,-3.6989700043360183
-71.646,42.793,0.00023,-3.638272163982407
-71.142,42.82,0.00022,-3.657577319177794
-72.492,42.82,6e-05,-4.221848749616356
-71.801,42.822,0.0002,-3.6989700043360183
-71.297,42.849,0.00024,-3.619788758288394
-71.957,42.85,0.00016,-3.795880017344075
-72.731,42.862,5e-05,-4.301029995663981
-72.112,42.878,0.00012,-3.9208187539523753
-71.452,42.878,0.00026,-3.5850266520291822
-72.971,42.904,4e-05,-4.3979400086720375
-70.947,42.904,0.0002,-3.6989700043360183
-71.607,42.906,0.00026,-3.5850266520291822
-71.102,42.933,0.00023,-3.638272163982407
-71.763,42.935,0.00023,-3.638272163982407
-72.195,42.952,0.00011,-3.958607314841775
-71.258,42.962,0.00025,-3.6020599913279625
-71.918,42.963,0.00019,-3.721246399047171
-72.074,42.991,0.00014,-3.853871964321762
-71.413,42.991,0.00027,-3.5686362358410126
-72.434,42.994,7e-05,-4.154901959985743
-70.907,43.017,0.0002,-3.6989700043360183
-71.568,43.019,0.00027,-3.5686362358410126
-72.674,43.036,6e-05,-4.221848749616356
-71.062,43.046,0.00022,-3.657577319177794
-71.724,43.047,0.00025,-3.6020599913279625
-71.218,43.075,0.00025,-3.6020599913279625
-71.88,43.076,0.00021,-3.677780705266081
-72.914,43.078,5e-05,-4.301029995663981
-70.712,43.1,0.00017,-3.769551078621726
-71.373,43.103,0.00026,-3.5850266520291822
-72.035,43.104,0.00016,-3.795880017344075
-70.867,43.129,0.00019,-3.721246399047171
-72.191,43.131,0.00012,-3.9208187539523753
-71.529,43.132,0.00027,-3.5686362358410126
-71.022,43.159,0.00021,-3.677780705266081
-71.685,43.16,0.00025,-3.6020599913279625
-72.376,43.169,9e-05,-4.045757490560675
-71.178,43.188,0.00023,-3.638272163982407
-71.841,43.189,0.00021,-3.677780705266081
-72.616,43.211,7e-05,-4.154901959985743
-70.671,43.213,0.00017,-3.769551078621726
-71.334,43.216,0.00025,-3.6020599913279625
-71.997,43.217,0.00017,-3.769551078621726
-70.826,43.242,0.00018,-3.744727494896694
-72.153,43.244,0.00013,-3.886056647693163
-71.49,43.245,0.00026,-3.5850266520291822
-72.857,43.252,6e-05,-4.221848749616356
-70.982,43.271,0.0002,-3.6989700043360183
-71.646,43.273,0.00024,-3.619788758288394
-71.138,43.3,0.00022,-3.657577319177794
-71.802,43.302,0.00021,-3.677780705266081
-70.63,43.325,0.00016,-3.795880017344075
-71.294,43.329,0.00023,-3.638272163982407
-71.958,43.33,0.00017,-3.769551078621726
-72.318,43.343,0.0001,-4.0
-70.786,43.355,0.00017,-3.769551078621726
-72.115,43.357,0.00013,-3.886056647693163
-71.45,43.358,0.00024,-3.619788758288394
-70.942,43.384,0.00019,-3.721246399047171
-72.559,43.385,8e-05,-4.096910013008056
-71.607,43.386,0.00023,-3.638272163982407
-70.433,43.408,0.00014,-3.853871964321762
-71.098,43.413,0.0002,-3.6989700043360183
-71.763,43.415,0.0002,-3.6989700043360183
-72.8,43.426,7e-05,-4.154901959985743
-70.589,43.438,0.00015,-3.823908740944319
-71.254,43.442,0.00021,-3.677780705266081
-71.92,43.443,0.00017,-3.769551078621726
-70.745,43.467,0.00016,-3.795880017344075
-72.076,43.471,0.00013,-3.886056647693163
-71.411,43.471,0.00022,-3.657577319177794
-70.902,43.497,0.00017,-3.769551078621726
-71.567,43.499,0.00021,-3.677780705266081
-72.259,43.517,0.0001,-4.0
-70.392,43.521,0.00013,-3.886056647693163
-71.058,43.526,0.00019,-3.721246399047171
-71.724,43.528,0.00019,-3.721246399047171
-70.548,43.551,0.00015,-3.823908740944319
-71.214,43.555,0.0002,-3.6989700043360183
-71.881,43.556,0.00016,-3.795880017344075
-72.5,43.559,8e-05,-4.096910013008056
-70.704,43.58,0.00016,-3.795880017344075
-71.371,43.584,0.0002,-3.6989700043360183
-72.038,43.584,0.00013,-3.886056647693163
-72.742,43.601,8e-05,-4.096910013008056
-70.861,43.609,0.00016,-3.795880017344075
-71.528,43.612,0.00019,-3.721246399047171
-70.35,43.633,0.00013,-3.886056647693163
-71.018,43.639,0.00017,-3.769551078621726
-71.685,43.641,0.00017,-3.769551078621726
-72.984,43.642,8e-05,-4.096910013008056
-70.507,43.663,0.00014,-3.853871964321762
-71.174,43.668,0.00018,-3.744727494896694
-71.842,43.669,0.00015,-3.823908740944319
-72.2,43.691,0.00011,-3.958607314841775
-70.663,43.693,0.00015,-3.823908740944319
-71.331,43.696,0.00018,-3.744727494896694
-71.999,43.697,0.00013,-3.886056647693163
-70.82,43.722,0.00016,-3.795880017344075
-71.488,43.725,0.00017,-3.769551078621726
-72.442,43.733,9e-05,-4.045757490560675
-70.977,43.751,0.00016,-3.795880017344075
-71.645,43.754,0.00016,-3.795880017344075
-72.684,43.775,9e-05,-4.045757490560675
-70.466,43.776,0.00014,-3.853871964321762
