Longitude,Latitude,D (m),log(d)
-92.273,33.102,0.00015,-3.823908740944319
-92.95,33.224,0.00014,-3.853871964321762
-93.274,33.23,0.00011,-3.958607314841775
-93.598,33.234,8e-05,-4.096910013008056
-90.755,33.235,0.00024,-3.619788758288394
-93.922,33.238,7e-05,-4.154901959985743
-94.246,33.24,6e-05,-4.221848749616356
-90.971,33.243,0.00025,-3.6020599913279625
-91.187,33.25,0.00024,-3.619788758288394
-91.403,33.257,0.00023,-3.638272163982407
-91.619,33.264,0.00021,-3.677780705266081
-91.835,33.27,0.0002,-3.6989700043360183
-92.051,33.276,0.00018,-3.744727494896694
-92.267,33.281,0.00018,-3.744727494896694
-92.483,33.286,0.00017,-3.769551078621726
-92.699,33.291,0.00017,-3.769551078621726
-90.962,33.422,0.00038,-3.42021640338319
-91.178,33.429,0.00037,-3.431798275933005
-91.395,33.436,0.00034,-3.4685210829577446
-91.611,33.443,0.0003,-3.5228787452803374
-91.827,33.449,0.00026,-3.5850266520291822
-92.044,33.455,0.00023,-3.638272163982407
-92.26,33.46,0.00021,-3.677780705266081
-92.477,33.465,0.0002,-3.6989700043360183
-89.339,29.32,6e-05,-4.221848749616356
-89.647,29.336,6e-05,-4.221848749616356
-89.956,29.351,6e-05,-4.221848749616356
-90.264,29.364,6e-05,-4.221848749616356
-90.573,29.377,6e-05,-4.221848749616356
-90.881,29.39,6e-05,-4.221848749616356
-91.19,29.401,6e-05,-4.221848749616356
-89.63,29.606,6e-05,-4.221848749616356
-89.939,29.621,6e-05,-4.221848749616356
-90.249,29.635,6e-05,-4.221848749616356
-90.558,29.648,6e-05,-4.221848749616356
-90.868,29.66,6e-05,-4.221848749616356
-91.177,29.671,6e-05,-4.221848749616356
-91.487,29.682,6e-05,-4.221848749616356
-92.528,29.73,5e-05,-4.301029995663981
-93.045,29.741,5e-05,-4.301029995663981
-94.08,29.754,5e-05,-4.301029995663981
-89.302,29.86,6e-05,-4.221848749616356
-89.923,29.891,6e-05,-4.221848749616356
-90.233,29.905,6e-05,-4.221848749616356
-90.544,29.918,6e-05,-4.221848749616356
-90.854,29.93,6e-05,-4.221848749616356
-91.165,29.942,6e-05,-4.221848749616356
-91.476,29.952,6e-05,-4.221848749616356
-91.787,29.962,6e-05,-4.221848749616356
-89.906,30.161,6e-05,-4.221848749616356
-90.217,30.175,6e-05,-4.221848749616356
-92.515,30.181,5e-05,-4.301029995663981
-90.529,30.188,6e-05,-4.221848749616356
-90.841,30.2,6e-05,-4.221848749616356
-94.075,30.205,6e-05,-4.221848749616356
-91.152,30.212,6e-05,-4.221848749616356
-91.464,30.222,6e-05,-4.221848749616356
-91.776,30.232,5e-05,-4.301029995663981
-92.088,30.241,5e-05,-4.301029995663981
-92.4,30.248,5e-05,-4.301029995663981
-92.712,30.255,5e-05,-4.301029995663981
-93.024,30.261,6e-05,-4.221848749616356
-93.337,30.267,6e-05,-4.221848749616356
-93.649,30.271,6e-05,-4.221848749616356
-89.264,30.4,7e-05,-4.154901959985743
-89.577,30.416,6e-05,-4.221848749616356
-89.889,30.431,6e-05,-4.221848749616356
-90.202,30.445,5e-05,-4.301029995663981
-90.514,30.458,5e-05,-4.301029995663981
-90.827,30.47,5e-05,-4.301029995663981
-91.14,30.482,5e-05,-4.301029995663981
-91.453,30.492,5e-05,-4.301029995663981
-91.765,30.502,5e-05,-4.301029995663981
-92.078,30.511,5e-05,-4.301029995663981
-92.392,30.518,5e-05,-4.301029995663981
-92.705,30.525,5e-05,-4.301029995663981
-93.018,30.531,6e-05,-4.221848749616356
-93.331,30.537,6e-05,-4.221848749616356
-93.644,30.541,7e-05,-4.154901959985743
-93.958,30.544,6e-05,-4.221848749616356
-89.246,30.669,7e-05,-4.154901959985743
-89.559,30.685,7e-05,-4.154901959985743
-89.872,30.7,6e-05,-4.221848749616356
-90.186,30.714,5e-05,-4.301029995663981
-90.499,30.728,5e-05,-4.301029995663981
-90.813,30.74,5e-05,-4.301029995663981
-91.127,30.751,5e-05,-4.301029995663981
-91.441,30.762,5e-05,-4.301029995663981
-91.755,30.772,5e-05,-4.301029995663981
-92.069,30.78,5e-05,-4.301029995663981
-92.383,30.788,5e-05,-4.301029995663981
-92.697,30.795,5e-05,-4.301029995663981
-93.011,30.801,6e-05,-4.221848749616356
-93.326,30.807,6e-05,-4.221848749616356
-93.64,30.811,7e-05,-4.154901959985743
-93.954,30.814,7e-05,-4.154901959985743
-89.227,30.939,8e-05,-4.096910013008056
-89.541,30.955,7e-05,-4.154901959985743
-89.855,30.97,6e-05,-4.221848749616356
-90.17,30.984,5e-05,-4.301029995663981
-90.484,30.997,5e-05,-4.301029995663981
-90.799,31.01,4e-05,-4.3979400086720375
-91.114,31.021,4e-05,-4.3979400086720375
-91.429,31.032,4e-05,-4.3979400086720375
-91.744,31.041,5e-05,-4.301029995663981
-92.059,31.05,5e-05,-4.301029995663981
-92.374,31.058,5e-05,-4.301029995663981
-92.689,31.065,5e-05,-4.301029995663981
-93.005,31.071,6e-05,-4.221848749616356
-93.32,31.076,6e-05,-4.221848749616356
-93.635,31.081,7e-05,-4.154901959985743
-93.951,31.084,7e-05,-4.154901959985743
-89.523,31.224,7e-05,-4.154901959985743
-89.838,31.239,6e-05,-4.221848749616356
-90.154,31.253,5e-05,-4.301029995663981
-90.469,31.267,5e-05,-4.301029995663981
-90.785,31.279,4e-05,-4.3979400086720375
-91.101,31.29,4e-05,-4.3979400086720375
-91.417,31.301,4e-05,-4.3979400086720375
-91.733,31.311,4e-05,-4.3979400086720375
-92.049,31.32,4e-05,-4.3979400086720375
-92.366,31.328,5e-05,-4.301029995663981
-92.682,31.335,5e-05,-4.301029995663981
-92.998,31.341,6e-05,-4.221848749616356
-93.314,31.346,6e-05,-4.221848749616356
-93.631,31.35,7e-05,-4.154901959985743
-93.947,31.354,7e-05,-4.154901959985743
-94.264,31.356,7e-05,-4.154901959985743
-91.088,31.56,4e-05,-4.3979400086720375
-91.405,31.57,4e-05,-4.3979400086720375
-91.722,31.58,4e-05,-4.3979400086720375
-92.039,31.589,4e-05,-4.3979400086720375
-92.357,31.597,5e-05,-4.301029995663981
-92.674,31.604,5e-05,-4.301029995663981
-92.991,31.61,5e-05,-4.301029995663981
-93.309,31.615,6e-05,-4.221848749616356
-93.626,31.62,7e-05,-4.154901959985743
-93.944,31.623,7e-05,-4.154901959985743
-94.261,31.626,7e-05,-4.154901959985743
-90.757,31.817,4e-05,-4.3979400086720375
-91.075,31.829,4e-05,-4.3979400086720375
-91.393,31.84,4e-05,-4.3979400086720375
-91.711,31.849,4e-05,-4.3979400086720375
-92.03,31.858,5e-05,-4.301029995663981
-92.348,31.866,5e-05,-4.301029995663981
-92.666,31.873,5e-05,-4.301029995663981
-92.985,31.879,5e-05,-4.301029995663981
-93.303,31.885,6e-05,-4.221848749616356
-93.622,31.889,6e-05,-4.221848749616356
-93.94,31.893,7e-05,-4.154901959985743
-94.259,31.895,7e-05,-4.154901959985743
-90.743,32.086,5e-05,-4.301029995663981
-91.062,32.098,5e-05,-4.301029995663981
-91.381,32.109,5e-05,-4.301029995663981
-91.7,32.119,5e-05,-4.301029995663981
-92.02,32.127,5e-05,-4.301029995663981
-92.339,32.135,5e-05,-4.301029995663981
-92.658,32.142,5e-05,-4.301029995663981
-92.978,32.149,5e-05,-4.301029995663981
-93.297,32.154,6e-05,-4.221848749616356
-93.617,32.158,6e-05,-4.221848749616356
-93.937,32.162,7e-05,-4.154901959985743
-94.256,32.164,7e-05,-4.154901959985743
-90.408,32.343,7e-05,-4.154901959985743
-90.728,32.355,8e-05,-4.096910013008056
-91.049,32.367,8e-05,-4.096910013008056
-91.369,32.378,8e-05,-4.096910013008056
-91.689,32.388,7e-05,-4.154901959985743
-92.01,32.396,7e-05,-4.154901959985743
-92.33,32.404,7e-05,-4.154901959985743
-92.65,32.412,7e-05,-4.154901959985743
-92.971,32.418,6e-05,-4.221848749616356
-93.292,32.423,6e-05,-4.221848749616356
-93.612,32.427,6e-05,-4.221848749616356
-93.933,32.431,6e-05,-4.221848749616356
-94.254,32.433,7e-05,-4.154901959985743
-90.714,32.624,0.00011,-3.958607314841775
-91.035,32.636,0.00011,-3.958607314841775
-91.357,32.647,0.00011,-3.958607314841775
-91.678,32.656,0.0001,-4.0
-91.999,32.665,0.0001,-4.0
-92.321,32.673,0.0001,-4.0
-92.643,32.68,9e-05,-4.045757490560675
-92.964,32.687,8e-05,-4.096910013008056
-93.286,32.692,7e-05,-4.154901959985743
-93.608,32.696,6e-05,-4.221848749616356
-93.929,32.7,6e-05,-4.221848749616356
-94.251,32.702,6e-05,-4.221848749616356
-94.573,32.704,6e-05,-4.221848749616356
-90.56,32.869,0.00014,-3.853871964321762
-90.774,32.877,0.00014,-3.853871964321762
-90.989,32.885,0.00015,-3.823908740944319
-91.204,32.892,0.00015,-3.823908740944319
-91.419,32.899,0.00014,-3.853871964321762
-91.634,32.906,0.00014,-3.853871964321762
-91.989,32.934,0.00013,-3.886056647693163
-92.312,32.942,0.00013,-3.886056647693163
-92.635,32.949,0.00013,-3.886056647693163
-92.957,32.956,0.00012,-3.9208187539523753
-93.28,32.961,9e-05,-4.045757490560675
-93.603,32.965,7e-05,-4.154901959985743
-93.926,32.969,6e-05,-4.221848749616356
-94.249,32.971,6e-05,-4.221848749616356
-94.572,32.973,6e-05,-4.221848749616356
-90.765,33.056,0.00018,-3.744727494896694
-90.98,33.064,0.00018,-3.744727494896694
-91.196,33.071,0.00018,-3.744727494896694
-91.411,33.078,0.00017,-3.769551078621726
-91.626,33.085,0.00017,-3.769551078621726
-91.842,33.091,0.00016,-3.795880017344075
-92.057,33.097,0.00015,-3.823908740944319
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
