Longitude,Latitude,D (m),log(d)
-81.673,35.605,7e-05,-4.154901959985743
-84.086,35.609,0.00128,-2.892790030352132
-82.42,35.611,0.00014,-3.853871964321762
-83.587,35.613,0.0006,-3.2218487496163566
-84.153,35.615,0.00117,-2.9318141382538383
-78.774,35.621,1e-05,-5.0
-80.319,35.625,3e-05,-4.522878745280337
-82.563,35.626,0.00016,-3.795880017344075
-83.731,35.626,0.00076,-3.1191864077192086
-81.894,35.63,9e-05,-4.045757490560675
-84.225,35.639,0.0011,-2.958607314841775
-82.707,35.641,0.00018,-3.744727494896694
-83.879,35.644,0.00105,-2.978810700930062
-77.071,35.645,0.0,1e-06
-84.324,35.648,0.00099,-3.00436480540245
-83.946,35.65,0.00117,-2.9318141382538383
-80.539,35.652,3e-05,-4.522878745280337
-83.968,35.654,0.00121,-2.91721462968355
-82.115,35.654,0.00011,-3.958607314841775
-82.851,35.656,0.00021,-3.677780705266081
-84.424,35.657,0.00087,-3.0604807473813813
-84.013,35.658,0.00127,-2.896196279044043
-84.079,35.663,0.00122,-2.913640169325252
-79.104,35.666,1e-05,-5.0
-84.145,35.669,0.00115,-2.939302159646388
-82.994,35.671,0.00025,-3.6020599913279625
-80.759,35.679,3e-05,-4.522878745280337
-83.815,35.682,0.00097,-3.0132282657337552
-83.138,35.685,0.0003,-3.5228787452803374
-83.919,35.686,0.00142,-2.847711655616944
-83.963,35.69,0.0014,-2.853871964321762
-84.007,35.694,0.00204,-2.690369832574101
-77.399,35.695,0.0,1e-06
-83.872,35.697,0.00127,-2.896196279044043
-84.052,35.698,0.00132,-2.87942606879415
-83.282,35.7,0.00038,-3.42021640338319
-80.98,35.705,4e-05,-4.3979400086720375
-79.434,35.71,1e-05,-5.0
-83.426,35.714,0.00047,-3.3279021420642825
-84.213,35.719,0.00109,-2.962573502059376
-83.914,35.721,0.00138,-2.8601209135987635
-84.137,35.722,0.00115,-2.939302159646388
-83.958,35.725,0.00133,-2.876148359032914
-82.401,35.726,0.00014,-3.853871964321762
-83.57,35.728,0.00059,-3.229147988357856
-84.313,35.728,0.00093,-3.0315170514460648
-84.002,35.729,0.00143,-2.844663962534938
-81.2,35.731,5e-05,-4.301029995663981
-84.047,35.734,0.00127,-2.896196279044043
-82.544,35.741,0.00016,-3.795880017344075
-83.714,35.742,0.00077,-3.113509274827518
-77.728,35.744,0.0,1e-06
-83.864,35.75,0.00109,-2.962573502059376
-79.764,35.754,2e-05,-4.698970004336019
-82.688,35.756,0.00018,-3.744727494896694
-83.909,35.757,0.00122,-2.913640169325252
-81.421,35.757,6e-05,-4.221848749616356
-83.953,35.761,0.00127,-2.896196279044043
-83.803,35.762,0.00093,-3.0315170514460648
-83.997,35.765,0.00135,-2.869666231504994
-84.042,35.769,0.00126,-2.899629454882437
-82.832,35.771,0.00021,-3.677780705266081
-84.13,35.775,0.00111,-2.9546770212133424
-81.642,35.782,7e-05,-4.154901959985743
-82.976,35.786,0.00026,-3.5850266520291822
-78.057,35.792,1e-05,-5.0
-83.903,35.792,0.00171,-2.7670038896078464
-80.094,35.796,2e-05,-4.698970004336019
-83.948,35.796,0.0013,-2.886056647693163
-84.202,35.799,0.00108,-2.96657624451305
-83.992,35.8,0.00196,-2.707743928643524
-83.12,35.801,0.00031,-3.508638306165728
-83.856,35.804,0.00109,-2.962573502059376
-84.036,35.805,0.0013,-2.886056647693163
-81.863,35.807,9e-05,-4.045757490560675
-83.264,35.815,0.00038,-3.42021640338319
-84.056,35.822,0.00114,-2.9430951486635277
-84.122,35.828,0.00103,-2.9871627752948275
-80.505,35.829,3e-05,-4.522878745280337
-83.408,35.829,0.00047,-3.3279021420642825
-82.084,35.831,0.00011,-3.958607314841775
-83.942,35.832,0.00114,-2.9430951486635277
-83.987,35.836,0.00117,-2.9318141382538383
-78.387,35.839,1e-05,-5.0
-82.381,35.841,0.00014,-3.853871964321762
-83.791,35.842,0.00085,-3.070581074285707
-83.552,35.843,0.00057,-3.2441251443275085
-80.726,35.855,3e-05,-4.522878745280337
-82.525,35.856,0.00016,-3.795880017344075
-83.696,35.857,0.00072,-3.1426675035687315
-83.915,35.863,0.001,-3.0
-83.981,35.869,0.00102,-2.9913998282380825
-84.091,35.87,0.00096,-3.017728766960432
-82.669,35.871,0.00018,-3.744727494896694
-84.048,35.876,0.00097,-3.0132282657337552
-84.191,35.879,0.00087,-3.0604807473813813
-80.947,35.882,4e-05,-4.3979400086720375
-78.717,35.885,1e-05,-5.0
-82.813,35.886,0.00022,-3.657577319177794
-82.958,35.901,0.00026,-3.5850266520291822
-81.168,35.908,5e-05,-4.301029995663981
-77.008,35.908,0.0,1e-06
-83.102,35.916,0.00032,-3.494850021680094
-83.779,35.921,0.00078,-3.10790539730952
-83.246,35.93,0.00037,-3.431798275933005
-79.048,35.93,1e-05,-5.0
-83.879,35.931,0.00083,-3.0809219076239263
-81.389,35.934,6e-05,-4.221848749616356
-83.979,35.94,0.00084,-3.0757207139381184
-83.39,35.944,0.00045,-3.3467874862246565
-82.362,35.956,0.00014,-3.853871964321762
-77.337,35.958,0.0,1e-06
-83.535,35.958,0.00054,-3.2676062401770314
-81.611,35.959,7e-05,-4.154901959985743
-82.506,35.971,0.00016,-3.795880017344075
-83.679,35.972,0.00065,-3.1870866433571443
-79.379,35.975,1e-05,-5.0
-81.832,35.984,9e-05,-4.045757490560675
-83.823,35.986,0.00074,-3.130768280269024
-82.651,35.987,0.00018,-3.744727494896694
-82.795,36.001,0.00022,-3.657577319177794
-80.471,36.005,3e-05,-4.522878745280337
-77.667,36.007,0.0,1e-06
-82.054,36.008,0.00011,-3.958607314841775
-82.939,36.016,0.00026,-3.5850266520291822
-79.71,36.018,1e-05,-5.0
-83.084,36.031,0.00031,-3.508638306165728
-80.692,36.032,3e-05,-4.522878745280337
-83.228,36.045,0.00037,-3.431798275933005
-77.998,36.056,1e-05,-5.0
-82.199,36.056,0.00012,-3.9208187539523753
-80.914,36.059,4e-05,-4.3979400086720375
-83.373,36.06,0.00044,-3.356547323513813
-80.042,36.06,2e-05,-4.698970004336019
-82.343,36.071,0.00014,-3.853871964321762
-83.517,36.074,0.00051,-3.292429823902064
-81.135,36.085,5e-05,-4.301029995663981
-82.487,36.086,0.00016,-3.795880017344075
-82.632,36.102,0.00018,-3.744727494896694
-78.329,36.103,1e-05,-5.0
-81.357,36.111,7e-05,-4.154901959985743
-82.776,36.117,0.00021,-3.677780705266081
-82.921,36.131,0.00025,-3.6020599913279625
-81.579,36.136,8e-05,-4.096910013008056
-83.065,36.146,0.0003,-3.5228787452803374
-78.66,36.149,1e-05,-5.0
-83.21,36.161,0.00036,-3.4436974992327127
-81.801,36.161,9e-05,-4.045757490560675
-82.179,36.171,0.00012,-3.9208187539523753
-76.944,36.172,0.0,1e-06
-83.355,36.175,0.00042,-3.3767507096021
-80.437,36.182,3e-05,-4.522878745280337
-82.024,36.185,0.00011,-3.958607314841775
-82.323,36.186,0.00014,-3.853871964321762
-78.992,36.194,1e-05,-5.0
-82.468,36.202,0.00016,-3.795880017344075
-80.659,36.209,4e-05,-4.3979400086720375
-82.613,36.217,0.00018,-3.744727494896694
-77.275,36.222,1e-05,-5.0
-82.757,36.232,0.00021,-3.677780705266081
-80.881,36.235,5e-05,-4.301029995663981
-79.324,36.239,1e-05,-5.0
-82.902,36.247,0.00024,-3.619788758288394
-83.047,36.261,0.00029,-3.537602002101044
-81.103,36.261,6e-05,-4.221848749616356
-77.606,36.271,1e-05,-5.0
-83.192,36.276,0.00034,-3.4685210829577446
-79.656,36.282,1e-05,-5.0
-82.159,36.286,0.00012,-3.9208187539523753
-81.325,36.287,7e-05,-4.154901959985743
-75.892,36.299,0.0,1e-06
-82.304,36.301,0.00014,-3.853871964321762
-81.548,36.313,9e-05,-4.045757490560675
-82.449,36.317,0.00015,-3.823908740944319
-77.938,36.319,1e-05,-5.0
-79.989,36.325,2e-05,-4.698970004336019
-80.18,36.331,3e-05,-4.522878745280337
-82.594,36.332,0.00017,-3.769551078621726
-81.77,36.338,0.0001,-4.0
-80.421,35.095,7e-05,-4.154901959985743
-84.501,35.098,0.00086,-3.065501548756432
-81.985,35.099,0.0001,-4.0
-84.6,35.107,0.00085,-3.070581074285707
-83.227,35.109,0.00025,-3.6020599913279625
-84.699,35.115,0.00078,-3.10790539730952
-77.195,35.119,0.0,1e-06
-82.211,35.119,0.00012,-3.9208187539523753
-80.639,35.122,7e-05,-4.154901959985743
-82.204,35.123,0.00012,-3.9208187539523753
-83.37,35.123,0.00026,-3.5850266520291822
-79.293,35.13,4e-05,-4.3979400086720375
-82.353,35.135,0.00014,-3.853871964321762
-83.513,35.137,0.0003,-3.5228787452803374
-84.816,35.141,0.00068,-3.167491087293764
-80.858,35.149,7e-05,-4.154901959985743
-82.496,35.15,0.00016,-3.795880017344075
-84.193,35.151,0.00078,-3.10790539730952
-83.656,35.151,0.00036,-3.4436974992327127
-79.512,35.159,5e-05,-4.301029995663981
-84.292,35.16,0.00086,-3.065501548756432
-83.799,35.165,0.00045,-3.3467874862246565
-82.638,35.165,0.00019,-3.721246399047171
-77.521,35.168,1e-05,-5.0
-84.391,35.169,0.0009,-3.0457574905606752
