Longitude,Latitude,D (m),log(d)
-74.16,43.703,0.00029,-3.537602002101044
-74.985,43.713,0.00014,-3.853871964321762
-73.492,43.713,0.00015,-3.823908740944319
-75.767,43.717,4e-05,-4.3979400086720375
-74.318,43.728,0.00033,-3.4814860601221125
-73.65,43.739,0.00018,-3.744727494896694
-76.012,43.752,3e-05,-4.522878745280337
-74.476,43.753,0.00033,-3.4814860601221125
-73.808,43.765,0.00023,-3.638272163982407
-74.634,43.778,0.00029,-3.537602002101044
-73.966,43.791,0.00029,-3.537602002101044
-74.793,43.803,0.00023,-3.638272163982407
-74.124,43.816,0.00036,-3.4436974992327127
-72.927,43.817,0.0001,-4.0
-75.228,43.819,0.00011,-3.958607314841775
-73.456,43.827,0.00017,-3.769551078621726
-74.952,43.827,0.00018,-3.744727494896694
-74.283,43.842,0.00041,-3.3872161432802645
-75.11,43.851,0.00014,-3.853871964321762
-73.614,43.853,0.00021,-3.677780705266081
-75.473,43.856,7e-05,-4.154901959985743
-73.17,43.858,0.00013,-3.886056647693163
-74.441,43.867,0.00041,-3.3872161432802645
-73.772,43.879,0.00026,-3.5850266520291822
-74.6,43.892,0.00035,-3.4559319556497243
-75.717,43.892,5e-05,-4.301029995663981
-73.93,43.905,0.00033,-3.4814860601221125
-73.261,43.914,0.00015,-3.823908740944319
-74.759,43.917,0.00028,-3.552841968657781
-75.962,43.928,4e-05,-4.3979400086720375
-74.089,43.93,0.0004,-3.397940008672037
-73.419,43.941,0.00019,-3.721246399047171
-74.917,43.941,0.00022,-3.657577319177794
-74.248,43.956,0.00045,-3.3467874862246565
-75.076,43.965,0.00017,-3.769551078621726
-73.577,43.967,0.00023,-3.638272163982407
-74.406,43.981,0.00045,-3.3467874862246565
-72.869,43.991,0.00011,-3.958607314841775
-73.736,43.993,0.00029,-3.537602002101044
-74.565,44.006,0.00039,-3.408935392973501
-73.895,44.018,0.00035,-3.4559319556497243
-73.224,44.028,0.00016,-3.795880017344075
-74.724,44.03,0.00032,-3.494850021680094
-75.422,44.031,0.0001,-4.0
-74.053,44.044,0.00042,-3.3767507096021
-73.382,44.054,0.0002,-3.6989700043360183
-74.883,44.055,0.00025,-3.6020599913279625
-75.667,44.068,7e-05,-4.154901959985743
-74.212,44.069,0.00046,-3.337242168318426
-75.043,44.079,0.0002,-3.6989700043360183
-73.541,44.08,0.00025,-3.6020599913279625
-74.371,44.095,0.00045,-3.3467874862246565
-75.202,44.104,0.00015,-3.823908740944319
-75.912,44.104,5e-05,-4.301029995663981
-73.7,44.106,0.00031,-3.508638306165728
-74.53,44.12,0.00041,-3.3872161432802645
-73.859,44.132,0.00037,-3.431798275933005
-76.158,44.139,3e-05,-4.522878745280337
-73.187,44.141,0.00017,-3.769551078621726
-74.69,44.144,0.00035,-3.4559319556497243
-74.018,44.158,0.00043,-3.3665315444204134
-72.812,44.166,0.00011,-3.958607314841775
-73.346,44.168,0.00022,-3.657577319177794
-74.849,44.169,0.00028,-3.552841968657781
-74.177,44.183,0.00046,-3.337242168318426
-75.009,44.194,0.00023,-3.638272163982407
-73.505,44.194,0.00027,-3.5686362358410126
-75.37,44.207,0.00013,-3.886056647693163
-74.336,44.208,0.00046,-3.337242168318426
-75.168,44.218,0.00018,-3.744727494896694
-73.664,44.22,0.00033,-3.4814860601221125
-72.991,44.228,0.00015,-3.823908740944319
-74.496,44.234,0.00043,-3.3665315444204134
-75.616,44.243,9e-05,-4.045757490560675
-73.823,44.246,0.0004,-3.397940008672037
-73.15,44.255,0.00018,-3.744727494896694
-74.655,44.258,0.00038,-3.42021640338319
-73.982,44.272,0.00045,-3.3467874862246565
-75.862,44.28,6e-05,-4.221848749616356
-73.309,44.281,0.00023,-3.638272163982407
-74.815,44.283,0.00032,-3.494850021680094
-74.141,44.297,0.00048,-3.318758762624413
-74.974,44.308,0.00026,-3.5850266520291822
-73.468,44.308,0.00029,-3.537602002101044
-74.301,44.322,0.00048,-3.318758762624413
-75.134,44.332,0.00021,-3.677780705266081
-73.627,44.334,0.00036,-3.4436974992327127
-72.753,44.34,0.00012,-3.9208187539523753
-72.953,44.342,0.00015,-3.823908740944319
-74.461,44.347,0.00046,-3.337242168318426
-75.294,44.356,0.00017,-3.769551078621726
-73.787,44.36,0.00042,-3.3767507096021
-73.112,44.368,0.00019,-3.721246399047171
-74.62,44.372,0.00041,-3.3872161432802645
-73.946,44.385,0.00048,-3.318758762624413
-73.272,44.395,0.00025,-3.6020599913279625
-74.78,44.397,0.00036,-3.4436974992327127
-74.106,44.411,0.00051,-3.292429823902064
-75.565,44.419,0.00011,-3.958607314841775
-73.431,44.421,0.00031,-3.508638306165728
-74.94,44.422,0.0003,-3.5228787452803374
-74.266,44.436,0.00052,-3.283996656365201
-75.1,44.446,0.00024,-3.619788758288394
-73.591,44.447,0.00039,-3.408935392973501
-72.916,44.455,0.00016,-3.795880017344075
-75.812,44.455,8e-05,-4.096910013008056
-74.425,44.461,0.0005,-3.3010299956639813
-75.261,44.47,0.0002,-3.6989700043360183
-73.75,44.473,0.00046,-3.337242168318426
-73.075,44.482,0.0002,-3.6989700043360183
-74.585,44.486,0.00045,-3.3467874862246565
-75.421,44.494,0.00016,-3.795880017344075
-73.91,44.499,0.00051,-3.292429823902064
-73.235,44.509,0.00026,-3.5850266520291822
-74.746,44.511,0.0004,-3.397940008672037
-72.695,44.515,0.00012,-3.9208187539523753
-74.07,44.525,0.00055,-3.2596373105057563
-73.394,44.535,0.00033,-3.4814860601221125
-74.906,44.536,0.00034,-3.4685210829577446
-74.23,44.55,0.00056,-3.2518119729938
-75.066,44.56,0.00028,-3.552841968657781
-73.554,44.561,0.00041,-3.3872161432802645
-72.878,44.569,0.00016,-3.795880017344075
-74.39,44.575,0.00054,-3.2676062401770314
-75.227,44.584,0.00023,-3.638272163982407
-73.714,44.587,0.00048,-3.318758762624413
-73.037,44.596,0.0002,-3.6989700043360183
-78.301,42.355,2e-05,-4.698970004336019
-74.147,42.366,4e-05,-4.3979400086720375
-76.432,42.371,1e-05,-5.0
-73.139,42.381,3e-05,-4.522878745280337
-78.662,42.401,2e-05,-4.698970004336019
-74.386,42.405,4e-05,-4.3979400086720375
-73.377,42.422,3e-05,-4.522878745280337
-76.792,42.423,1e-05,-5.0
-74.624,42.443,3e-05,-4.522878745280337
-79.024,42.447,1e-05,-5.0
-73.616,42.462,3e-05,-4.522878745280337
-75.28,42.473,2e-05,-4.698970004336019
-77.152,42.473,1e-05,-5.0
-74.864,42.481,3e-05,-4.522878745280337
-73.855,42.501,4e-05,-4.3979400086720375
-72.845,42.514,3e-05,-4.522878745280337
-77.513,42.523,2e-05,-4.698970004336019
-75.64,42.528,1e-05,-5.0
-74.094,42.541,4e-05,-4.3979400086720375
-77.842,42.549,2e-05,-4.698970004336019
-73.083,42.555,3e-05,-4.522878745280337
-74.333,42.58,4e-05,-4.3979400086720375
-78.083,42.58,2e-05,-4.698970004336019
-76.0,42.582,1e-05,-5.0
-73.322,42.596,3e-05,-4.522878745280337
-78.324,42.612,2e-05,-4.698970004336019
-74.572,42.618,4e-05,-4.3979400086720375
-76.361,42.634,1e-05,-5.0
-73.561,42.636,4e-05,-4.3979400086720375
-78.566,42.643,2e-05,-4.698970004336019
-74.812,42.656,3e-05,-4.522878745280337
-78.808,42.674,2e-05,-4.698970004336019
-73.8,42.676,4e-05,-4.3979400086720375
-76.722,42.686,1e-05,-5.0
-72.788,42.688,4e-05,-4.3979400086720375
-77.556,42.692,2e-05,-4.698970004336019
-75.052,42.693,3e-05,-4.522878745280337
-78.962,42.711,2e-05,-4.698970004336019
-74.04,42.715,5e-05,-4.301029995663981
-77.798,42.725,2e-05,-4.698970004336019
-73.027,42.729,4e-05,-4.3979400086720375
-75.204,42.736,2e-05,-4.698970004336019
-77.084,42.737,2e-05,-4.698970004336019
-74.28,42.754,5e-05,-4.301029995663981
-78.039,42.757,3e-05,-4.522878745280337
-73.267,42.77,4e-05,-4.3979400086720375
