Longitude,Latitude,D (m),log(d)
-82.363,34.198,0.00192,-2.7166987712964503
-82.222,34.182,0.00191,-2.7189666327522723
-82.081,34.167,0.00183,-2.7375489102695707
-83.002,34.307,0.00129,-2.889410289700751
-84.308,34.434,0.00175,-2.7569619513137056
-84.09,34.414,0.00126,-2.899629454882437
-83.872,34.393,0.00094,-3.026872146400301
-83.655,34.372,0.00081,-3.0915149811213505
-83.437,34.351,0.00083,-3.0809219076239263
-83.22,34.329,0.00098,-3.0087739243075053
-82.785,34.284,0.0015,-2.8239087409443187
-85.887,34.645,0.00228,-2.642065152999546
-85.461,34.611,0.0046,-2.337242168318426
-86.03,34.656,0.00175,-2.7569619513137056
-85.745,34.634,0.00295,-2.530177984021837
-85.318,34.599,0.00594,-2.2262135550188065
-85.176,34.588,0.00574,-2.2410881076020264
-85.034,34.575,0.00528,-2.277366077466188
-84.892,34.563,0.00485,-2.3142582613977365
-84.75,34.551,0.00414,-2.382999658879101
-84.608,34.538,0.00349,-2.45717457304082
-84.466,34.525,0.0028,-2.552841968657781
-84.325,34.512,0.00225,-2.6478174818886377
-82.627,34.344,0.00162,-2.790484985457369
-82.485,34.328,0.0017,-2.769551078621726
-82.344,34.313,0.00173,-2.7619538968712045
-82.203,34.298,0.00191,-2.7189666327522723
-85.603,34.623,0.00397,-2.401209493236885
-84.065,34.592,0.00188,-2.72584215073632
-83.41,34.528,0.00118,-2.9281179926938745
-83.847,34.571,0.00136,-2.8664610916297826
-83.628,34.55,0.00115,-2.939302159646388
-83.192,34.506,0.00149,-2.826813731587726
-85.019,34.691,0.00702,-2.153662887870195
-84.877,34.679,0.00619,-2.208309350979882
-82.608,34.459,0.00173,-2.7619538968712045
-82.467,34.444,0.00168,-2.774690718274137
-85.874,34.761,0.00232,-2.6345120151091
-85.589,34.738,0.00395,-2.40340290437354
-85.446,34.727,0.00485,-2.3142582613977365
-85.304,34.715,0.00658,-2.1817741063860443
-85.162,34.703,0.00636,-2.196542884351586
-84.735,34.666,0.00532,-2.274088367704952
-84.593,34.654,0.00452,-2.344861565188618
-84.451,34.641,0.00366,-2.436518914605589
-84.309,34.628,0.00296,-2.5287082889410613
-84.167,34.615,0.00231,-2.636388020107856
-83.032,34.504,0.00166,-2.779891911959945
-82.891,34.489,0.0019,-2.721246399047171
-82.749,34.474,0.00176,-2.75448733218585
-82.325,34.428,0.00166,-2.779891911959945
-86.016,34.772,0.00178,-2.749579997691106
-85.731,34.75,0.00303,-2.5185573714976948
-86.003,34.888,0.00186,-2.7304870557820835
-85.86,34.877,0.00227,-2.643974142806877
-85.574,34.854,0.00391,-2.4078232426041333
-85.432,34.842,0.00492,-2.30803489723264
-85.289,34.831,0.00609,-2.215382707367125
-85.147,34.819,0.00679,-2.1681302257194983
-84.719,34.782,0.00709,-2.1493537648169334
-84.435,34.756,0.00482,-2.3169529617611504
-84.293,34.743,0.00389,-2.4100503986742923
-84.008,34.717,0.00249,-2.603800652904264
-83.298,34.648,0.00163,-2.7878123955960423
-83.156,34.633,0.00186,-2.7304870557820835
-83.014,34.619,0.00222,-2.653647025549361
-82.873,34.604,0.00233,-2.632644078973981
-82.731,34.589,0.00218,-2.661543506395395
-85.717,34.865,0.00303,-2.5185573714976948
-85.004,34.807,0.00918,-2.0371573187987577
