Longitude,Latitude,D (m),log(d)
-117.642,39.336,0.10785,-0.9671798505614362
-117.494,39.363,0.07703,-1.1133401021387972
-117.346,39.39,0.05743,-1.2408611837188337
-117.198,39.417,0.0465,-1.332547047110046
-117.05,39.444,0.03723,-1.4291069637816078
-116.901,39.471,0.03243,-1.4890530513270273
-116.753,39.497,0.0292,-1.5346171485515816
-116.604,39.523,0.02743,-1.5617741923954709
-116.455,39.549,0.02527,-1.5973947580800851
-116.307,39.575,0.02387,-1.6221475809932455
-116.158,39.601,0.02211,-1.655411257421286
-116.009,39.626,0.02042,-1.6899442622491083
-115.86,39.652,0.01838,-1.7356544929499076
-115.71,39.677,0.01662,-1.7793689805519075
-115.561,39.702,0.01448,-1.839231438138872
-115.411,39.727,0.01249,-1.9034375616258643
-115.262,39.751,0.01077,-1.9677842967020185
-120.472,38.896,0.05127,-1.2901366825596008
-120.326,38.927,0.11347,-0.9451189451372284
-120.18,38.957,0.24985,-0.6023206462213944
-118.86,39.224,0.23543,-0.6281381973791048
-118.712,39.252,0.17289,-0.7622301256989815
-118.565,39.281,0.15089,-0.8213395414618311
-118.418,39.309,0.16075,-0.7938490184037403
-117.53,39.476,0.08836,-1.0537442928006029
-117.382,39.503,0.0705,-1.1518108830086011
-117.233,39.53,0.05066,-1.2953348145454708
-117.085,39.557,0.03978,-1.4003352212115832
-116.936,39.583,0.03391,-1.4696722102219135
-116.788,39.61,0.03065,-1.5135695211455662
-116.639,39.636,0.02748,-1.5609832716124872
-116.49,39.662,0.02622,-1.5813673126459344
-116.341,39.688,0.0248,-1.6055483191737838
-116.191,39.714,0.02318,-1.6348865683724227
-116.042,39.74,0.0209,-1.679853713888946
-115.893,39.765,0.01936,-1.7130946470276252
-115.743,39.79,0.01748,-1.7574585717016158
-115.594,39.815,0.01542,-1.8119156262850615
-115.444,39.84,0.01337,-1.873868592738016
-115.294,39.865,0.012,-1.9208187539523751
-120.512,39.008,0.0543,-1.265200170411153
-120.366,39.039,0.11719,-0.9311094457420646
-119.045,39.307,0.34474,-0.4625083227092036
-118.897,39.336,0.21844,-0.6606678321364943
-118.75,39.365,0.15384,-0.8129307287695765
-118.602,39.393,0.13667,-0.8643268055807631
-118.455,39.422,0.12709,-0.8958886203010316
-117.417,39.616,0.07232,-1.1407415825326932
-117.269,39.643,0.05349,-1.271727402104983
-117.12,39.67,0.04161,-1.3808022842070526
-116.971,39.696,0.03591,-1.4447845948739269
-116.822,39.723,0.03197,-1.495257363728312
-116.673,39.749,0.0295,-1.530177984021837
-116.524,39.775,0.02967,-1.527682453683158
-116.375,39.801,0.02866,-1.5427238139386743
