Longitude,Latitude,D (m),log(d)
-103.082,43.789,3e-05,-4.522878745280337
-99.082,43.794,3e-05,-4.522878745280337
-98.832,43.801,3e-05,-4.522878745280337
-98.583,43.808,3e-05,-4.522878745280337
-98.334,43.815,3e-05,-4.522878745280337
-98.084,43.821,2e-05,-4.698970004336019
-104.596,43.868,4e-05,-4.3979400086720375
-104.348,43.886,3e-05,-4.522878745280337
-104.099,43.903,3e-05,-4.522878745280337
-103.85,43.92,3e-05,-4.522878745280337
-103.601,43.936,3e-05,-4.522878745280337
-103.352,43.952,2e-05,-4.698970004336019
-99.342,43.965,3e-05,-4.522878745280337
-99.092,43.973,3e-05,-4.522878745280337
-98.843,43.98,3e-05,-4.522878745280337
-98.593,43.987,3e-05,-4.522878745280337
-98.342,43.994,3e-05,-4.522878745280337
-98.092,44.0,2e-05,-4.698970004336019
-104.621,44.046,3e-05,-4.522878745280337
-99.354,44.144,2e-05,-4.698970004336019
-99.103,44.152,3e-05,-4.522878745280337
-98.853,44.16,3e-05,-4.522878745280337
-98.602,44.167,3e-05,-4.522878745280337
-98.351,44.173,3e-05,-4.522878745280337
-98.101,44.179,2e-05,-4.698970004336019
-104.647,44.225,3e-05,-4.522878745280337
-99.114,44.331,2e-05,-4.698970004336019
-98.863,44.339,2e-05,-4.698970004336019
-98.612,44.346,2e-05,-4.698970004336019
-98.36,44.353,2e-05,-4.698970004336019
-96.706,42.074,1e-05,-5.0
-97.079,42.336,1e-05,-5.0
-96.713,42.342,1e-05,-5.0
-99.292,42.551,2e-05,-4.698970004336019
-98.925,42.562,2e-05,-4.698970004336019
-98.557,42.573,2e-05,-4.698970004336019
-98.19,42.582,2e-05,-4.698970004336019
-97.822,42.591,2e-05,-4.698970004336019
-97.455,42.598,1e-05,-5.0
-97.087,42.605,1e-05,-5.0
-96.719,42.61,1e-05,-5.0
-100.782,42.762,2e-05,-4.698970004336019
-100.414,42.778,2e-05,-4.698970004336019
-100.046,42.792,2e-05,-4.698970004336019
-99.677,42.806,2e-05,-4.698970004336019
-98.202,42.851,2e-05,-4.698970004336019
-97.833,42.859,2e-05,-4.698970004336019
-97.464,42.867,1e-05,-5.0
-97.095,42.873,1e-05,-5.0
-96.726,42.878,1e-05,-5.0
