Longitude,Latitude,D (m),log(d)
-75.146,39.786,3e-05,-4.522878745280337
-77.465,39.79,1e-05,-5.0
-76.348,39.79,3e-05,-4.522878745280337
-79.615,39.803,0.0,1e-06
-75.377,39.822,3e-05,-4.522878745280337
-76.579,39.825,3e-05,-4.522878745280337
-77.813,39.839,1e-05,-5.0
-79.964,39.846,0.0,1e-06
-74.405,39.847,3e-05,-4.522878745280337
-75.608,39.859,3e-05,-4.522878745280337
-76.81,39.859,2e-05,-4.698970004336019
-74.636,39.885,3e-05,-4.522878745280337
-78.161,39.887,1e-05,-5.0
-80.314,39.888,0.0,1e-06
-75.839,39.895,4e-05,-4.3979400086720375
-74.866,39.923,4e-05,-4.3979400086720375
-80.664,39.928,0.0,1e-06
-76.07,39.93,4e-05,-4.3979400086720375
-78.51,39.933,1e-05,-5.0
-75.097,39.96,4e-05,-4.3979400086720375
-76.302,39.965,3e-05,-4.522878745280337
-81.014,39.968,1e-05,-5.0
-78.859,39.979,0.0,1e-06
-75.328,39.997,4e-05,-4.3979400086720375
-76.533,40.0,3e-05,-4.522878745280337
-77.051,40.004,2e-05,-4.698970004336019
-74.354,40.021,4e-05,-4.3979400086720375
-79.208,40.024,0.0,1e-06
-75.56,40.034,4e-05,-4.3979400086720375
-76.765,40.034,2e-05,-4.698970004336019
-77.4,40.053,1e-05,-5.0
-74.585,40.06,5e-05,-4.301029995663981
-79.558,40.068,0.0,1e-06
-75.791,40.07,4e-05,-4.3979400086720375
-74.817,40.097,4e-05,-4.3979400086720375
-77.749,40.102,1e-05,-5.0
-76.023,40.105,3e-05,-4.522878745280337
-79.908,40.11,0.0,1e-06
-75.048,40.135,4e-05,-4.3979400086720375
-76.255,40.14,3e-05,-4.522878745280337
-78.098,40.15,1e-05,-5.0
-80.259,40.152,0.0,1e-06
-75.28,40.172,4e-05,-4.3979400086720375
-76.488,40.175,3e-05,-4.522878745280337
-80.61,40.193,0.0,1e-06
-74.303,40.196,6e-05,-4.221848749616356
-78.448,40.197,1e-05,-5.0
-75.512,40.208,4e-05,-4.3979400086720375
-76.72,40.21,2e-05,-4.698970004336019
-80.962,40.233,1e-05,-5.0
-74.535,40.234,6e-05,-4.221848749616356
-78.798,40.243,0.0,1e-06
-75.744,40.244,3e-05,-4.522878745280337
-76.985,40.267,1e-05,-5.0
-74.767,40.272,5e-05,-4.301029995663981
-75.976,40.28,3e-05,-4.522878745280337
-79.149,40.288,0.0,1e-06
-74.999,40.309,5e-05,-4.301029995663981
-76.209,40.315,3e-05,-4.522878745280337
-77.334,40.317,1e-05,-5.0
-79.5,40.332,0.0,1e-06
-75.231,40.346,4e-05,-4.3979400086720375
-76.442,40.35,2e-05,-4.698970004336019
-77.685,40.366,1e-05,-5.0
