Longitude,Latitude,D (m),log(d)
-155.666,18.937,8.31702,0.9199677458358212
-155.739,18.976,7.20475,0.8576189156837805
-155.702,18.974,8.75696,0.9423533659439504
-155.664,18.972,10.33592,1.0143491392256017
-155.627,18.97,11.31946,1.0538257091301628
-155.812,19.016,5.28146,0.7227539949381233
-155.775,19.014,6.4428,0.8090746500108627
-155.737,19.012,8.05281,0.9059474523613944
-155.7,19.01,10.10335,1.0044653980684872
-155.662,19.008,12.46265,1.0956103985036838
-155.625,19.006,15.09874,1.1789407066389226
-155.885,19.055,3.90304,0.5914030021370671
-155.848,19.053,4.69279,0.6714311201869699
-155.81,19.051,5.72944,0.7581121757553483
-155.773,19.049,6.99983,0.8450874927344788
-155.735,19.047,8.76641,0.9428217784983666
-155.698,19.046,11.0031,1.0415150599965712
-155.66,19.044,14.31939,1.155924517603358
-155.623,19.042,19.18217,1.2828977355623676
-155.585,19.04,20.08654,1.302905133944867
-155.883,19.091,4.29448,0.6329105845112387
-155.846,19.089,5.10582,0.7080655001696264
-155.808,19.087,6.20171,0.7925114542030827
-155.771,19.085,7.67377,0.8850087782832317
-155.733,19.083,9.63833,0.9840017917229746
-155.696,19.081,12.09886,1.0827444513880595
-155.658,19.079,16.00535,1.2042651756002185
-155.621,19.077,22.42447,1.3507221873328306
-155.583,19.075,23.50635,1.3711851983327945
-155.881,19.126,4.95556,0.6950927387744198
-155.844,19.124,5.62976,0.7504898810152303
-155.806,19.123,6.72754,0.827856288632393
-155.769,19.121,8.39299,0.9239167056643498
-155.731,19.119,10.53701,1.0227173922122486
-155.694,19.117,14.07203,1.1483567523178364
-155.656,19.115,18.18872,1.2598021374089192
-155.619,19.113,23.28655,1.3671051507524574
-155.581,19.111,23.65745,1.3739679308831236
-155.544,19.109,23.9431,1.3791803793926196
-155.879,19.162,6.27856,0.7978600488701602
-155.842,19.16,6.40361,0.8064248741520765
-155.804,19.158,7.41858,0.8703207843650064
-155.767,19.156,9.18797,0.9632195684934144
-155.729,19.154,11.52462,1.0616266143546245
-155.692,19.153,15.55881,1.1919763773453909
-155.654,19.151,20.76478,1.3173273341797205
-155.617,19.149,23.47297,1.370568043710485
-155.579,19.147,23.81581,1.3768653568972882
-155.542,19.145,24.02658,1.3806919567034952
-155.504,19.143,24.15056,1.382927205567454
-155.877,19.198,9.70412,0.9869561583259115
-155.84,19.196,8.13711,0.9104701869640426
-155.802,19.194,8.45106,0.9269111850773932
-155.765,19.192,10.15814,1.0068141940023725
-155.727,19.19,12.76379,1.1059796502228627
-155.69,19.188,17.1753,1.2349043315951511
-155.652,19.186,23.24924,1.3664087607012003
-155.615,19.184,23.6158,1.3732026621592002
-155.577,19.182,23.93452,1.3790247222528278
-155.54,19.18,24.07102,1.381494493722718
-155.502,19.179,24.19475,1.3837211389810589
-155.465,19.177,24.31842,1.3859353548288178
-155.427,19.175,24.37245,1.3868991881096064
-155.875,19.233,12.56908,1.099303490450822
-155.838,19.232,12.36901,1.0923349406361524
-155.8,19.23,10.68767,1.0288830357572576
-155.763,19.228,11.34793,1.0549166481753218
-155.725,19.226,14.39819,1.1583079002606045
-155.688,19.224,19.35111,1.2867058816571897
-155.65,19.222,23.41036,1.3694080922447385
-155.613,19.22,23.75323,1.375722673994433
-155.575,19.218,23.99639,1.3801459116697996
-155.537,19.216,24.12413,1.3824516601293133
-155.5,19.214,24.24384,1.3846014091712344
-155.462,19.212,24.35503,1.3865886688626825
-155.425,19.21,24.39162,1.3872406454837327
-155.387,19.208,24.4501,1.3882806397115564
-155.873,19.269,13.12424,1.118074163631309
