Longitude,Latitude,D (m),log(d)
-89.743,39.067,0.0019,-2.721246399047171
-89.895,39.073,0.00172,-2.7644715530924517
-90.046,39.079,0.00149,-2.826813731587726
-90.198,39.085,0.00134,-2.8728952016351923
-92.836,36.155,0.00079,-3.1023729087095586
-93.06,36.159,0.00067,-3.1739251972991736
-93.285,36.163,0.00051,-3.292429823902064
-93.509,36.166,0.00032,-3.494850021680094
-93.733,36.168,0.00018,-3.744727494896694
-93.958,36.17,0.00011,-3.958607314841775
-92.606,36.33,0.00082,-3.0861861476162837
-92.831,36.334,0.00067,-3.1739251972991736
-93.056,36.338,0.00057,-3.2441251443275085
-93.281,36.341,0.00042,-3.3767507096021
-93.505,36.344,0.00026,-3.5850266520291822
-93.73,36.347,0.00015,-3.823908740944319
-93.955,36.349,0.0001,-4.0
-92.601,36.508,0.00074,-3.130768280269024
-92.826,36.512,0.00059,-3.229147988357856
-93.051,36.516,0.00048,-3.318758762624413
-93.277,36.52,0.00034,-3.4685210829577446
-93.502,36.523,0.00021,-3.677780705266081
-93.727,36.525,0.00013,-3.886056647693163
-92.369,36.682,0.00077,-3.113509274827518
-92.595,36.687,0.00064,-3.193820026016113
-92.821,36.691,0.00052,-3.283996656365201
-93.047,36.695,0.0004,-3.397940008672037
-93.272,36.698,0.00027,-3.5686362358410126
-93.498,36.701,0.00016,-3.795880017344075
-93.724,36.704,0.0001,-4.0
-92.363,36.86,0.00068,-3.167491087293764
-92.589,36.865,0.00056,-3.2518119729938
-92.816,36.869,0.00045,-3.3467874862246565
-93.042,36.873,0.00032,-3.494850021680094
-93.268,36.877,0.0002,-3.6989700043360183
-93.495,36.88,0.00012,-3.9208187539523753
-93.721,36.882,8e-05,-4.096910013008056
-92.356,37.039,0.00062,-3.207608310501746
-92.583,37.043,0.0005,-3.3010299956639813
-92.81,37.048,0.00038,-3.42021640338319
-93.037,37.052,0.00025,-3.6020599913279625
-93.264,37.055,0.00014,-3.853871964321762
-93.491,37.058,9e-05,-4.045757490560675
-92.123,37.212,0.00069,-3.161150909262745
-92.35,37.217,0.00056,-3.2518119729938
-92.578,37.222,0.00045,-3.3467874862246565
-92.805,37.226,0.00032,-3.494850021680094
-93.033,37.23,0.00019,-3.721246399047171
-93.26,37.234,0.00011,-3.958607314841775
-93.488,37.237,7e-05,-4.154901959985743
-92.116,37.39,0.00063,-3.2006594505464183
-92.344,37.396,0.00051,-3.292429823902064
-92.572,37.4,0.00039,-3.408935392973501
-92.8,37.405,0.00026,-3.5850266520291822
-93.028,37.409,0.00014,-3.853871964321762
-93.256,37.412,8e-05,-4.096910013008056
-91.88,37.563,0.00069,-3.161150909262745
-92.109,37.569,0.00056,-3.2518119729938
-92.337,37.574,0.00045,-3.3467874862246565
-92.566,37.579,0.00033,-3.4814860601221125
-92.795,37.583,0.0002,-3.6989700043360183
-93.023,37.587,0.0001,-4.0
-93.252,37.59,7e-05,-4.154901959985743
-91.873,37.741,0.00063,-3.2006594505464183
-92.102,37.747,0.00051,-3.292429823902064
-92.331,37.752,0.00039,-3.408935392973501
-92.56,37.757,0.00026,-3.5850266520291822
-92.789,37.761,0.00014,-3.853871964321762
-93.018,37.765,8e-05,-4.096910013008056
-93.247,37.769,6e-05,-4.221848749616356
-91.636,37.914,0.00075,-3.1249387366083
-91.865,37.92,0.00059,-3.229147988357856
-92.095,37.925,0.00046,-3.337242168318426
-92.325,37.931,0.00032,-3.494850021680094
-92.554,37.935,0.00019,-3.721246399047171
-92.784,37.94,0.0001,-4.0
-93.014,37.944,7e-05,-4.154901959985743
-91.628,38.092,0.0007,-3.154901959985743
-91.858,38.098,0.00054,-3.2676062401770314
-92.088,38.104,0.00041,-3.3872161432802645
-92.318,38.109,0.00025,-3.6020599913279625
-92.548,38.114,0.00014,-3.853871964321762
-92.778,38.118,8e-05,-4.096910013008056
-91.389,38.264,0.00083,-3.0809219076239263
-91.619,38.27,0.00063,-3.2006594505464183
-91.85,38.276,0.00047,-3.3279021420642825
-92.081,38.282,0.00031,-3.508638306165728
-92.312,38.287,0.00018,-3.744727494896694
-92.542,38.292,0.0001,-4.0
