Longitude,Latitude,D (m),log(d)
-89.196,34.507,0.00151,-2.8210230527068307
-87.606,34.511,0.00034,-3.4685210829577446
-89.338,34.514,0.00306,-2.51427857351842
-89.481,34.521,0.0067,-2.1739251972991736
-87.825,34.525,0.00035,-3.4559319556497243
-89.623,34.528,0.01085,-1.964570261815452
-89.766,34.534,0.01281,-1.8924508702553136
-88.044,34.538,0.00034,-3.4685210829577446
-89.909,34.541,0.01524,-1.8170150329964183
-90.051,34.547,0.01815,-1.7411233706278686
-90.194,34.553,0.02152,-1.6671577330056484
-90.336,34.558,0.02517,-1.5991167844516372
-90.479,34.564,0.02849,-1.5453075507605232
-88.189,34.569,0.00034,-3.4685210829577446
-90.622,34.57,0.03053,-1.515273195701338
-90.764,34.575,0.03068,-1.5131446447230568
-88.332,34.578,0.00034,-3.4685210829577446
-90.907,34.58,0.02887,-1.5395532161192795
-91.05,34.585,0.02534,-1.5961933894525775
-88.474,34.586,0.00036,-3.4436974992327127
-91.192,34.59,0.0212,-1.6736641390712486
-88.617,34.593,0.00041,-3.3872161432802645
-88.759,34.601,0.00052,-3.283996656365201
-88.902,34.609,0.0008,-3.096910013008056
-89.045,34.616,0.00144,-2.8416375079047502
-89.187,34.623,0.00304,-2.517126416391246
-89.33,34.63,0.00696,-2.157390760389438
-89.473,34.637,0.01099,-1.9590023075765093
-89.615,34.644,0.01304,-1.8847224086040983
-89.758,34.65,0.01582,-1.8007935208383423
-89.901,34.657,0.01974,-1.704652851666382
-90.044,34.663,0.02514,-1.599634726650061
-87.894,34.668,0.00035,-3.4559319556497243
-90.186,34.669,0.03235,-1.490125714995281
-90.329,34.675,0.04078,-1.3895527785578787
-88.037,34.677,0.00035,-3.4559319556497243
-90.472,34.68,0.04804,-1.3183970012691315
-88.179,34.685,0.00036,-3.4436974992327127
-90.615,34.686,0.05078,-1.2943073034622965
-87.589,34.69,0.00035,-3.4559319556497243
-90.758,34.691,0.0473,-1.3251388592621884
-88.322,34.693,0.00037,-3.431798275933005
-90.901,34.696,0.04065,-1.390939450069913
-91.044,34.701,0.03241,-1.48932096896779
-88.465,34.702,0.00041,-3.3872161432802645
-88.607,34.709,0.00054,-3.2676062401770314
-88.75,34.717,0.0008,-3.096910013008056
-88.893,34.725,0.00145,-2.838631997765025
-89.036,34.732,0.00304,-2.517126416391246
-89.179,34.739,0.00705,-2.151810883008601
-89.321,34.746,0.011,-1.958607314841775
-89.464,34.753,0.01296,-1.8873949984654252
-90.514,34.756,0.09168,-1.0377253953766852
-90.613,34.76,0.09312,-1.0309570326941868
-89.607,34.76,0.01583,-1.800519085137644
-90.712,34.763,0.08454,-1.072937756507
-89.75,34.766,0.0205,-1.6882461389442456
-89.893,34.773,0.02861,-1.5434821421947371
-87.74,34.775,0.00035,-3.4559319556497243
-90.036,34.779,0.04244,-1.372224624770697
-87.883,34.784,0.00036,-3.4436974992327127
-90.179,34.785,0.06605,-1.180127178049454
-88.026,34.793,0.00036,-3.4436974992327127
-88.169,34.801,0.00038,-3.42021640338319
-88.312,34.809,0.00043,-3.3665315444204134
-90.895,34.812,0.07656,-1.1159980752312129
-91.038,34.817,0.04678,-1.3299397825268655
-88.455,34.817,0.00056,-3.2518119729938
-90.113,34.82,0.07167,-1.1446625955304597
-90.212,34.825,0.10179,-0.9922948856352198
-88.598,34.825,0.00086,-3.065501548756432
-90.311,34.829,0.11545,-0.9376060627468048
-90.41,34.832,0.12767,-0.8939111416175577
-88.741,34.833,0.00159,-2.7986028756795487
-90.509,34.836,0.1357,-0.8674201523402629
-90.609,34.84,0.13686,-0.8637234643397078
-88.884,34.841,0.00338,-2.4710832997223453
-90.708,34.844,0.13004,-0.885923039175911
-90.807,34.847,0.11694,-0.9320369104987348
-89.027,34.848,0.00778,-2.109020403010311
-89.17,34.855,0.01103,-1.9574244875598092
-89.313,34.862,0.01277,-1.8938091027365849
-87.571,34.868,0.00034,-3.4685210829577446
-89.456,34.869,0.0154,-1.812479279163537
-89.599,34.876,0.02028,-1.6929320493387017
-89.742,34.882,0.0299,-1.5243288116755704
-87.729,34.891,0.00036,-3.4436974992327127
-89.91,34.892,0.05717,-1.2428318077857274
-90.009,34.897,0.08995,-1.0459988323184295
-87.873,34.9,0.00037,-3.431798275933005
-90.108,34.901,0.11485,-0.9398690004689552
-90.207,34.905,0.13702,-0.8632160368166354
-88.016,34.909,0.00039,-3.408935392973501
-90.306,34.909,0.16141,-0.792069562487029
-90.406,34.913,0.18452,-0.7339565540637709
-88.159,34.917,0.00044,-3.356547323513813
-90.604,34.92,0.19909,-0.7009505534024604
-90.703,34.924,0.18183,-0.7403344612703275
-88.302,34.925,0.0006,-3.2218487496163566
-90.802,34.928,0.15597,-0.8069589278467582
-90.902,34.931,0.13011,-0.8856893231315757
-91.032,34.933,0.09955,-1.0019587356365716
-88.445,34.933,0.00095,-3.0222763947111524
-88.588,34.941,0.0018,-2.744727494896694
-90.296,34.945,0.18966,-0.7220242537767767
-90.362,34.948,0.20913,-0.6795836625438304
-88.731,34.949,0.00394,-2.404503778174426
-90.429,34.95,0.22278,-0.6521238003901975
-90.495,34.953,0.23142,-0.6355991107503145
-90.561,34.956,0.2333,-0.6320852612062473
-88.874,34.957,0.00906,-2.042871802323187
-90.627,34.958,0.22786,-0.6423319069563662
-90.693,34.96,0.21584,-0.665868067672171
-89.018,34.964,0.01114,-1.9531148091622896
-89.805,34.968,0.0581,-1.2358238676096691
-89.161,34.971,0.01265,-1.8979094744881635
-89.904,34.973,0.09658,-1.0151127989356723
-90.004,34.977,0.12109,-0.9168917208052652
-89.304,34.978,0.01499,-1.8241983671517208
-90.103,34.981,0.15225,-0.817442698695087
-89.448,34.985,0.01916,-1.7176044952574745
-90.094,34.991,0.15623,-0.8062355672356147
-89.591,34.992,0.02861,-1.5434821421947371
-90.161,34.993,0.18341,-0.7365769891326147
-90.227,34.996,0.21222,-0.6732136898016048
-87.575,34.998,0.00035,-3.4559319556497243
-90.293,34.999,0.23853,-0.6224569918226
-90.359,35.001,0.26128,-0.582893832607407
-90.425,35.004,0.28207,-0.5496431014635053
-90.492,35.007,0.29552,-0.5294131219038338
-87.719,35.007,0.00036,-3.4436974992327127
-90.798,35.008,0.21778,-0.6619820065291128
-90.558,35.009,0.29655,-0.5279020716306465
-90.624,35.012,0.2863,-0.5431786519784013
-90.897,35.012,0.17155,-0.7656092776078078
-90.69,35.014,0.26632,-0.574596217851389
-90.997,35.015,0.13185,-0.8799198658705469
-87.862,35.016,0.00038,-3.42021640338319
-90.756,35.016,0.24084,-0.6182713814648896
-88.005,35.024,0.00044,-3.356547323513813
-88.148,35.033,0.00061,-3.214670164989233
-89.958,35.039,0.13514,-0.8692160854110437
-90.402,35.041,0.32624,-0.4864627915659352
-88.292,35.041,0.00103,-2.9871627752948275
-90.025,35.041,0.16157,-0.7916392750216209
-90.446,35.043,0.33856,-0.470364353980927
-90.091,35.044,0.19639,-0.7068806298657012
-89.7,35.044,0.05485,-1.26082336808927
-90.49,35.044,0.3462,-0.4606729364606249
