Longitude,Latitude,D (m),log(d)
-72.205,44.43,8e-05,-4.096910013008056
-73.591,44.447,0.00039,-3.408935392973501
-72.916,44.455,0.00016,-3.795880017344075
-72.45,44.473,9e-05,-4.045757490560675
-73.75,44.473,0.00046,-3.337242168318426
-71.411,44.474,8e-05,-4.096910013008056
-73.075,44.482,0.0002,-3.6989700043360183
-73.91,44.499,0.00051,-3.292429823902064
-73.235,44.509,0.00026,-3.5850266520291822
-72.695,44.515,0.00012,-3.9208187539523753
-71.655,44.518,8e-05,-4.096910013008056
-73.394,44.535,0.00033,-3.4814860601221125
-73.554,44.561,0.00041,-3.3872161432802645
-71.9,44.562,7e-05,-4.154901959985743
-72.878,44.569,0.00016,-3.795880017344075
-73.714,44.587,0.00048,-3.318758762624413
-73.037,44.596,0.0002,-3.6989700043360183
-71.104,44.604,8e-05,-4.096910013008056
-72.145,44.605,7e-05,-4.154901959985743
-73.874,44.613,0.00055,-3.2596373105057563
-73.197,44.622,0.00026,-3.5850266520291822
-72.39,44.647,9e-05,-4.045757490560675
-71.349,44.648,7e-05,-4.154901959985743
-73.357,44.649,0.00034,-3.4685210829577446
-73.517,44.675,0.00043,-3.3665315444204134
-72.84,44.682,0.00015,-3.823908740944319
-72.636,44.689,0.00011,-3.958607314841775
-71.594,44.692,6e-05,-4.221848749616356
-73.677,44.701,0.00051,-3.292429823902064
-73.0,44.709,0.0002,-3.6989700043360183
-73.838,44.727,0.00059,-3.229147988357856
-73.16,44.736,0.00027,-3.5686362358410126
-71.839,44.736,6e-05,-4.221848749616356
-73.998,44.753,0.00063,-3.2006594505464183
-73.32,44.762,0.00035,-3.4559319556497243
-71.041,44.778,7e-05,-4.154901959985743
-72.085,44.779,6e-05,-4.221848749616356
-73.48,44.789,0.00044,-3.356547323513813
-72.802,44.796,0.00015,-3.823908740944319
-73.641,44.815,0.00054,-3.2676062401770314
-72.331,44.822,8e-05,-4.096910013008056
-71.286,44.822,6e-05,-4.221848749616356
-72.962,44.823,0.0002,-3.6989700043360183
-73.801,44.841,0.00063,-3.2006594505464183
-73.122,44.85,0.00026,-3.5850266520291822
-72.577,44.864,0.0001,-4.0
-73.962,44.866,0.00068,-3.167491087293764
-71.532,44.867,5e-05,-4.301029995663981
-73.283,44.876,0.00034,-3.4685210829577446
-73.443,44.903,0.00044,-3.356547323513813
-71.778,44.91,5e-05,-4.301029995663981
-73.604,44.929,0.00055,-3.2596373105057563
-72.924,44.937,0.00019,-3.721246399047171
-70.978,44.952,6e-05,-4.221848749616356
-72.024,44.954,6e-05,-4.221848749616356
-73.765,44.955,0.00066,-3.1804560644581312
-73.085,44.963,0.00025,-3.6020599913279625
-73.926,44.98,0.00072,-3.1426675035687315
-73.245,44.99,0.00033,-3.4814860601221125
-72.271,44.996,7e-05,-4.154901959985743
-71.224,44.997,5e-05,-4.301029995663981
-71.47,45.041,4e-05,-4.3979400086720375
-70.914,45.126,5e-05,-4.301029995663981
-71.161,45.171,4e-05,-4.3979400086720375
-72.664,42.299,3e-05,-4.522878745280337
-72.901,42.34,3e-05,-4.522878745280337
-73.139,42.381,3e-05,-4.522878745280337
-72.131,42.388,6e-05,-4.221848749616356
-73.377,42.422,3e-05,-4.522878745280337
-72.369,42.431,5e-05,-4.301029995663981
-73.616,42.462,3e-05,-4.522878745280337
-72.607,42.473,4e-05,-4.3979400086720375
-72.845,42.514,3e-05,-4.522878745280337
-73.083,42.555,3e-05,-4.522878745280337
-72.073,42.562,8e-05,-4.096910013008056
-73.322,42.596,3e-05,-4.522878745280337
-71.878,42.596,0.00012,-3.9208187539523753
-72.311,42.604,6e-05,-4.221848749616356
-73.561,42.636,4e-05,-4.3979400086720375
-72.55,42.647,5e-05,-4.301029995663981
-73.8,42.676,4e-05,-4.3979400086720375
-72.788,42.688,4e-05,-4.3979400086720375
-73.027,42.729,4e-05,-4.3979400086720375
-71.995,42.737,0.00013,-3.886056647693163
-73.267,42.77,4e-05,-4.3979400086720375
-72.253,42.778,8e-05,-4.096910013008056
-73.506,42.811,4e-05,-4.3979400086720375
-72.492,42.821,6e-05,-4.221848749616356
-71.957,42.85,0.00016,-3.795880017344075
-73.746,42.85,5e-05,-4.301029995663981
-72.731,42.862,5e-05,-4.301029995663981
-72.112,42.878,0.00012,-3.9208187539523753
-72.971,42.904,4e-05,-4.3979400086720375
-73.211,42.945,4e-05,-4.3979400086720375
-72.195,42.952,0.00011,-3.958607314841775
-71.918,42.963,0.00019,-3.721246399047171
-73.451,42.985,5e-05,-4.301029995663981
-72.074,42.991,0.00014,-3.853871964321762
-72.434,42.995,7e-05,-4.154901959985743
-73.691,43.025,6e-05,-4.221848749616356
-72.674,43.036,6e-05,-4.221848749616356
-71.88,43.076,0.00021,-3.677780705266081
-72.914,43.078,5e-05,-4.301029995663981
-72.035,43.104,0.00016,-3.795880017344075
-73.155,43.119,5e-05,-4.301029995663981
-72.191,43.131,0.00012,-3.9208187539523753
-73.395,43.159,6e-05,-4.221848749616356
-72.376,43.169,9e-05,-4.045757490560675
-71.841,43.189,0.00021,-3.677780705266081
-73.636,43.2,7e-05,-4.154901959985743
-72.616,43.211,7e-05,-4.154901959985743
-71.997,43.217,0.00017,-3.769551078621726
-72.153,43.244,0.00013,-3.886056647693163
-72.857,43.252,6e-05,-4.221848749616356
-73.098,43.293,6e-05,-4.221848749616356
-71.802,43.302,0.00021,-3.677780705266081
-71.958,43.33,0.00017,-3.769551078621726
-73.339,43.334,7e-05,-4.154901959985743
-72.318,43.343,0.0001,-4.0
-72.115,43.357,0.00013,-3.886056647693163
-73.581,43.374,9e-05,-4.045757490560675
-72.559,43.385,8e-05,-4.096910013008056
-73.823,43.414,0.00012,-3.9208187539523753
-72.8,43.426,7e-05,-4.154901959985743
-71.92,43.443,0.00017,-3.769551078621726
-73.041,43.468,7e-05,-4.154901959985743
-72.076,43.471,0.00013,-3.886056647693163
