Longitude,Latitude,D (m),log(d)
-115.128,45.367,0.00929,-2.031984286006358
-112.589,45.369,0.04363,-1.3602147870131798
-108.158,45.372,0.00023,-3.638272163982407
-114.282,45.373,0.01183,-1.9270152553720696
-113.435,45.373,0.01533,-1.8144578451456248
-109.559,45.377,0.00643,-2.191789027075778
-110.569,45.382,0.05224,-1.2819968317329824
-112.426,45.39,0.0559,-1.2525881921135766
-114.966,45.391,0.00945,-2.024568191490737
-113.272,45.396,0.01735,-1.7607005208731077
-114.119,45.396,0.01154,-1.9377941911802876
-111.415,45.399,0.11038,-0.9571096102707553
-111.73,45.4,0.11045,-0.9568342797925462
-110.405,45.401,0.04184,-1.378408324140782
-106.014,45.403,2e-05,-4.698970004336019
-112.262,45.411,0.06836,-1.1651979459513009
-111.616,45.414,0.11119,-0.9539342697693124
-113.871,45.418,0.0114,-1.9430951486635275
-113.109,45.418,0.02028,-1.6929320493387017
-111.252,45.419,0.09438,-1.0251200269930696
-110.241,45.42,0.0271,-1.5670307091255944
-109.459,45.42,0.0045,-2.3467874862246565
-112.099,45.432,0.0813,-1.0899094544059318
-105.633,45.433,2e-05,-4.698970004336019
-110.077,45.438,0.0188,-1.7258421507363202
-111.088,45.439,0.08247,-1.0837040054368692
-112.946,45.44,0.02374,-1.6245192853814276
-109.206,45.447,0.00216,-2.665546248849069
-114.924,45.448,0.00814,-2.089375595110799
-113.62,45.453,0.01156,-1.9370421659154895
-111.935,45.453,0.09277,-1.032592443402527
-109.913,45.457,0.01281,-1.8924508702553136
-110.924,45.459,0.06989,-1.1555849595261756
-112.783,45.462,0.0287,-1.5421181032660076
-105.252,45.463,1e-05,-5.0
-108.345,45.463,0.00029,-3.537602002101044
-108.953,45.474,0.00108,-2.96657624451305
-110.76,45.478,0.05513,-1.258612007520731
-111.75,45.479,0.10432,-0.981632421612155
-112.619,45.484,0.03661,-1.436400271118469
-114.674,45.485,0.00817,-2.0877779434675845
-113.467,45.488,0.01213,-1.9161391991334271
-104.871,45.491,1e-05,-5.0
-111.636,45.493,0.10534,-0.977406685978538
-111.608,45.494,0.11786,-0.9286335632408697
-110.596,45.497,0.04525,-1.344381416458778
-108.7,45.5,0.00058,-3.2365720064370627
-107.965,45.501,0.00014,-3.853871964321762
-112.456,45.505,0.04776,-1.3209356818786873
-113.304,45.511,0.0137,-1.863279432843593
-111.444,45.515,0.09444,-1.0248440215933106
-110.432,45.516,0.03168,-1.499214827082544
-104.489,45.519,1e-05,-5.0
-114.423,45.522,0.00797,-2.098541678603888
-112.292,45.526,0.06123,-1.213035740564267
-113.141,45.533,0.01569,-1.8043770564130637
-111.28,45.535,0.08321,-1.0798244779899773
-110.268,45.535,0.02253,-1.647238808276169
-107.584,45.537,7e-05,-4.154901959985743
-104.106,45.545,1e-05,-5.0
-112.129,45.548,0.07434,-1.1287774432402928
-110.104,45.554,0.01565,-1.8054856581175327
-111.116,45.554,0.07179,-1.1439360466669002
-112.977,45.555,0.01871,-1.72792621249999
-114.173,45.559,0.00771,-2.1129456219490432
-111.77,45.559,0.09812,-1.008242460465652
-111.965,45.568,0.08583,-1.066360887475075
-109.751,45.57,0.00678,-2.1687703061329366
-107.204,45.572,4e-05,-4.3979400086720375
-110.952,45.574,0.06041,-1.2188911642705336
-112.814,45.577,0.02304,-1.6375175252488254
-110.788,45.594,0.04897,-1.3100698959817818
-113.922,45.594,0.0078,-2.10790539730952
-109.498,45.598,0.00337,-2.472370099128661
-112.65,45.599,0.0291,-1.5361070110140926
-103.482,45.606,0.0,1e-06
-106.822,45.606,2e-05,-4.698970004336019
-111.637,45.61,0.09728,-1.0119764380713403
-110.623,45.613,0.03571,-1.447210149807218
-112.486,45.62,0.03916,-1.4071573168688998
-114.977,45.624,0.00536,-2.27083521030723
-109.244,45.625,0.00166,-2.779891911959945
-113.67,45.63,0.00818,-2.087246696328677
-111.473,45.63,0.08846,-1.0532530649664151
-110.459,45.632,0.02599,-1.5851937204989874
-106.441,45.639,2e-05,-4.698970004336019
-112.322,45.642,0.05013,-1.299902295386946
-113.172,45.648,0.0127,-1.8961962790440432
-111.309,45.65,0.07962,-1.0989778267519208
-110.295,45.651,0.01858,-1.7309542903423771
-114.727,45.662,0.00536,-2.27083521030723
-112.158,45.663,0.06288,-1.2014874669686484
-113.419,45.665,0.00954,-2.020451625295905
-110.13,45.669,0.01294,-1.8880657236673184
-111.144,45.67,0.06931,-1.1592041011529062
-113.009,45.67,0.01522,-1.817585347565446
-106.059,45.671,2e-05,-4.698970004336019
-111.994,45.684,0.07659,-1.1158279304760872
-110.98,45.689,0.05777,-1.2382976324585873
-112.845,45.692,0.01854,-1.7318902701915218
-108.78,45.692,0.00048,-3.318758762624413
-114.475,45.698,0.00546,-2.2628073572952627
-105.676,45.702,1e-05,-5.0
-111.83,45.704,0.08467,-1.0722704402283456
-110.815,45.709,0.04343,-1.362210170637771
-112.681,45.714,0.02314,-1.6356366453842692
-110.044,45.72,0.0098,-2.0087739243075053
-111.666,45.725,0.08538,-1.068643849532072
-110.651,45.728,0.03083,-1.5110264752734917
-108.399,45.731,0.00022,-3.657577319177794
-105.294,45.731,1e-05,-5.0
-114.224,45.735,0.00549,-2.260427655549908
-112.517,45.735,0.02907,-1.5365549682295725
-111.502,45.745,0.08437,-1.073811950892794
-110.486,45.747,0.02218,-1.6540384581868588
-109.79,45.748,0.00488,-2.311580177997289
-112.353,45.757,0.03727,-1.4286406072461604
-104.91,45.76,1e-05,-5.0
-111.337,45.765,0.08236,-1.0842836620540062
-110.321,45.766,0.01561,-1.8065970969375824
-108.017,45.768,0.00011,-3.958607314841775
-113.972,45.771,0.00574,-2.2410881076020264
-109.537,45.776,0.00246,-2.6090648928966207
-112.188,45.778,0.04827,-1.316322701181308
-113.04,45.785,0.01264,-1.8982529260536336
-111.172,45.785,0.07588,-1.119872677783375
-104.527,45.787,1e-05,-5.0
-112.024,45.799,0.05978,-1.2234440892967382
-115.031,45.8,0.00394,-2.404503778174426
