Longitude,Latitude,D (m),log(d)
-83.66,41.315,7e-05,-4.154901959985743
-84.019,41.346,7e-05,-4.154901959985743
-84.378,41.377,7e-05,-4.154901959985743
-84.737,41.406,6e-05,-4.221848749616356
-85.097,41.435,5e-05,-4.301029995663981
-85.457,41.462,4e-05,-4.3979400086720375
-85.817,41.488,3e-05,-4.522878745280337
-86.178,41.514,3e-05,-4.522878745280337
-86.538,41.538,2e-05,-4.698970004336019
-83.258,41.549,6e-05,-4.221848749616356
-86.899,41.561,2e-05,-4.698970004336019
-83.617,41.581,6e-05,-4.221848749616356
-87.261,41.584,3e-05,-4.522878745280337
-83.977,41.613,6e-05,-4.221848749616356
-84.338,41.643,6e-05,-4.221848749616356
-84.698,41.673,6e-05,-4.221848749616356
-85.059,41.701,5e-05,-4.301029995663981
-85.421,41.729,5e-05,-4.301029995663981
-85.782,41.755,4e-05,-4.3979400086720375
-86.144,41.781,3e-05,-4.522878745280337
-86.506,41.805,2e-05,-4.698970004336019
-83.574,41.847,5e-05,-4.301029995663981
-83.935,41.879,5e-05,-4.301029995663981
-84.297,41.91,5e-05,-4.301029995663981
-84.659,41.939,5e-05,-4.301029995663981
-85.021,41.968,5e-05,-4.301029995663981
-85.384,41.995,4e-05,-4.3979400086720375
-85.747,42.022,4e-05,-4.3979400086720375
-86.11,42.048,3e-05,-4.522878745280337
-86.473,42.072,2e-05,-4.698970004336019
-83.168,42.081,4e-05,-4.3979400086720375
-83.53,42.114,4e-05,-4.3979400086720375
-83.893,42.145,4e-05,-4.3979400086720375
-84.256,42.176,4e-05,-4.3979400086720375
-84.619,42.206,4e-05,-4.3979400086720375
-84.983,42.235,4e-05,-4.3979400086720375
-85.347,42.262,4e-05,-4.3979400086720375
-85.711,42.289,3e-05,-4.522878745280337
-86.076,42.315,3e-05,-4.522878745280337
-83.122,42.347,3e-05,-4.522878745280337
-83.486,42.38,3e-05,-4.522878745280337
-83.85,42.412,3e-05,-4.522878745280337
-84.214,42.443,3e-05,-4.522878745280337
-84.579,42.473,3e-05,-4.522878745280337
-84.944,42.501,3e-05,-4.522878745280337
-85.31,42.529,3e-05,-4.522878745280337
-85.675,42.556,3e-05,-4.522878745280337
-86.041,42.582,2e-05,-4.698970004336019
-83.076,42.613,2e-05,-4.698970004336019
-83.441,42.646,2e-05,-4.698970004336019
-83.807,42.678,2e-05,-4.698970004336019
-84.173,42.709,2e-05,-4.698970004336019
-84.539,42.739,2e-05,-4.698970004336019
-84.905,42.768,2e-05,-4.698970004336019
-85.272,42.796,2e-05,-4.698970004336019
-85.639,42.823,2e-05,-4.698970004336019
-82.664,42.845,2e-05,-4.698970004336019
-86.007,42.849,2e-05,-4.698970004336019
-82.761,43.055,1e-05,-5.0
-83.373,43.111,1e-05,-5.0
-83.987,43.164,1e-05,-5.0
-84.601,43.214,1e-05,-5.0
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
