Longitude,Latitude,D (m),log(d)
-112.098,38.93,0.49616,-0.3043782511067488
-111.177,38.937,0.19652,-0.7065932445372158
-110.257,38.937,0.01259,-1.8999742698921371
-112.87,38.938,0.13429,-0.8719563261735427
-111.949,38.951,0.49268,-0.3074350672479942
-110.107,38.956,0.00835,-2.078313524516398
-111.028,38.957,0.12782,-0.893401186787463
-112.721,38.96,0.1765,-0.7532552902761587
-111.8,38.971,0.47702,-0.321463411929385
-110.879,38.976,0.08209,-1.0857097443340509
-112.572,38.981,0.23317,-0.6323273272945664
-111.651,38.992,0.43889,-0.3576443143345553
-110.73,38.995,0.05082,-1.2939653392856494
-112.423,39.002,0.30421,-0.5168265139074861
-111.502,39.012,0.40154,-0.39627118534423
-110.58,39.014,0.03295,-1.4821445810699714
-112.274,39.023,0.35668,-0.4477212420301742
-114.593,39.03,0.10358,-0.9847240933181248
-111.353,39.032,0.30239,-0.5194325749983065
-110.431,39.033,0.02161,-1.6653452331167586
-112.125,39.044,0.39495,-0.4034578818382506
-111.203,39.052,0.21893,-0.6596947229375728
-110.281,39.052,0.01488,-1.82739706879014
-112.898,39.052,0.1089,-0.9629721202442252
-114.445,39.053,0.09384,-1.0276120008925271
-111.976,39.065,0.40994,-0.3872797032211399
-110.131,39.07,0.01028,-1.988006885340743
-111.054,39.071,0.14419,-0.8410648581700817
-112.749,39.074,0.13973,-0.8547103409458535
-111.827,39.086,0.40496,-0.392587872185821
-109.981,39.089,0.00677,-2.169411331314856
-110.904,39.091,0.10095,-0.995893676720342
-112.6,39.095,0.21369,-0.6702158009357684
-111.677,39.106,0.38873,-0.4103519416643394
-109.832,39.107,0.00446,-2.350665141287858
-110.755,39.11,0.05599,-1.2518895325050163
-112.451,39.116,0.23024,-0.63781922340747
-111.528,39.126,0.36854,-0.4335153684928349
-110.605,39.129,0.03613,-1.4421320384319778
-112.302,39.138,0.28077,-0.5516492980040963
-111.379,39.146,0.31793,-0.4976684899533152
-110.455,39.148,0.02468,-1.607654844638796
-112.153,39.158,0.32545,-0.487515724122098
-111.229,39.166,0.23977,-0.6202051567230182
