Longitude,Latitude,D (m),log(d)
-90.975,40.145,4e-05,-4.3979400086720375
-91.33,40.156,3e-05,-4.522878745280337
-91.685,40.165,2e-05,-4.698970004336019
-92.04,40.174,2e-05,-4.698970004336019
-92.396,40.182,2e-05,-4.698970004336019
-92.751,40.189,2e-05,-4.698970004336019
-93.106,40.195,1e-05,-5.0
-95.595,40.208,5e-05,-4.301029995663981
-90.96,40.412,3e-05,-4.522878745280337
-91.316,40.423,2e-05,-4.698970004336019
-91.673,40.433,2e-05,-4.698970004336019
-92.029,40.442,2e-05,-4.698970004336019
-92.386,40.45,2e-05,-4.698970004336019
-92.743,40.457,1e-05,-5.0
-90.587,40.668,4e-05,-4.3979400086720375
-90.945,40.68,3e-05,-4.522878745280337
-91.303,40.691,2e-05,-4.698970004336019
-91.66,40.701,2e-05,-4.698970004336019
-92.018,40.71,1e-05,-5.0
-92.376,40.718,1e-05,-5.0
-90.571,40.936,4e-05,-4.3979400086720375
-90.93,40.948,3e-05,-4.522878745280337
-91.289,40.958,2e-05,-4.698970004336019
-91.648,40.968,2e-05,-4.698970004336019
-90.194,41.19,6e-05,-4.221848749616356
-90.554,41.203,4e-05,-4.3979400086720375
-90.914,41.215,3e-05,-4.522878745280337
-91.275,41.226,2e-05,-4.698970004336019
-89.814,41.444,0.00012,-3.9208187539523753
-90.176,41.458,7e-05,-4.154901959985743
-90.537,41.471,5e-05,-4.301029995663981
-90.899,41.483,3e-05,-4.522878745280337
-96.693,41.537,8e-05,-4.096910013008056
-89.794,41.711,0.00012,-3.9208187539523753
-90.157,41.726,8e-05,-4.096910013008056
-90.52,41.739,5e-05,-4.301029995663981
-96.699,41.805,9e-05,-4.045757490560675
-89.775,41.979,0.0001,-4.0
-90.139,41.993,7e-05,-4.154901959985743
-90.503,42.007,4e-05,-4.3979400086720375
-96.706,42.074,9e-05,-4.045757490560675
-89.754,42.247,8e-05,-4.096910013008056
-90.12,42.261,6e-05,-4.221848749616356
-96.713,42.342,9e-05,-4.045757490560675
-97.087,42.605,0.00012,-3.9208187539523753
-96.719,42.61,8e-05,-4.096910013008056
-97.095,42.873,0.00011,-3.958607314841775
-96.726,42.878,7e-05,-4.154901959985743
-97.103,43.142,0.0001,-4.0
-96.733,43.147,7e-05,-4.154901959985743
-97.112,43.41,0.0001,-4.0
-96.739,43.416,7e-05,-4.154901959985743
-97.12,43.679,0.00011,-3.958607314841775
-96.746,43.684,8e-05,-4.096910013008056
-93.347,40.485,1e-05,-5.0
-96.321,40.489,5e-05,-4.301029995663981
-93.941,40.492,2e-05,-4.698970004336019
-95.726,40.494,5e-05,-4.301029995663981
-94.536,40.495,3e-05,-4.522878745280337
-95.131,40.496,4e-05,-4.3979400086720375
-92.139,40.911,1e-05,-5.0
-92.738,40.923,1e-05,-5.0
-93.336,40.932,1e-05,-5.0
-96.329,40.936,4e-05,-4.3979400086720375
-93.935,40.938,1e-05,-5.0
-95.731,40.941,4e-05,-4.3979400086720375
-94.533,40.942,2e-05,-4.698970004336019
-95.132,40.943,3e-05,-4.522878745280337
-91.519,41.342,2e-05,-4.698970004336019
-92.121,41.357,1e-05,-5.0
-92.723,41.369,1e-05,-5.0
-93.326,41.378,1e-05,-5.0
-96.338,41.382,5e-05,-4.301029995663981
-93.928,41.385,1e-05,-5.0
-95.735,41.387,3e-05,-4.522878745280337
-94.53,41.388,1e-05,-5.0
-95.133,41.389,2e-05,-4.698970004336019
-90.892,41.771,3e-05,-4.522878745280337
-91.497,41.788,2e-05,-4.698970004336019
-92.103,41.803,1e-05,-5.0
-92.709,41.816,1e-05,-5.0
-93.315,41.825,1e-05,-5.0
-96.346,41.829,6e-05,-4.221848749616356
-93.921,41.832,1e-05,-5.0
-95.74,41.834,3e-05,-4.522878745280337
-94.527,41.835,1e-05,-5.0
-95.134,41.836,2e-05,-4.698970004336019
-90.866,42.217,3e-05,-4.522878745280337
-91.475,42.235,2e-05,-4.698970004336019
-92.084,42.25,1e-05,-5.0
-92.694,42.263,1e-05,-5.0
-93.304,42.272,1e-05,-5.0
-96.355,42.276,5e-05,-4.301029995663981
-93.914,42.279,1e-05,-5.0
-95.745,42.281,3e-05,-4.522878745280337
-94.524,42.282,1e-05,-5.0
-95.135,42.283,2e-05,-4.698970004336019
-90.226,42.643,4e-05,-4.3979400086720375
-90.839,42.664,2e-05,-4.698970004336019
-91.452,42.682,2e-05,-4.698970004336019
-92.065,42.697,1e-05,-5.0
-92.679,42.71,1e-05,-5.0
-93.293,42.719,1e-05,-5.0
-96.364,42.723,5e-05,-4.301029995663981
-90.812,43.111,2e-05,-4.698970004336019
-91.429,43.129,1e-05,-5.0
-92.046,43.145,1e-05,-5.0
-92.664,43.157,1e-05,-5.0
-93.282,43.167,1e-05,-5.0
-96.373,43.171,5e-05,-4.301029995663981
-93.9,43.173,1e-05,-5.0
-95.755,43.176,3e-05,-4.522878745280337
-94.518,43.177,1e-05,-5.0
-95.136,43.178,2e-05,-4.698970004336019
-90.784,43.558,2e-05,-4.698970004336019
-91.406,43.577,1e-05,-5.0
-92.027,43.592,1e-05,-5.0
-92.649,43.605,1e-05,-5.0
-93.271,43.614,1e-05,-5.0
-96.382,43.619,5e-05,-4.301029995663981
-93.893,43.621,1e-05,-5.0
-95.759,43.624,3e-05,-4.522878745280337
-94.515,43.625,1e-05,-5.0
-95.137,43.626,2e-05,-4.698970004336019
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
