Longitude,Latitude,D (m),log(d)
-79.078,34.012,0.00824,-2.084072788302884
-82.822,34.013,0.00149,-2.826813731587726
-80.817,34.018,0.00866,-2.062482107982653
-81.82,34.02,0.00189,-2.723538195826756
-79.954,34.026,0.02187,-1.660151216962363
-80.957,34.035,0.00479,-2.319664486585437
-81.96,34.036,0.00183,-2.7375489102695707
-80.094,34.044,0.01915,-1.7178312216953584
-79.232,34.047,0.01114,-1.9531148091622896
-82.101,34.051,0.00192,-2.7166987712964503
-81.098,34.052,0.00316,-2.500312917381596
-80.235,34.062,0.01623,-1.7896814801737682
-78.181,34.066,0.0006,-3.2218487496163566
-79.372,34.066,0.01313,-1.8817352739105209
-82.241,34.067,0.00211,-2.6757175447023074
-81.238,34.069,0.00245,-2.6108339156354674
-80.375,34.08,0.01362,-1.8658228924232336
-82.382,34.083,0.00242,-2.616184634019569
-79.512,34.085,0.01469,-1.832978204209744
-81.378,34.086,0.00225,-2.6478174818886377
-78.396,34.097,0.00088,-3.0555173278498318
-82.523,34.098,0.00238,-2.623423042943488
-80.515,34.098,0.01149,-1.9396799713117148
-81.519,34.102,0.00219,-2.659555885159881
-79.652,34.104,0.01544,-1.8113527040002824
-82.813,34.106,0.00152,-2.818156412055228
-82.663,34.113,0.00183,-2.7375489102695707
-80.655,34.116,0.00834,-2.078833949362261
-81.659,34.119,0.00196,-2.707743928643524
-79.792,34.122,0.0154,-1.812479279163537
-78.611,34.128,0.00128,-2.892790030352132
-83.03,34.129,0.00102,-2.9913998282380825
-80.796,34.133,0.00502,-2.2992962828549808
-81.8,34.135,0.00188,-2.72584215073632
-79.932,34.141,0.01453,-1.8377343857019783
-80.936,34.15,0.00333,-2.4775557664936803
-81.941,34.151,0.00181,-2.7423214251308154
-83.247,34.151,0.00077,-3.113509274827518
-78.826,34.158,0.00196,-2.707743928643524
-80.072,34.159,0.01322,-1.8787685448503784
-82.081,34.167,0.00183,-2.7375489102695707
-81.077,34.167,0.00257,-2.5900668766687054
-80.213,34.177,0.01175,-1.929962133392245
-82.222,34.182,0.00191,-2.7189666327522723
-81.217,34.184,0.00233,-2.632644078973981
-79.042,34.189,0.0031,-2.508638306165728
-80.353,34.195,0.01022,-1.9905491042013064
-82.363,34.198,0.00192,-2.7166987712964503
-79.488,34.2,0.00971,-2.0127807700919957
-81.358,34.201,0.00213,-2.6716203965612624
-80.494,34.213,0.00706,-2.1511952989481964
-82.504,34.213,0.00195,-2.709965388637482
-81.499,34.217,0.00217,-2.6635402661514704
-79.257,34.218,0.00478,-2.320572103387881
-79.629,34.219,0.01039,-1.9833844524428224
-82.645,34.228,0.00164,-2.785156151952302
-80.634,34.23,0.00452,-2.344861565188618
-81.64,34.234,0.00194,-2.712198270069774
