Longitude,Latitude,D (m),log(d)
-109.013,34.803,0.0097,-2.0132282657337552
-103.499,34.813,0.00029,-3.537602002101044
-105.459,34.815,0.02006,-1.6976690713156006
-107.236,34.823,0.06644,-1.177570376220643
-108.795,34.829,0.01272,-1.895512888687605
-103.17,34.837,0.00023,-3.638272163982407
-106.98,34.854,0.09767,-1.0102388122812218
-108.577,34.855,0.01613,-1.7923656326110384
-102.84,34.859,0.00022,-3.657577319177794
-106.838,34.868,0.11741,-0.9302949119481492
-108.358,34.88,0.02066,-1.6848696828163985
-102.511,34.881,0.00025,-3.6020599913279625
-106.695,34.883,0.12805,-0.8926204171955515
-106.553,34.897,0.11886,-0.9249642740778092
-108.14,34.905,0.02604,-1.5843590201038456
-106.411,34.911,0.10779,-0.967421528075688
-106.361,34.911,0.0946,-1.0241088635982072
-107.921,34.929,0.03199,-1.4949857599158929
-106.141,34.932,0.0627,-1.2027324591692836
-105.922,34.953,0.04623,-1.3350761065619183
-107.702,34.953,0.03894,-1.4096040528159872
-106.998,34.969,0.1005,-0.9978339382434924
-105.703,34.973,0.03596,-1.4441803169388088
-107.483,34.977,0.04809,-1.3179452229261928
-104.849,34.977,0.00413,-2.384049948343599
-106.855,34.984,0.12766,-0.8939451599062136
-105.483,34.993,0.02649,-1.576918041702769
-106.713,34.998,0.15469,-0.8105377605423374
-107.264,35.0,0.05854,-1.2325472819022267
-104.519,35.004,0.00182,-2.7399286120149253
-108.827,35.006,0.0073,-2.136677139879544
-106.57,35.012,0.14806,-0.829562254953817
-105.264,35.013,0.01646,-1.7835701691237489
-107.045,35.023,0.0906,-1.0428718023231869
-106.428,35.026,0.12814,-0.8923152803441582
-109.536,35.028,0.00388,-2.4111682744057927
-104.189,35.03,0.00095,-3.0222763947111524
-108.608,35.031,0.00998,-2.000869458712629
-103.859,35.056,0.00058,-3.2365720064370627
-108.389,35.057,0.01404,-1.8526328922062132
-109.208,35.069,0.00398,-2.4001169279263124
-103.529,35.08,0.00043,-3.3665315444204134
-108.17,35.082,0.02066,-1.6848696828163985
-106.873,35.099,0.14867,-0.8277766585722469
-103.198,35.104,0.00037,-3.431798275933005
-107.951,35.106,0.02748,-1.5609832716124872
-108.88,35.108,0.00535,-2.2716462179787715
